ID,KitType,AnimID,HeadEffect,ChestEffect,BaseEffect,LeftHandEffect,RightHandEffect,BreathEffect,SpecialEffect[0],SpecialEffect[1],SpecialEffect[2],WorldEffect,SoundID,ShakeID,CharProc[0],CharProc[1],CharProc[2],CharProc[3],CharParamZero[0],CharParamZero[1],CharParamZero[2],CharParamZero[3],CharParamOne[0],CharParamOne[1],CharParamOne[2],CharParamOne[3],CharParamTwo[0],CharParamTwo[1],CharParamTwo[2],CharParamTwo[3],CharParamThree[0],CharParamThree[1],CharParamThree[2],CharParamThree[3]
1586,0,124,-1,-1,-1,-1,17,-1,-1,-1,-1,1578,0,0,-1,-1,-1,1092616192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.25E-42
1606,0,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,4071,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.255E-42
1609,0,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,4072,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.276E-42
1624,0,-1,-1,621,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333E-42
1665,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1258850440,0,0,0,0.3,0,0,0,0.3,0,0,0,0,0,0,0,2.416E-42
1724,2,-1,-1,1074,-1,-1,-1,-1,-1,-1,-1,1493,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5E-42
1784,0,-1,-1,-1,427,-1,-1,-1,-1,-1,-1,1455,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53E-42
1805,2,-1,-1,-1,1115,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1239939520,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,2.556E-42
1824,1,-1,355,355,355,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.612E-42
1864,2,-1,-1,-1,1094,-1,-1,-1,-1,-1,-1,1505,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64E-42
1884,0,52,-1,-1,249,135,-1,-1,-1,-1,-1,2562,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.696E-42
1924,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3134,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.727E-42
1946,1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,4295,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78E-42
1984,2,124,-1,-1,-1,88,-1,-1,-1,-1,-1,3014,0,0,-1,-1,-1,1088421888,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5.31E-43
379,0,74,-1,-1,-1,590,590,-1,-1,-1,-1,1484,0,8,-1,-1,-1,1261687009,0,0,0,22,0,0,0,600,0,0,0,70,0,0,0,5.35E-43
382,0,123,-1,-1,249,-1,-1,-1,-1,-1,-1,1432,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4E-43
385,0,32,-1,-1,-1,249,411,-1,-1,-1,-1,1432,0,-1,-1,-1,-1,1073741824,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.42E-43
387,0,32,-1,-1,-1,-1,-1,293,-1,-1,-1,1506,0,12,-1,-1,-1,1065353216,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.47E-43
390,1,-1,-1,547,-1,-1,-1,-1,-1,-1,-1,3071,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51E-43
393,1,-1,-1,379,-1,-1,-1,-1,-1,-1,-1,3133,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55E-43
396,0,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59E-43
399,0,85,-1,-1,380,-1,-1,-1,-1,-1,-1,3091,0,8,-1,-1,-1,1262310854,0,0,0,15,0,0,0,400,0,0,0,96,0,0,0,5.63E-43
402,2,124,-1,-1,-1,298,-1,-1,-1,-1,-1,3087,0,0,-1,-1,-1,1090519040,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5.68E-43
405,0,122,-1,-1,-1,-1,393,-1,-1,-1,-1,45,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72E-43
408,1,-1,-1,394,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76E-43
411,0,17,-1,-1,403,-1,-1,-1,-1,-1,-1,3091,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79E-43
413,1,-1,-1,-1,398,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83E-43
416,0,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,3091,0,8,-1,-1,-1,1265237757,0,0,0,20,0,0,0,500,0,0,0,80,0,0,0,5.87E-43
419,1,-1,-1,401,-1,-1,-1,-1,-1,-1,-1,3333,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91E-43
422,1,-1,-1,402,-1,-1,-1,-1,-1,-1,-1,3230,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96E-43
425,0,54,-1,-1,-1,392,392,-1,-1,-1,-1,2560,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6E-43
428,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04E-43
431,1,-1,410,-1,-1,-1,-1,-1,-1,-1,-1,1430,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.864E-42
2044,2,124,-1,-1,834,1154,-1,-1,-1,-1,-1,3327,0,1,-1,-1,-1,1265238256,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,6.07E-43
433,1,-1,-1,-1,412,-1,-1,-1,-1,-1,-1,1422,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11E-43
436,2,-1,-1,-1,414,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15E-43
439,0,-1,-1,-1,-1,-1,411,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36E-43
454,1,74,244,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4E-43
457,1,-1,-1,-1,428,-1,-1,-1,-1,-1,-1,1455,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45E-43
460,1,-1,-1,-1,431,-1,-1,-1,-1,-1,-1,1455,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49E-43
463,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53E-43
466,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57E-43
469,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61E-43
472,1,-1,-1,-1,438,-1,-1,-1,-1,-1,-1,1435,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64E-43
474,1,-1,-1,124,-1,-1,-1,-1,-1,-1,-1,3088,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68E-43
477,0,54,466,-1,-1,-1,-1,-1,-1,-1,-1,3259,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73E-43
480,0,54,-1,-1,440,-1,-1,-1,-1,-1,-1,2549,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77E-43
483,2,-1,-1,-1,441,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81E-43
486,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3051,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85E-43
489,1,-1,-1,447,-1,-1,-1,-1,-1,-1,-1,3221,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88E-43
491,1,-1,-1,-1,448,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92E-43
494,1,-1,-1,-1,449,-1,-1,-1,-1,-1,-1,3317,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96E-43
497,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3134,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7E-43
500,1,-1,-1,-1,454,-1,-1,-1,-1,-1,-1,1435,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05E-43
503,1,-1,-1,456,-1,-1,-1,-1,-1,-1,-1,2557,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09E-43
506,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3091,0,8,-1,-1,-1,1265636115,0,0,0,20,0,0,0,600,0,0,0,100,0,0,0,7.13E-43
509,1,-1,-1,-1,460,-1,-1,-1,-1,-1,-1,3094,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17E-43
512,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1492,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36E-43
525,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4E-43
528,0,-1,-1,-1,-1,267,242,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44E-43
531,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.48E-43
534,2,-1,-1,-1,-1,287,287,-1,-1,-1,-1,1484,0,-1,-1,-1,-1,1090519040,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7.52E-43
537,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1493,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57E-43
540,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61E-43
543,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1166,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65E-43
546,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7E-43
549,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74E-43
552,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78E-43
555,1,-1,-1,478,-1,-1,-1,-1,-1,-1,-1,3215,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82E-43
558,1,-1,-1,480,-1,-1,-1,-1,-1,-1,-1,3111,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86E-43
561,0,-1,-1,-1,358,-1,-1,-1,-1,-1,-1,3319,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9E-43
564,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1217603104,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,8.21E-43
586,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.836E-42
2024,0,51,-1,-1,-1,-1,-1,117,-1,-1,-1,20,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.838E-42
2025,0,53,-1,-1,-1,-1,-1,421,-1,-1,-1,2559,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.866E-42
2045,2,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.892E-42
2064,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3076,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25E-43
589,0,-1,-1,-1,-1,131,131,-1,-1,-1,-1,742,0,1,-1,-1,-1,1266679552,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8.53E-43
609,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,9,-1,-1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9.07E-43
647,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1E-43
649,1,-1,-1,368,-1,-1,-1,-1,-1,-1,-1,3071,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.14E-43
652,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3351,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36E-43
668,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1266618647,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,9.64E-43
688,1,-1,-1,-1,409,-1,-1,-1,-1,-1,-1,3036,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94E-43
281,0,32,168,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98E-43
284,2,124,-1,-1,-1,271,-1,-1,-1,-1,-1,3014,0,0,-1,-1,-1,1091567616,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4.02E-43
287,1,-1,-1,-1,289,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06E-43
290,1,-1,-1,228,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23E-43
302,4,52,-1,363,-1,303,303,-1,-1,-1,-1,1500,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-43
305,0,141,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32E-43
308,0,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36E-43
311,1,-1,311,-1,-1,-1,-1,-1,-1,-1,-1,3361,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4E-43
314,4,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44E-43
317,1,-1,-1,331,-1,-1,-1,-1,-1,-1,-1,1490,0,-1,-1,-1,-1,1244428304,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,4.48E-43
320,1,-1,-1,-1,315,-1,-1,-1,-1,-1,-1,2545,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53E-43
323,2,16,-1,-1,268,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57E-43
326,1,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61E-43
329,0,54,-1,320,-1,-1,-1,-1,-1,-1,-1,2562,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65E-43
332,2,-1,325,-1,-1,-1,-1,-1,-1,-1,-1,2615,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7E-43
335,2,-1,-1,281,74,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,1056964608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.72E-43
337,0,54,-1,333,-1,-1,-1,-1,-1,-1,-1,2562,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76E-43
340,2,-1,308,-1,-1,-1,-1,-1,-1,-1,-1,3156,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8E-43
343,2,-1,-1,-1,336,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85E-43
346,2,-1,-1,342,341,-1,-1,-1,-1,-1,-1,3225,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89E-43
349,2,14,50,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,1260966911,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4.93E-43
352,0,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,2552,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97E-43
355,1,74,348,-1,307,-1,-1,-1,-1,-1,-1,1488,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02E-43
358,0,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,1161,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04E-43
360,2,-1,-1,-1,158,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09E-43
363,2,-1,-1,-1,355,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2E-44
14,1,54,-1,-1,29,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4E-44
17,0,51,-1,-1,-1,63,63,-1,-1,-1,-1,703,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8E-44
20,0,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2E-44
23,1,-1,-1,37,36,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6E-44
26,1,-1,-1,40,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2E-44
30,0,51,-1,-1,-1,287,287,-1,-1,-1,-1,702,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6E-44
33,2,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5E-44
36,0,51,-1,-1,-1,146,146,-1,-1,-1,-1,27,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5E-44
39,0,54,-1,-1,-1,45,45,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9E-44
42,1,-1,-1,-1,371,-1,-1,-1,-1,-1,-1,3116,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3E-44
45,0,51,-1,59,61,-1,63,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7E-44
48,1,-1,66,24,25,-1,-1,-1,-1,-1,-1,15,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1E-44
51,0,53,-1,-1,-1,30,30,-1,-1,-1,-1,676,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4E-44
53,1,-1,-1,-1,70,-1,-1,-1,-1,-1,-1,26,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8E-44
57,1,-1,-1,-1,76,-1,-1,-1,-1,-1,-1,24,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4E-44
60,0,52,-1,-1,-1,287,287,-1,-1,-1,-1,702,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7E-44
62,1,-1,-1,-1,173,-1,-1,-1,-1,-1,-1,33,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1E-44
65,0,54,-1,-1,-1,73,73,-1,-1,-1,-1,2560,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5E-44
68,4,-1,-1,214,-1,-1,-1,-1,-1,-1,-1,22,0,13,-1,-1,-1,1251923936,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,1E-43
71,0,51,-1,-1,-1,-1,-1,96,-1,-1,-1,27,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19E-43
85,1,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,50,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23E-43
88,0,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28E-43
91,0,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32E-43
94,0,53,-1,-1,-1,119,119,-1,-1,-1,-1,44,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36E-43
97,1,-1,-1,142,-1,-1,-1,-1,-1,-1,-1,44,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39E-43
99,0,52,-1,-1,-1,135,135,-1,-1,-1,-1,740,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43E-43
102,0,52,-1,-1,53,63,63,-1,-1,-1,-1,703,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49E-43
106,0,52,-1,-1,-1,206,206,-1,-1,-1,-1,1136,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53E-43
109,0,52,-1,-1,95,152,152,-1,-1,-1,-1,27,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57E-43
112,1,-1,-1,-1,91,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61E-43
115,1,-1,-1,44,-1,-1,-1,-1,-1,-1,-1,743,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65E-43
118,0,53,-1,-1,-1,17,17,-1,-1,-1,-1,2560,0,-1,-1,-1,-1,1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7E-43
121,1,-1,-1,129,-1,-1,-1,-1,-1,-1,-1,1270,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74E-43
124,0,51,-1,-1,-1,88,88,-1,-1,-1,-1,3087,0,-1,-1,-1,-1,1065353216,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,1.78E-43
127,0,-1,-1,-1,159,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82E-43
130,1,-1,-1,367,-1,-1,-1,-1,-1,-1,-1,3325,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.808E-42
2004,2,0,-1,-1,630,-1,-1,-1,-1,-1,-1,3961,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86E-43
133,1,-1,-1,381,-1,-1,-1,-1,-1,-1,-1,49,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9E-43
136,2,-1,-1,-1,168,-1,-1,-1,-1,-1,-1,1012,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95E-43
139,1,-1,-1,-1,168,-1,-1,-1,-1,-1,-1,1012,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99E-43
142,1,-1,-1,181,182,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17E-43
155,0,-1,-1,89,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21E-43
158,1,-1,-1,-1,86,-1,-1,-1,-1,-1,-1,3660,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26E-43
161,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,1147,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3E-43
