ID,PrecastKit,CastKit,ImpactKit,StateKit,ChannelKit,HasMissile,MissileModel,MissilePathType,MissileDestinationAttachment,MissileSound,HasAreaEffect,AreaModel,AreaKit,AnimEventSoundID,Flags
6777,246,704,0,6099,0,0,0,0,1,0,0,0,0,0,0
6778,0,0,450,3709,0,0,0,0,0,0,0,0,0,0,0
6779,2024,2610,214,0,0,0,0,0,1,0,0,0,0,0,0
6780,2024,6100,214,0,0,0,0,0,1,0,0,0,0,0,0
6799,0,182,0,2650,0,0,0,0,1,0,0,0,0,0,0
6800,0,6109,0,0,0,0,0,0,0,0,0,0,0,0,0
6801,0,1184,0,0,0,0,0,0,0,0,0,0,0,0,0
6802,0,0,487,33,0,0,0,0,1,0,0,0,0,0,0
6803,60,61,447,985,0,0,0,0,1,0,0,0,0,0,0
6819,5370,6129,276,0,0,0,0,0,1,0,0,0,0,0,0
6820,0,6130,805,784,0,0,0,0,1,0,0,0,0,0,0
6822,124,72,283,0,0,1,2865,0,1,3087,0,0,0,0,0
6823,0,0,0,6134,0,0,0,0,1,0,0,0,0,0,0
6824,0,0,0,6135,0,0,0,0,1,0,0,0,0,0,0
6825,0,0,0,6136,0,0,0,0,0,0,0,0,0,0,0
6826,137,1611,0,0,0,0,0,0,0,0,0,0,0,0,0
5789,217,218,5132,0,0,0,0,0,1,0,0,0,0,0,0
5793,0,0,0,847,0,0,0,0,1,0,0,0,0,0,0
5922,0,800,2350,2150,0,0,0,0,0,0,0,0,0,0,0
5940,5331,5332,216,3709,0,0,0,0,1,0,0,0,0,0,0
6079,0,0,0,0,5509,0,0,0,1,0,0,0,0,0,0
6339,0,0,130,3450,0,0,0,0,1,0,0,0,0,0,0
6482,5771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6589,0,0,0,5893,0,0,0,0,1,0,0,0,0,0,0
6664,0,0,437,370,0,0,0,0,0,0,0,0,0,0,0
5781,100,183,0,0,0,0,0,0,1,0,0,0,0,0,0
5923,36,37,813,221,0,1,675,0,1,3134,0,0,0,0,1
6700,0,0,0,0,0,0,0,0,0,0,1,2803,695,0,0
6740,0,0,0,0,6070,0,0,0,1,0,0,0,0,0,0
6630,0,0,5950,0,0,0,0,0,0,0,0,0,0,0,0
6761,0,0,551,234,0,0,0,0,1,0,0,0,0,0,0
6821,0,0,6131,0,0,0,0,0,0,0,0,0,0,0,0
