ID,ModelID,SoundID,ExtendedDisplayInfoID,CreatureModelScale,CreatureModelAlpha,TextureVariation[0],TextureVariation[1],TextureVariation[2],SizeClass,BloodID
1168,66,0,0,1.4,255,BoarSkinIvory,,,0,0
1169,66,0,0,1.3,255,BoarSkinIvory,,,0,0
1170,65,0,0,1.5,255,HorseSkinBrown,,,1,0
1176,11,0,0,0.8,255,GrellSkinBlanca,,,0,0
1185,11,0,0,0.7,255,GrellSkinBlue,,,0,0
1192,61,0,0,1,255,CarrionBirdSkinBlue,CarrionBirdWingBlue,,0,0
1193,41,0,0,1.35,255,TroglodyteSkinNormal,,,1,0
1194,41,0,0,1.4,255,TroglodyteSkinNormal,,,1,0
1196,167,0,0,1.1,255,ZombieSkinBlack,,,1,0
1197,167,0,0,1,255,ZombieSkinGreen,,,1,0
1198,167,0,0,1.1,255,ZombieSkinSeaGreen,,,1,0
1200,168,0,0,1,255,ZombieSkinBlack,,,1,0
1201,168,0,0,1,255,ZombieSkinGreen,,,1,0
1202,168,0,0,1,255,ZombieSkinSeaGreen,,,1,0
1204,160,0,0,1.5,255,FireElementalSkin,,,1,0
1206,170,829,0,1,255,SnakeSkinBlack,,,1,0
1207,43,0,0,1.1,255,WolfSkinArctic,WolfSkinArcticAlpha,,1,0
1208,66,0,0,1.15,255,BoarSkinBrown,,,-1,0
1209,66,0,0,1.2,255,BoarSkinBrown,,,0,0
1210,61,0,0,2,255,CarrionBirdSkinRed,CarrionBirdWingRed,,0,0
1213,11,0,0,0.5,255,GrellSkinBlanca,,,0,0
1214,128,0,0,1,128,PirateCrewman01_Ghost,,,1,0
1216,123,0,0,0.9,255,ShadowHideGnollFighterSkin,,,1,0
1217,122,0,0,0.9,255,ShadowHideGnollCasterSkin,,,1,0
1218,145,0,0,0.8,255,QuilBoarSkinGrey,QuilBoarSkinGrey_Alpha,,1,0
1219,38,0,0,0.7,255,TallStriderSkinBrown,,,1,0
1220,38,0,0,0.9,255,TallStriderSkinGray,,,1,0
1221,38,0,0,0.9,255,TallStriderSkinIvory,,,1,0
1222,43,0,0,0.95,255,WolfSkinCoyote,WolfSkinCoyoteAlpha,,1,0
1223,12,0,0,1.1,255,HarpyBrown,,,1,0
1225,12,0,0,1,255,HarpyBrown,,,1,0
1226,3,0,0,0.9,255,CentaurSkin,,,1,0
1227,3,0,0,0.9,255,CentaurSkin,,,1,0
1228,61,0,0,0.75,255,CarrionBirdSkin,CarrionBirdWing,,0,0
1229,61,0,0,0.85,255,CarrionBirdSkin,CarrionBirdWing,,0,0
1230,27,0,0,1,255,KotoBeastSkinGray,,,3,0
1231,27,0,0,1.2,255,KotoBeastSkinGray,,,3,0
1232,27,0,0,1.5,255,KotoBeastSkinBrown,,,3,0
1233,164,0,0,1,255,Goblin,,,1,0
1236,171,169,0,0.8,255,WolfSkin_Ghost,,,1,0
1237,12,0,0,1,255,HarpyBlue,,,1,0
1238,196,0,0,1.1,255,DwarfMaleWarriorLightSkin_Ghost,,,1,0
1241,27,0,0,1.3,255,KotoBeastSkinGray,,,3,0
1242,66,0,0,0.9,255,BoarSkinIvory,,,0,0
1244,173,0,0,1,255,SeaTurtleSkin,,,1,0
1245,174,0,0,1,255,SkeletonMage,,,1,0
1246,172,0,0,0.5,255,LobstrokBlack,,,1,0
1247,172,0,0,0.6,255,LobstrokBlack,,,1,0
1248,172,0,0,0.7,255,LobstrokBlack,,,1,0
1249,132,0,0,0.75,255,CrabSkinBronze,,,0,0
1250,137,0,0,0.4,255,CrocodileSkinRiver,,,0,0
1251,137,0,0,0.5,255,CrocodileSkinRiver,,,0,0
1252,145,0,0,0.9,255,QuilBoarSkinGrey,QuilBoarSkinGrey_Alpha,,-1,0
1253,145,0,0,1.25,255,QuilBoarSkinGrey,QuilBoarSkinGrey_Alpha,,-1,0
1254,145,0,0,0.9,255,QuilBoarSkin,QuilBoarSkin_Alpha,,1,0
1255,12,0,0,1,255,HarpyAqua,,,1,0
1256,12,0,0,1.1,255,HarpyAqua,,,1,0
1257,3,0,0,0.9,255,CentaurSkinDarkgray,,,1,0
1258,3,0,0,1,255,CentaurSkinDarkgray,,,1,0
1259,34,0,0,0.65,255,RaptorSkinOrange,,,1,0
1260,112,0,0,1.15,255,BlackRockClanOrcWarriorSkin,,,1,0
1261,50,0,36,1,255,,,,1,0
1262,117,0,0,1,255,TrollSkinJungleBloodScalpBoss,,,1,0
1267,175,0,0,1,255,FaerieDragon,faeriewing,,1,0
1269,176,0,0,1,255,Goblin,,,2,0
1274,145,0,0,1,255,QuilBoarSkin,QuilBoarSkin_Alpha,,1,0
1275,51,0,2139,1,255,,,,1,0
1276,49,0,45,1,255,,,,1,0
1277,53,0,47,1,255,,,,1,0
1279,127,0,0,1,125,PirateCaptain02_Ghost,,,1,0
1280,53,0,49,1,255,,,,1,0
1281,38,0,0,1.1,255,TallStriderSkinPurple,,,1,0
1282,53,0,50,1,255,,,,1,0
1283,38,0,0,1.25,255,TallStriderSkinBrown,,,-1,0
1284,38,0,0,1.1,255,TallStriderSkinIvory,,,1,0
1285,55,0,52,1,255,,,,1,0
1286,54,0,53,1,255,,,,1,0
1287,50,0,56,1,255,,,,1,0
1288,49,0,57,1,255,,,,1,0
1289,49,0,60,1,255,,,,1,0
1290,49,0,58,1,255,,,,1,0
1291,49,0,61,1,255,,,,1,0
1292,49,0,62,1,255,,,,1,0
1293,49,0,63,1,255,,,,1,0
1294,49,0,64,1,255,,,,1,0
1295,50,0,65,1,255,,,,1,0
1296,50,0,66,1,255,,,,1,0
1297,50,0,67,1,255,,,,1,0
1298,49,0,68,1,255,,,,1,0
1299,49,0,69,1,255,,,,1,0
1300,50,0,70,1,255,,,,1,0
1302,164,0,0,1.5,255,Goblin,,,1,0
1303,176,0,0,0.75,255,Goblin,,,2,0
1304,164,0,0,1.8,255,Goblin,,,1,0
1305,31,0,0,1.3,255,SahauginskinBlue,,,1,0
1306,81,0,0,1.5,255,SlimeSkinBlackpudding,,,1,0
1307,132,0,0,0.75,255,CrabSkinVermillian,,,0,0
1308,27,0,0,1.5,255,KotoBeastSkinGray,,,3,0
1309,27,0,0,1.4,255,KotoBeastSkinBrown,,,3,0
1310,51,51,71,1,255,,,,1,0
1311,51,0,2963,1,255,,,,1,0
1312,52,0,73,1,255,,,,1,0
1313,51,0,74,1,255,,,,1,0
1314,51,0,75,1,255,,,,1,0
1315,51,0,77,1,255,,,,1,0
1316,51,0,78,1,255,,,,1,0
1317,51,51,79,1,255,,,,1,0
1318,51,0,5243,1,255,,,,1,0
1319,52,0,81,1,255,,,,1,0
1320,51,0,5244,1,255,,,,1,0
1321,51,0,83,1,255,,,,1,0
1322,60,0,84,1.2,255,,,,1,0
1323,51,0,85,1,255,,,,1,0
1324,51,0,86,1,255,,,,1,0
1325,52,0,90,1,255,,,,1,0
1326,51,0,87,1,255,,,,1,0
1327,51,0,91,1,255,,,,1,0
1328,51,0,92,1,255,,,,1,0
1329,51,0,93,1,255,,,,1,0
1330,51,0,94,1,255,,,,1,0
1331,51,0,95,1,255,,,,1,0
1332,51,0,96,1,255,,,,1,0
1333,52,0,97,1,255,,,,1,0
1334,51,0,98,1,255,,,,1,0
1335,51,0,99,1,255,,,,1,0
1336,75,0,0,1,255,WindSerpentSkin,WindSerpentWingSkin,,1,0
1337,34,0,0,0.9,255,RaptorSkinGrey,,,1,0
1338,34,0,0,0.8,255,RaptorSkinViolet,,,1,0
1339,34,0,0,1.5,255,RaptorSkinGrey,,,1,0
1340,34,0,0,1.15,255,RaptorSkinGrey,,,1,0
1341,145,0,0,1.3,255,QuilBoarSkin,QuilBoarSkin_Alpha,,-1,0
1342,145,0,0,1.3,255,QuilBoarSkin,QuilBoarSkin_Alpha,,-1,0
1343,145,0,0,1.2,255,QuilBoarSkin,QuilBoarSkin_Alpha,,1,0
1344,145,0,0,1.25,255,QuilBoarSkin,QuilBoarSkin_Alpha,,1,0
1345,145,0,0,1.35,255,QuilBoarSkin,QuilBoarSkin_Alpha,,1,0
1346,145,0,0,1.1,255,QuilBoarSkin,QuilBoarSkin_Alpha,,1,0
1347,3,0,0,1.05,255,CentaurSkin,,,1,0
1348,3,0,0,1.1,255,CentaurSkin,,,1,0
1349,3,0,0,1.2,255,CentaurSkin,,,1,0
1350,12,0,0,1.2,255,HarpyBlue,,,1,0
1351,12,0,0,1.2,255,HarpyAqua,,,1,0
1352,12,0,0,1.3,255,HarpyBlue,,,1,0
1354,53,0,135,1,255,,,,1,0
1355,53,0,133,1,255,,,,1,0
1356,49,0,136,1,255,,,,1,0
1357,49,0,137,1,255,,,,1,0
1358,52,0,100,1,255,,,,1,0
1359,51,0,101,1,255,,,,1,0
1360,52,0,102,1,255,,,,1,0
1361,50,0,138,1,255,,,,1,0
1362,53,0,139,1,255,,,,1,0
1363,53,0,140,1,255,,,,1,0
1364,49,0,141,1,255,,,,1,0
1367,52,0,2493,1,255,,,,1,0
1368,51,0,105,1,255,,,,1,0
1369,51,0,106,1,255,,,,1,0
1370,51,0,107,1,255,,,,1,0
1371,51,0,108,1,255,,,,1,0
1372,51,0,110,1,255,,,,1,0
1373,51,0,111,1,255,,,,1,0
1374,51,0,113,1.1,255,,,,1,0
829,45,0,0,0.8,255,GhoulSkinRed,,,1,0
830,41,0,0,1.2,255,TroglodyteSkinPurple,,,1,0
831,137,0,0,0.5,255,CrocodileSkinSwamp,,,0,0
832,53,0,23,1,255,,,,1,0
833,137,0,0,0.8,255,CrocodileSkinRiver,,,0,0
834,137,0,0,0.9,255,CrocodileSkinRiver,,,0,0
835,137,0,0,0.9,255,CrocodileSkinSwamp,,,0,0
836,131,0,0,1,255,GnomeLeporSkin,,,1,0
837,136,0,0,1,255,GorillaSkinSilver,,,0,0
838,136,0,0,1,255,GorillaSkinGrey,,,0,0
839,136,0,0,1,255,GorillaSkinBlack,,,0,0
840,136,0,0,1.15,255,GorillaSkinWhite,,,-1,0
841,136,0,0,0.8,255,GorillaSkinSilver,,,0,0
842,136,0,0,0.7,255,GorillaSkinGrey,,,0,0
843,136,0,0,0.75,255,GorillaSkinGrey,,,-1,0
844,136,0,0,1.15,255,GorillaSkinSilver,,,-1,0
845,136,0,0,0.75,255,GorillaSkinBlack,,,-1,0
846,133,0,0,2,255,ThreshadonSkinSiena,,,1,0
847,10,0,0,0.85,255,RothideGnollWhelpSkin,,,1,0
848,10,0,0,1,255,RothideGnollWhelpSkin,,,1,0
850,139,0,0,0.5,255,FelHoundSkin,,,0,0
852,31,0,0,0.75,255,SahauginskinGray,,,1,0
853,31,0,0,0.8,255,SahauginskinGray,,,1,0
855,43,0,0,0.45,255,WolfSkinArctic,WolfSkinArcticAlpha,,1,0
856,140,0,0,1,255,Sheep,,,0,0
857,140,0,0,1,255,SheepBlack,,,0,0
858,10,0,0,1.1,255,RothideGnollWhelpSkin,,,1,0
859,10,0,0,1.5,255,RothideGnollWhelpSkin,,,1,0
860,67,0,0,0.33,255,AncientProtectorGreen,,,3,0
862,2,0,0,0.75,255,BogBeastSkinBlackGreen,BogBeastSkinBlackGreenAlpha,,-1,0
863,2,0,0,1,255,BogBeastSkinBlackGreen,BogBeastSkinBlackGreenAlpha,,1,0
864,141,0,0,1,255,EntSkinBrown,,,0,2
865,83,0,0,1.3,255,BearSkinWhite,,,1,0
867,133,0,0,1,255,ThreshadonSkinGreen,,,1,0
868,43,0,0,1,255,WolfSkinArcticAlpha,WolfSkinArctic,,1,0
869,43,0,0,1,255,WolfSkinArctic,WolfSkinArcticAlpha,,1,0
870,53,0,1710,1,255,,,,1,0
872,66,0,0,0.5,255,BoarSkinBrown,,,0,0
876,77,0,0,1,255,DryadSkin,DryadEyeGlow,ArmorReflect2,1,0
878,66,0,0,0.4,255,BoarSkinBrown,,,0,0
883,12,0,0,0.9,255,HarpyBlue,,,1,0
892,1231,0,0,0.9,255,DruidCatSkinBlack,DruidCatSkinBlack,DruidCatEyeGlow,1,1
897,8,0,0,1,255,FurbolgSkinBrown,FurbolgStuffBrown,,1,0
899,67,0,0,1,255,AncientProtectorGreen,,,3,0
900,94,0,0,0.9,255,HumanFemaleFarmer_Bluedress,,,1,0
901,142,0,0,1,255,FrogBrownSpots,,,0,0
902,83,0,0,0.75,255,BearSkinBrown,,,1,0
903,43,0,0,0.7,255,WolfSkinTimber,WolfSkinTimberAlpha,,1,0
904,11,0,0,1,255,GrellSkinOrange,,,0,0
907,49,0,31,1,255,,,,1,0
908,143,0,0,1,255,HorseSkinChessnut,,,0,0
909,63,0,0,0.5,255,TarantulaSkinBrown,,,1,0
910,63,0,0,0.6,255,TarantulaSkinBrown,,,1,0
911,11,0,0,1,255,GrellSkinRed,,,0,0
913,83,0,0,1,255,BearSkinWhite,,,1,0
915,144,0,0,1,255,BansheeSkin,,,-1,0
917,82,0,0,0.65,255,TigerSkinYellow,,,1,0
918,82,0,0,0.8,255,TigerSkinYellow,,,1,0
924,145,0,0,1,255,QuilBoarSkin,,,0,0
925,137,0,0,0.65,255,CrocodileSkinMarsh,,,0,0
927,146,0,0,0.95,255,WendigoSkinWhite,,,0,0
929,146,0,0,0.6,255,WendigoSkinWhite,,,0,0
931,146,0,0,0.85,255,WendigoSkinWhite,,,0,0
933,146,0,0,0.9,255,WendigoSkinWhite,,,0,0
934,146,0,0,1.05,255,WendigoSkinWhite,,,0,0
935,792,0,0,1.15,255,Gryphon_Skin01,Gryphon_Skin02,,2,0
936,8,0,0,1.2,255,FurbolgSkinBrown,FurbolgStuffBrown,,1,0
937,8,0,0,1.1,255,FurbolgSkinBlue,FurbolgStuffBlack,,1,0
945,34,0,0,0.65,255,RaptorSkinOrange,,,1,0
947,112,0,0,0.9,255,BlackRockClanOrcWarriorSkin,,,1,0
948,34,0,0,0.8,255,RaptorSkinOrange,,,1,0
949,34,0,0,0.85,255,RaptorSkinMottledBlueGreen,,,1,0
950,146,0,0,0.75,255,WendigoSkinWhite,,,0,0
953,149,0,0,1,255,HarvestStage2Chest,HarvestStage2Joint1,HarvestStage2Torso,2,0
954,82,0,0,0.9,255,TigerSkinSnow,,,1,0
955,30,0,0,0.65,255,MineSpiderSkinCave,,,1,0
956,6,0,0,1,255,DragonWhelpSkinRed,,,-1,0
957,30,0,0,0.5,255,MineSpiderSkinGreen,,,1,0
958,30,0,0,0.5,255,MineSpiderSkinCave,,,1,0
959,30,0,0,0.7,255,MineSpiderSkinCave,,,1,0
960,34,0,0,0.55,255,RaptorSkinViolet,,,1,0
961,34,0,0,0.8,255,RaptorSkinYellow,,,1,0
963,30,0,0,1,255,MineSpiderSkinBlood,,,1,0
964,100,0,0,1,255,HumanFemaleWarriorMedium_SkinTan,,,1,0
965,10,0,0,1.2,255,RothideGnollWhelpSkin,,,1,0
967,12,0,0,0.8,255,HarpyBrown,,,1,0
968,12,0,0,0.9,255,HarpyBrown,,,1,0
969,12,0,0,1,255,HarpyBrown,,,1,0
970,12,0,0,1.1,255,HarpyBrown,,,1,0
971,12,0,0,1.2,255,HarpyBrown,,,1,0
972,12,0,0,1.3,255,HarpyBrown,,,1,0
974,12,0,0,1.5,255,HarpyBrown,,,1,0
975,84,0,0,0.9,255,StoneGolemSkin,,,1,0
976,41,0,0,1,255,TroglodyteSkinGreen,,,1,0
979,132,0,0,1,255,CrabSkinSaphire,,,0,0
981,132,0,0,1,255,CrabSkinIvory,,,0,0
982,83,0,0,1.15,255,BearSkinBrown,,,-1,0
983,31,0,0,1,255,SahauginskinBlue,,,1,0
984,144,0,0,1.15,255,BansheeSkin,,,-1,0
985,144,0,0,0.75,255,BansheeSkin,,,-1,0
986,10,0,0,0.95,255,RothideGnollWhelpSkin,,,1,0
987,45,0,0,1,255,GhoulSkinBlue,,,1,0
990,41,0,0,0.9,255,TroglodyteSkinGreen,,,1,0
991,41,0,0,0.95,255,TroglodyteSkinGreen,,,1,0
992,133,0,0,1.05,255,ThreshadonSkinGreen,,,1,0
993,133,0,0,1.1,255,ThreshadonSkinAqua,,,1,0
994,133,0,0,1.15,255,ThreshadonSkinAqua,,,1,0
995,133,0,0,1.3,255,ThreshadonSkinAqua,,,1,0
996,132,0,0,0.75,255,CrabSkinSaphire,,,0,0
997,132,0,0,0.75,255,CrabSkinIvory,,,0,0
998,132,0,0,0.8,255,CrabSkinSaphire,,,0,0
999,132,0,0,0.8,255,CrabSkinIvory,,,0,0
1000,132,0,0,0.85,255,CrabSkinSaphire,,,0,0
1001,132,0,0,0.9,255,CrabSkinIvory,,,0,0
1002,76,0,0,0.6,255,FrenzySkinYellow,,,1,0
1003,76,0,0,0.7,255,FrenzySkinBlue,,,1,0
1004,76,0,0,0.75,255,FrenzySkinBlue,,,1,0
1005,31,0,0,0.85,255,SahauginskinGray,,,1,0
1006,83,0,0,0.75,255,BearSkinBrown,,,1,0
1007,83,0,0,1.15,255,BearSkinBrown,,,-1,0
1008,82,0,0,0.85,255,TigerSkinYellow,,,1,0
1010,8,0,0,1,255,FurbolgSkinBrown,FurbolgstuffBlack,,1,0
1011,8,0,0,1.1,255,FurbolgSkinBlack,FurbolgstuffBlack,,1,0
1012,8,0,0,1.5,255,FurbolgSkinBlack,FurbolgstuffBlack,,1,0
1013,78,0,0,0.75,255,SatyrSkinPink,SatyrSkinPinkAlpha,,1,0
1014,78,0,0,0.8,255,SatyrSkinRed,SatyrSkinRedAlpha,,1,0
1015,11,0,0,1.1,255,GrellSkinRed,,,0,0
1016,11,0,0,0.75,255,GrellSkinRed,,,0,0
1017,11,0,0,1.2,255,GrellSkinBlanca,,,0,0
1018,11,0,0,1.2,255,GrellSkinRed,,,0,0
1019,70,0,0,1,255,SkeletonSkinGreen,,,1,0
1021,150,0,0,1,255,DeathguardSkin,DeathguardHelm,,1,0
1023,151,0,0,1,255,Leather_B_02Crusader,,,1,0
1025,152,0,0,1,255,,,,1,0
1027,57,0,467,1,255,,,,1,0
1029,58,0,262,1,255,,,,1,0
1030,73,0,0,0.9,255,DireWolfSkinLightBlue,DireWolfSkinLightBlueAlpha,,1,0
1031,42,0,0,0.75,255,TrollSkinArcticFrostManeScout,,,1,0
1032,42,0,0,0.75,255,TrollSkinArcticFrostManeCaster,,,1,0
1034,137,0,0,0.4,255,CrocodileSkinSwamp,,,0,0
1035,137,0,0,0.4,255,CrocodileSkinMarsh,,,0,0
1036,137,0,0,0.5,255,CrocodileSkinMarsh,,,0,0
1037,137,0,0,0.6,255,CrocodileSkinRiver,,,0,0
1038,137,0,0,0.7,255,CrocodileSkinMarsh,,,0,0
1039,137,0,0,0.7,255,CrocodileSkinRiver,,,0,0
1040,38,0,0,0.7,255,TallStriderSkinTurquoise,,,1,0
1041,38,0,0,0.8,255,TallStriderSkinBrown,,,1,0
1042,38,0,0,0.85,255,TallStriderSkinBrown,,,1,0
1043,82,0,0,1,255,TigerSkinYellow,,,1,0
1045,32,0,0,1,255,OgreSkin1Purple,OgreSkin2Purple,,3,0
1046,33,0,0,1,255,OgreMageSkin1White,OgreMageSkin2White,,3,0
1048,98,0,0,1,255,HumanFemaleWarriorHeavy_SkinDark,,,1,0
1049,96,0,0,1,255,HumanFemaleMerchant03,,,1,0
1050,146,0,0,1,255,WendigoSkinWhite,,,0,0
1051,32,0,0,1.05,255,OgreSkin1Purple,OgreSkin2Purple,,3,0
1052,32,0,0,1.1,255,OgreSkin1Purple,OgreSkin2Purple,,3,0
1054,32,0,0,1.3,255,OgreSkin1Purple,OgreSkin2Purple,,3,0
1055,82,0,0,1.1,255,TigerSkinYellow,,,1,0
1056,82,0,0,1,255,TigerSkinBrown,,,1,0
1659,49,0,371,1,255,,,,0,0
1660,57,0,373,1,255,,,,0,0
1661,57,0,374,1,255,,,,0,0
1662,49,0,376,1,255,,,,0,0
1663,53,0,2355,1,255,,,,0,0
1664,49,0,378,1,255,,,,0,0
1665,53,0,379,1,255,,,,0,0
1666,57,0,381,1,255,,,,0,0
1667,59,0,382,1,255,,,,0,0
1668,53,0,383,1,255,,,,0,0
1669,57,0,385,1,255,,,,0,0
1670,54,0,387,1,255,,,,0,0
1671,53,0,393,1,255,,,,0,0
1672,53,0,396,1,255,,,,0,0
1673,53,0,397,1,255,,,,0,0
1674,53,0,398,1,255,,,,0,0
1375,51,0,112,1,255,,,,1,0
1376,53,0,143,1,255,,,,1,0
1377,51,0,114,1,255,,,,1,0
1378,52,0,115,1,255,,,,1,0
1379,51,0,116,1,255,,,,1,0
1380,52,0,117,1,255,,,,1,0
1381,52,0,118,1,255,,,,1,0
1382,51,0,119,1,255,,,,1,0
1383,51,0,120,1,255,,,,1,0
1384,51,0,121,1,255,,,,1,0
1385,51,0,122,1,255,,,,1,0
1386,51,0,2504,1,255,,,,1,0
1387,51,0,124,1,255,,,,1,0
1388,51,0,2505,1,255,,,,1,0
1389,52,0,126,1,255,,,,1,0
1390,51,0,127,1,255,,,,1,0
1391,51,0,128,1,255,,,,1,0
1392,51,0,132,1,255,,,,1,0
1393,51,0,2506,1,255,,,,1,0
1394,51,0,129,1,255,,,,1,0
1395,51,0,131,1,255,,,,1,0
1396,53,0,146,1,255,,,,1,0
1397,62,0,0,1.5,255,HydraSkinViolet,,,3,0
1398,53,0,145,1,255,,,,1,0
1399,53,0,144,1,255,,,,1,0
1400,53,0,148,1,255,,,,1,0
1401,54,0,149,1,255,,,,1,0
1402,53,0,150,1,255,,,,1,0
1403,49,0,151,1,255,,,,1,0
1404,54,0,152,1,255,,,,1,0
1405,160,0,0,0.6,255,FireElementalSkin,,,1,0
1406,53,0,153,1,255,,,,1,0
1407,54,0,154,1,255,,,,1,0
1408,49,0,155,1,255,,,,1,0
1409,53,0,156,1,255,,,,1,0
1411,53,0,158,1,255,,,,1,0
1412,164,0,0,0.75,255,Goblin,,,1,0
1413,53,0,159,1,255,,,,1,0
1415,58,83,335,4,255,BearSkinBlue,,,4,0
1416,53,0,160,1,255,,,,1,0
1417,53,0,161,1,255,,,,1,0
1418,165,0,0,1,255,BrownSkin,,,1,0
1419,61,0,0,0.2,255,CarrionBirdSkin,CarrionBirdWing,,0,0
1420,145,0,0,1.4,255,QuilBoarSkin,QuilBoarSkin_Alpha,,1,0
1421,181,0,0,0.7,255,,,,1,0
1423,49,0,184,1,255,,,,1,0
1424,49,0,185,1,255,,,,1,0
1425,49,0,186,1,255,,,,1,0
1426,49,0,168,1,255,,,,1,0
1427,49,0,170,1,255,,,,1,0
1428,49,0,182,1,255,,,,1,0
1429,49,0,177,1,255,,,,1,0
1430,49,0,176,1,255,,,,1,0
1431,49,0,174,1,255,,,,1,0
1432,49,0,188,1,255,,,,1,0
1433,49,0,191,1,255,,,,1,0
1434,49,0,171,1,255,,,,1,0
1435,49,0,179,1,255,,,,1,0
1436,49,0,6365,1,255,,,,1,0
1437,49,0,165,1,255,,,,1,0
1438,49,0,167,1,255,,,,1,0
1439,50,0,180,1,255,,,,1,0
1440,50,0,172,1,255,,,,1,0
1441,50,0,187,1,255,,,,1,0
1442,50,0,175,1,255,,,,1,0
1443,50,0,190,1,255,,,,1,0
1444,50,0,173,1,255,,,,1,0
1445,50,0,183,1,255,,,,1,0
1446,50,0,169,1,255,,,,1,0
1447,50,0,189,1,255,,,,1,0
1448,50,0,178,1,255,,,,1,0
1449,50,0,181,1,255,,,,1,0
1450,50,0,166,1,255,,,,1,0
1451,27,0,0,0.8,255,KotoBeastSkinGray,,,3,0
1452,27,0,0,1.1,255,KotoBeastSkinGray,,,3,0
1453,27,0,0,1.2,255,KotoBeastSkinBrown,,,3,0
1454,27,0,0,0.8,255,KotoBeastSkinBrown,,,3,0
1455,187,0,0,1,255,AncientofLoreSkin,,,4,0
1456,188,0,0,1,255,,,,4,0
1457,188,0,0,1,255,,,,4,0
1458,188,0,0,2,255,,,,4,0
1459,187,0,0,2,255,,,,4,0
1460,187,0,0,3,255,AncientofLoreSkin,,,4,0
1461,188,0,0,3,255,AncientofWarSkin,,,4,0
1462,188,0,0,2.5,255,,,,4,0
1463,188,0,0,1.5,255,,,,4,0
1464,187,0,0,2.5,255,,,,4,0
1465,187,0,0,1.5,255,,,,4,0
1466,49,0,192,1,255,,,,1,0
1467,133,0,0,0.6,255,ThreshadonSkinSiena,,,1,0
1468,130,0,0,0.8,255,DreadLordSkin,DreadLordWingSkin,,1,0
1469,50,0,193,1,255,,,,1,0
1470,50,0,194,1,255,,,,1,0
610,32,0,0,1.2,255,OgreSkin1Green,OgreSkin2Green,,3,0
611,41,0,0,0.67,255,TroglodyteSkinPurple,,,1,0
612,70,0,0,1.15,255,SkeletonSkinGreen,,,1,0
613,82,0,0,1.2,255,TigerSkinBlack,,,1,0
614,82,0,0,1.3,255,TigerSkinRed,,,1,0
615,34,0,0,1.4,255,RaptorSkinMottledDarkGreen,,,1,0
616,82,0,0,1.5,255,TigerSkinWhite,,,1,0
617,31,0,0,0.85,255,SahauginskinBlue,,,1,0
621,6,0,0,1.5,255,DragonWhelpSkinGreen,,,-1,0
622,6,0,0,1.75,255,DragonWhelpSkinGreen,,,-1,0
623,47,0,0,1.1,255,DragonSpawnSkinGreen,DragonSpawnBodySkinGreen,,1,0
624,47,0,0,1.2,255,DragonSpawnSkinGreen,DragonSpawnBodySkinGreen,,1,0
625,47,0,0,1.5,255,DragonSpawnSkinGreen,DragonSpawnBodySkinGreen,,-1,0
627,31,0,0,1.2,255,SahauginskinGray,,,1,0
628,29,0,0,1.2,255,LostOne_Skin,LostOne_Skullbag,,1,0
629,2,0,0,0.9,255,BogBeastSkinGreen,BogBeastSkinGreenAlpha,,1,0
630,2,0,0,1,255,BogBeastSkinGreen,BogBeastSkinGreenAlpha,,1,0
631,2,0,0,1.3,255,BogBeastSkinRed,BogBeastSkinRedAlpha,,1,0
632,82,0,0,0.9,255,TigerSkinYellow,,,1,0
633,82,0,0,1.1,255,TigerSkinBlack,,,1,0
634,119,0,0,1.1,255,TrollSkinJungleSplitSkullMelee,,,1,0
636,42,0,0,0.9,255,TrollSkinArcticFrostManeMelee,,,1,0
637,104,0,0,1.1,255,HumanMaleWarriorHeavy_Skin02,,,1,0
638,107,0,0,0.9,255,HumanMaleWarriorLight_Skin02,,,1,0
640,83,0,0,0.75,255,BearSkinBrown,,,-1,0
641,132,0,0,0.8,255,CrabSkinBronze,,,0,0
642,132,0,0,0.9,255,CrabSkinBronze,,,0,0
643,43,0,0,0.9,255,WolfSkinTimber,WolfSkinTimberAlpha,,1,0
644,43,0,0,0.65,255,WolfSkinBlack,WolfSkinBlackAlpha,,1,0
645,32,0,0,0.9,255,OgreSkin1Red,OgreSkin2Red,,3,0
646,45,0,0,1,255,GhoulSkinGrey,,,1,0
647,43,0,0,0.65,255,WolfSkinTimber,WolfSkinTimberAlpha,,1,0
648,34,0,0,0.8,255,RaptorSkinMottledDarkGreen,,,1,0
649,34,0,0,0.8,255,RaptorSkinOrange,,,1,0
651,63,0,0,0.45,255,TarantulaSkinOrange,,,1,0
652,31,0,0,1.2,255,SahauginskinGray,,,1,0
654,124,0,0,0.6,255,DeerSkin,,,1,0
655,32,0,0,1.02,255,OgreSkin1Green,OgreSkin2Green,,3,0
656,74,0,0,1.1,255,HumanMalePeasantLightSkin,,,1,0
657,44,0,0,0.9,255,WargenSkinBlack,,,1,0
658,108,0,0,0.9,255,HumanMaleCaster_DefiasMage,,,1,0
659,30,0,0,0.8,255,MineSpiderSkinOlive,,,1,0
660,99,0,0,1.1,255,HumanFemaleWarriorLight_Skin01,,,1,0
661,42,0,0,0.8,255,TrollSkinArcticFrostManeCaster,,,1,0
662,123,0,0,1.13,255,ShadowHideGnollFighterSkin,,,1,0
664,31,0,0,1.35,255,SahauginskinGray,,,1,0
665,119,0,0,1.1,255,TrollSkinArcticFrostManeMelee,,,1,0
666,43,0,0,0.75,255,WolfSkinTimber,WolfSkinTimberAlpha,,1,0
