ID,ModelID,SoundID,ExtendedDisplayInfoID,CreatureModelScale,CreatureModelAlpha,TextureVariation[0],TextureVariation[1],TextureVariation[2],BloodID
2512,50,0,976,1,255,,,,0
2513,49,0,975,1,255,,,,0
2514,49,0,1001,1,255,,,,0
2515,50,0,1006,1,255,,,,0
2516,50,0,1010,1,255,,,,0
2517,49,0,997,1,255,,,,0
2518,50,0,995,1,255,,,,0
2519,49,0,992,1,255,,,,0
2520,49,0,996,1,255,,,,0
2521,50,0,1011,1,255,,,,0
2522,49,0,998,1,255,,,,0
2523,50,0,1012,1,255,,,,0
2524,49,0,979,1,255,,,,0
2525,50,0,981,1,255,,,,0
2526,49,0,980,1,255,,,,0
2527,203,0,0,0.1,255,DragonSkin1,DragonSkin2,DragonSkin3,0
2528,74,0,0,0.95,255,HumanMalePeasantSkindark,,,0
2529,56,0,1013,1,255,,,,0
2530,55,0,1014,1,255,,,,0
2531,49,0,1015,1,255,,,,0
2532,51,0,1016,1,255,,,,0
2533,69,0,0,1.25,255,RockElementalSkinGray,,,0
2534,47,0,0,1,255,DragonSpawnSkin,DragonSpawnBodySkin,,0
2535,49,0,1024,1,255,,,,0
2536,30,0,0,0.6,255,MineSpiderSkinJungle,,,0
2537,30,0,0,0.65,255,MineSpiderSkinJungle,,,0
2538,30,0,0,0.7,255,MineSpiderSkinJungle,,,0
2539,30,0,0,0.9,255,MineSpiderSkinJungle,,,0
2540,30,0,0,0.6,255,MineSpiderSkinGreen,,,0
2541,30,0,0,0.7,255,MineSpiderSkinGreen,,,0
2542,63,0,0,0.9,255,TarantulaSkinOrange,,,0
2543,63,0,0,0.8,255,TarantulaSkinOrange,,,0
2544,63,0,0,0.7,255,TarantulaSkinOrange,,,0
2545,63,0,0,0.7,255,TarantulaSkinOrange,,,0
2546,63,0,0,1.2,255,TarantulaSkinOrange,,,0
2548,137,0,0,0.9,255,CrocodileSkinMarsh,,,0
2549,137,0,0,1.1,255,CrocodileSkinMarsh,,,0
2550,137,0,0,1.2,255,CrocodileSkinSwamp,,,0
2551,47,0,0,0.9,255,DragonSpawnSkin,DragonSpawnBodySkin,,0
2552,47,0,0,1.2,255,DragonSpawnSkin,DragonSpawnBodySkin,,0
2553,47,0,0,1.1,255,DragonSpawnSkin,DragonSpawnBodySkin,,0
2554,47,0,0,1.3,255,DragonSpawnSkin,DragonSpawnBodySkin,,0
2555,6,0,0,1.3,255,DragonWhelpSkinBlack,,,0
2556,6,0,0,1.4,255,DragonWhelpSkinBlack,,,0
2557,49,0,1047,1,255,HumanMaleCitizenLow,,,0
2558,50,0,1032,1,255,,,,0
2561,49,0,1039,1,255,,,,0
2562,50,0,1038,1,255,,,,0
2563,49,0,1035,1,255,,,,0
2564,50,0,1033,1,255,,,,0
2565,49,0,1045,1,255,HumanMaleCitizenLow,,,0
2566,2,0,0,1.1,255,BogBeastSkinGreen,BogBeastSkinGreenAlpha,,0
2567,2,0,0,1.1,255,BogBeastSkinRed,BogBeastSkinRedAlpha,,0
2568,81,0,0,0.9,255,SlimeSkinGreen,,,0
2569,81,0,0,1.1,255,SlimeSkinAquaBlue,,,0
2570,34,0,0,0.9,255,RaptorSkinRed,,,0
2571,34,0,0,1,255,RaptorSkinRed,,,0
2572,55,0,591,1,255,,,,0
2573,34,0,0,1,255,RaptorSkinRed,,,0
2574,34,0,0,1.2,255,RaptorSkinRed,,,0
2575,56,0,592,1,255,,,,0
2576,51,0,573,1,255,,,,0
2577,52,0,590,1,255,,,,0
2578,59,0,254,1,255,,,,0
2579,60,0,1600,1,255,,,,0
2581,182,0,944,1,255,,,,0
2582,49,0,1123,1,255,HumanMaleCitizenLow,,,0
2583,50,0,1207,1,255,,,,0
2584,53,0,23,1,255,,,,0
2585,54,0,463,1,255,,,,0
2586,57,0,0,1,255,,,,0
2587,58,0,0,1,255,,,,0
2588,185,0,0,1,255,,,,0
2589,186,0,0,1,255,,,,0
2590,183,0,0,1,255,,,,0
2591,50,0,1071,1,255,,,,0
2592,36,0,0,1.1,255,AurokkSkin,,,0
2593,49,0,1074,1,255,,,,0
2594,49,0,1085,1,255,,,,0
2595,55,0,1094,1,255,,,,0
2596,55,0,1097,1,255,,,,0
2597,31,0,0,1.1,255,SahauginskinGray,,,0
2598,172,0,0,1,255,LobstrokPurple,,,0
2599,172,0,0,1.1,255,LobstrokPurple,,,0
2600,172,0,0,1.1,255,LobstrokBlack,,,0
2601,133,0,0,1.3,255,ThreshadonSkinGray,,,0
2602,133,0,0,1.15,255,ThreshadonSkinGray,,,0
2603,49,0,1099,1,255,,,,0
2604,49,0,1100,1,255,,,,0
2605,57,0,1101,1,255,,,,0
2606,174,0,0,1.5,255,SkeletonMage,,,0
2607,49,0,1102,1,255,,,,0
2608,50,0,1103,1,255,,,,0
2609,192,0,0,1.3,255,HyenaSkin,,,0
2610,57,0,1068,1,255,,,,0
2611,57,0,1064,1,255,,,,0
2612,57,0,1062,1,255,,,,0
2613,57,0,1072,1,255,,,,0
2614,57,0,1077,1,255,,,,0
2615,57,0,1088,1,255,,,,0
2616,57,0,1086,1,255,,,,0
2617,57,0,1081,1,255,,,,0
2618,57,0,1981,1,255,,,,0
2619,57,0,1059,1,255,,,,0
2620,57,0,1078,1,255,,,,0
2621,57,0,1095,1,255,,,,0
2622,57,0,1052,1,255,,,,0
2623,57,0,1093,1,255,,,,0
2624,57,0,1092,1,255,,,,0
2625,57,0,1069,1,255,,,,0
2626,57,0,1090,1,255,,,,0
2627,57,0,1083,1,255,,,,0
2628,57,0,1082,1,255,,,,0
2629,57,0,1048,1,255,,,,0
2630,57,0,1070,1,255,,,,0
2631,57,0,1067,1,255,,,,0
2632,57,0,1079,1,255,,,,0
2633,57,0,1075,1,255,,,,0
2634,57,0,1063,1,255,,,,0
2635,57,0,1073,1,255,,,,0
2636,57,0,1049,1,255,,,,0
2637,57,0,1056,1,255,,,,0
2638,57,0,1046,1,255,,,,0
2639,57,0,1066,1,255,,,,0
2640,57,0,1060,1,255,,,,0
2641,57,0,1043,1,255,,,,0
2642,57,0,1076,1,255,,,,0
2643,57,0,1087,1,255,,,,0
2644,57,0,1058,1,255,,,,0
2645,57,0,1042,1,255,,,,0
2646,57,0,2309,1,255,,,,0
2647,57,0,1054,1,255,,,,0
2648,57,0,1065,1,255,,,,0
2649,57,0,1080,1,255,,,,0
2650,57,0,1061,1,255,,,,0
2651,57,0,1096,1,255,,,,0
2652,57,0,1053,1,255,,,,0
2653,57,0,1051,1,255,,,,0
2654,57,0,1050,1,255,,,,0
2655,57,0,1044,1,255,,,,0
2656,58,0,1040,1,255,,,,0
2657,58,0,1021,1,255,,,,0
2658,58,0,1036,1,255,,,,0
2659,58,0,1029,1,255,,,,0
2660,58,0,1018,1,255,,,,0
2661,58,0,1031,1,255,,,,0
2662,58,0,1031,1,255,,,,0
2663,58,0,1025,1,255,,,,0
2664,58,0,1027,1,255,,,,0
2665,58,0,1098,1,255,,,,0
2666,58,0,1019,1,255,,,,0
2667,58,0,1023,1,255,,,,0
2668,58,0,1028,1,255,,,,0
2669,58,0,1041,1,255,,,,0
2670,58,0,1034,1,255,,,,0
2671,58,0,1026,1,255,,,,0
2672,58,0,1037,1,255,,,,0
2673,58,0,1022,1,255,,,,0
2674,58,0,1017,1,255,,,,0
2675,51,0,1057,1,255,,,,0
2676,167,0,0,1,255,ZombieSkinBlack,,,0
2677,53,0,1107,1,255,,,,0
2678,54,0,1108,1,255,,,,0
2679,49,0,1105,1,255,,,,0
2680,50,0,1106,1,255,,,,0
2681,128,0,0,1,255,PirateCrewman05SS,,,0
2682,128,0,0,1,255,PirateCrewman07SS,,,0
2683,128,0,0,1,255,PirateCrewman06SS,,,0
2684,57,0,1109,1,255,,,,0
2685,57,0,1110,1,255,,,,0
2686,55,0,1114,1,255,,,,0
2687,78,0,0,1.4,255,SatyrSkinBlue,SatyrSkinBlueAlpha,,0
2688,49,0,346,1,255,,,,0
2689,57,0,1115,1,255,,,,0
2690,84,0,0,1,255,StoneGolemSkinCopper,,,0
2691,84,0,0,1,255,StoneGolemSkinEarth,,,0
2692,84,0,0,1,255,StoneGolemSkinGold,,,0
2693,84,0,0,1,255,StoneGolemSkinGrey,,,0
2694,84,0,0,1,255,StoneGolemSkinJade,,,0
2695,84,0,0,1,255,StoneGolemSkinObsidian,,,0
2696,84,0,0,1,255,StoneGolemSkinPlatinum,,,0
2697,84,0,0,1,255,StoneGolemSkinRed,,,0
2698,84,0,0,1,255,StoneGolemSkinTurquoise,,,0
2699,75,0,0,1,255,WindSerpentSkinRed,WindSerpentWingSkinOarnge,,0
2700,75,0,0,1,255,WindSerpentSkinGreen,WindSerpentWingSkinGreen,,0
2702,75,0,0,1,255,WindSerpentSkinRed,WindSerpentWingSkinRed,,0
2703,75,0,0,1,255,WindSerpentSkinWhite,WindSerpentWingSkinWhite,,0
2704,59,0,1116,1,255,,,,0
2705,75,0,0,0.75,255,WindSerpentSkinWhite,WindSerpentWingSkinWhite,,0
2706,75,0,0,0.75,255,WindSerpentSkinGreen,WindSerpentWingSkinGreen,,0
2707,75,0,0,1.2,255,WindSerpentSkinGreen,WindSerpentWingSkinGreen,,0
2708,75,0,0,1.5,255,WindSerpentSkinGreen,WindSerpentWingSkinGreen,,0
2709,192,0,0,0.8,255,HyenaSkinRed,,,0
2710,192,0,0,0.8,255,HyenaSkinYellow,,,0
2711,192,0,0,1,255,HyenaSkinYellow,,,0
2712,192,0,0,1.1,255,HyenaSkinYellow,,,0
2713,192,0,0,0.8,255,HyenaSkinBlue,,,0
2714,192,0,0,1.1,255,HyenaSkinWhite,,,0
2715,192,0,0,1.2,255,HyenaSkinWhite,,,0
2716,192,0,0,0.8,255,HyenaSkinWhite,,,0
2717,203,0,0,1,255,DragonSkin1Green,DragonSkin2Green,DragonSkin3Green,0
2718,203,0,0,1,255,DragonSkin1Red,DragonSkin2Red,DragonSkin3Red,0
2719,203,0,0,1,255,DragonSkin1,DragonSkin2,DragonSkin3,0
2720,203,0,0,0.9,255,DragonSkin1,DragonSkin2,DragonSkin3,0
2721,77,0,0,1,255,DryadSkinFrost,DryadEyeGlow,ArmorReflect2,0
2722,77,0,0,1,255,DryadSkinGreen,DryadEyeGlow,ArmorReflect2,0
2723,77,0,0,1,255,DryadSkinPurple,DryadEyeGlow,ArmorReflect2,0
2725,25,0,0,1,255,KeeperOfTheGroveSkin3,KeeperLeaves2,,0
2726,192,0,0,0.8,255,HyenaSkinBlack,,,0
2727,68,0,0,1.1,255,BalrogSkinBlue,BalrogWingBlue,,0
2728,62,0,0,1,255,HydraSkinBlack,,,0
2729,218,0,0,1,255,ScorpionskinGolden,,,0
2730,218,0,0,0.9,255,ScorpionskinBlue,,,0
2731,218,0,0,1.1,255,ScorpionskinBlue,,,0
2732,218,0,0,1,255,ScorpionskinYellow,,,0
2733,49,0,1117,1,255,,,,0
2734,186,0,1118,1,255,,,,0
2735,185,0,1119,1,255,,,,0
2736,229,0,0,1,255,RamSkinGrey,RamSkinGreyAlpha,,0
2737,37,0,0,1,255,SuccubusSkinBlue,,,0
2738,59,0,1121,1,255,,,,0
2739,59,0,1122,1,255,,,,0
2740,51,0,1120,1,255,,,,0
2741,38,0,0,1.1,255,TallStriderSkinGray,,,0
2742,191,0,0,0.9,255,ThunderBeastSkinLightBrown,,,0
2743,1,0,0,1,255,BasiliskSkinRed,BasiliskCrystalSkin,,0
2744,1,0,0,1.25,255,BasiliskSkinRed,BasiliskCrystalSkin,,0
2764,191,0,0,1.1,255,ThunderBeastSkinLightBrown,,,0
2765,218,0,0,1.1,255,ScorpionskinGolden,,,0
2766,218,0,0,1.2,255,ScorpionskinGolden,,,0
2767,27,0,0,1.25,255,KotoBeastSkinBrown,,,0
2768,27,0,0,1.25,255,KotoBeastSkinGray,,,0
2784,229,0,0,1,255,RamSkinBlack,RamSkinBlackAlpha,,0
2785,229,0,0,1,255,RamSkinBrown,RamSkinBrownAlpha,,0
2786,229,0,0,1,255,RamSkinWhite,RamSkinWhiteAlpha,,0
2787,229,0,0,1,255,RamSkinBlue,RamSkinBlueAlpha,,0
2788,56,0,1125,1,255,,,,0
2789,57,0,1124,1,255,,,,0
2790,53,0,1126,1,255,,,,0
2810,57,0,1127,1,255,,,,0
2811,58,0,1128,1,255,,,,0
2830,215,0,0,1.5,255,HorseSkinEvil2,,,0
2831,59,0,1144,1,255,,,,0
2832,2,0,0,1.8,255,BogBeastSkinDiseased,BogBeastSkinDiseasedAlpha,,0
2833,217,0,0,1,255,DireWolfSkinLightGrey,,,1
2834,37,0,0,1,255,SuccubusSkinDarkviolet,,,0
2835,172,0,0,0.7,255,LobstrokblueGreen,,,0
2836,133,0,0,1,255,ThreshadonSkinAqua,,,0
2837,62,0,0,3,255,HydraSkinBlack,,,0
2838,161,0,0,2,255,PrarieDog,,,0
2850,137,0,0,1.2,255,CrocodileSkinAlbino,,,0
2851,230,0,0,1,255,SharkSkinBlue,,,0
2852,57,0,1164,1,255,,,,0
2853,57,0,1165,1,255,,,,0
2854,57,0,1166,1,255,,,,0
2855,57,0,1167,1,255,,,,0
2856,57,0,1168,1,255,,,,0
2857,57,0,1169,1,255,,,,0
2858,58,0,1170,1,255,,,,0
2859,57,0,1171,1,255,,,,0
2860,57,0,1172,1,255,,,,0
2861,58,0,1173,1,255,,,,0
2862,57,0,1174,1,255,,,,0
2863,58,0,1175,1,255,,,,0
2864,218,0,0,0.75,255,ScorpionskinBlack,,,0
2865,56,0,1176,1,255,,,,0
2866,56,0,1177,1,255,,,,0
2867,56,0,1178,1,255,,,,0
2868,83,0,0,1.2,255,BearSkinBlue,,,0
2869,50,0,1179,1,255,,,,0
2870,51,0,1180,1,255,,,,0
2871,53,0,1181,1,255,,,,0
2872,182,0,1182,1,255,,,,0
2873,57,0,1183,1,255,,,,0
2874,58,0,1184,1,255,,,,0
2875,78,0,0,1,255,SatyrSkinViolet,SatyrSkinVioletAlpha,,0
2876,58,0,1185,1,255,,,,0
2877,57,0,1186,1,255,,,,0
2878,78,0,0,1.25,255,SatyrSkinYellow,SatyrSkinYellowAlpha,,0
2879,78,0,0,1.1,255,SatyrSkinGreen,SatyrSkinGreenAlpha,,0
2880,78,0,0,1.2,255,SatyrSkinGreen,SatyrSkinGreenAlpha,,0
2884,183,0,1189,1,255,,,,0
2882,53,0,1187,1,255,,,,0
2883,186,0,1188,1,255,,,,0
2885,52,0,1190,1,255,,,,0
2886,52,0,1191,1,255,,,,0
2887,49,0,1192,1,255,,,,0
2888,185,0,1193,1,255,,,,0
2889,54,0,1194,1,255,,,,0
2890,51,0,1195,1,255,OrcNPCSkin,OrcMaleSamuHairSkin,,0
2891,182,0,1196,1,255,,,,0
2892,59,0,1197,1,255,,,,0
2893,54,0,1198,1,255,,,,0
2894,53,0,1199,1,255,,,,0
2895,59,0,1200,1,255,,,,0
2896,50,0,1201,1,255,,,,0
2897,182,0,1202,1,255,,,,0
2898,185,0,1203,1,255,,,,0
2899,49,0,1204,1,255,,,,0
2900,51,0,1205,1,255,,,,0
2901,60,0,1206,1,255,,,,0
2902,173,0,0,1.5,255,SeaTurtleSkin,,,0
2903,49,0,1145,1,255,,,,0
2910,49,0,1224,1,255,,,,0
2930,203,0,0,0.5,255,DragonSkin1Green,DragonSkin2Green,DragonSkin3Green,0
2950,182,0,1244,1,255,,,,0
2951,59,0,1245,1,255,,,,0
2952,49,0,1246,1,255,,,,0
2953,49,0,1247,1,255,,,,0
2954,170,0,0,1,255,SnakeSkinRedWhiteBlack,,,0
2955,170,0,0,1,255,SnakeSkinWhite,,,0
2956,170,0,0,1,255,SnakeSkinBlue,,,0
2957,170,0,0,1,255,SnakeSkinBrown,,,0
2958,170,0,0,1,255,SnakeSkinGreen,,,0
2959,50,0,1248,1,255,,,,0
2960,49,0,1249,1,255,,,,0
2961,49,0,1250,1,255,,,,0
2962,49,0,1251,1,255,,,,0
2963,49,0,1252,1,255,,,,0
2964,49,0,1253,1,255,,,,0
2965,49,0,1254,1,255,,,,0
2966,56,0,1255,1,255,,,,0
2967,49,0,1256,1,255,,,,0
2968,49,0,1257,1,255,,,,0
2969,49,0,1258,1,255,,,,0
2970,50,0,1259,1,255,,,,0
2971,51,0,1260,1,255,,,,0
2972,51,0,1261,1,255,,,,0
2973,50,0,1263,1,255,,,,0
2974,49,0,1262,1,255,,,,0
2975,172,0,0,0.4,255,LobstrokblueGreen,,,0
2976,49,0,1264,1,255,,,,0
2977,49,0,1266,1,255,HumanMaleCitizenLow,,,0
2978,49,0,1265,1,255,HumanMaleCitizenLow,,,0
2979,50,0,1267,1,255,,,,0
2980,50,0,1268,1,255,,,,0
2981,49,0,1270,1,255,HumanMaleCitizenLow,,,0
2982,49,0,1271,1,255,HumanMaleCitizenLow,,,0
2983,50,0,1272,1,255,HumanMaleCitizenLow,,,0
2984,50,0,1273,1,255,HumanMaleCitizenLow,,,0
2985,49,0,1278,1,255,,,,0
2986,49,0,1279,1,255,,,,0
2987,49,0,1280,1,255,,,,0
2988,49,0,1281,1,255,,,,0
2989,49,0,1274,1,255,,,,0
2990,49,0,1275,1,255,,,,0
2991,49,0,1276,1,255,,,,0
2992,49,0,1277,1,255,,,,0
2993,50,0,1282,1,255,,,,0
2994,49,0,1283,1,255,,,,0
2995,170,0,0,3,255,SnakeSkinGreen,,,0
2996,137,0,0,0.8,255,CrocodileSkinAlbino,,,0
2997,51,0,1287,1,255,,,,0
2998,57,0,1286,1,255,,,,0
2999,54,0,1285,1,255,,,,0
3000,60,0,1288,1,255,,,,0
3001,56,0,1284,1,255,,,,0
3002,59,0,1289,1,255,,,,0
3003,50,0,1290,1,255,,,,0
3004,250,0,0,1,255,CryptFiendSkin,,,0
3005,191,0,0,0.4,255,ThunderBeastSkinGreen,,,0
3006,75,0,0,1,255,WindSerpentSkinBlack,WindSerpentWingSkinBlack,,0
3007,53,0,1307,1,255,,,,0
3010,49,0,1324,1,255,,,,0
3011,49,0,1325,1,255,,,,0
3012,12,0,0,0.8,255,HarpyRed,,,0
3013,12,0,0,0.9,255,HarpyRed,,,0
3014,49,0,1326,1,255,,,,0
3015,49,0,1330,1,255,,,,0
3016,49,0,1331,1,255,,,,0
3017,49,0,1332,1,255,,,,0
3018,2,0,0,1.4,255,BogBeastSkinBlackGreen,BogBeastSkinBlackGreenAlpha,,0
3019,270,0,0,1,255,WoodenDummy,,,0
3020,271,0,0,1,255,ArcheryTarget01,,,0
3021,12,0,0,1,255,HarpyOrangeRed,,,0
3022,12,0,0,1.2,255,HarpyOrangeRed,,,0
3023,11,0,0,1,255,GrellSkinYellow,,,0
3024,8,0,0,1,255,FurbolgSkinYellowBrown,FurbolgStuffBrown,,0
3025,66,0,0,1.1,255,BoarSkinCrimson,,,0
3026,66,0,0,1.2,255,BoarSkinCrimson,,,0
3027,66,0,0,1,255,BoarSkinCrimson,,,0
3028,8,0,0,1.2,255,FurbolgSkinYellowBrown,FurbolgStuffBrown,,0
3029,82,0,0,1.2,255,TigerSkinDark,,,0
3030,82,0,0,1,255,TigerSkinDark,,,0
3031,82,0,0,1.1,255,TigerSkinDark,,,0
3032,2,0,0,1.2,255,BogBeastSkinYellow,BogBeastSkinYellowAlpha,,0
3033,2,0,0,0.8,255,BogBeastSkinYellow,BogBeastSkinYellowAlpha,,0
3034,2,0,0,1,255,BogBeastSkinYellow,BogBeastSkinYellowAlpha,,0
3035,66,0,0,1.1,255,BoarSkinCrimson,,,0
3036,53,0,1931,1,255,,,,0
3037,53,0,1291,1,255,,,,0
3038,53,0,1292,1,255,,,,0
3039,54,0,1293,1,255,,,,0
3040,182,0,1294,1,255,,,,0
3041,54,0,1295,1,255,,,,0
3042,53,0,1296,1,255,,,,0
3043,53,0,1297,1,255,,,,0
3044,53,0,1300,1,255,,,,0
3045,53,0,1301,1,255,,,,0
3046,53,0,1304,1,255,,,,0
3047,53,0,1305,1,255,,,,0
3048,54,0,1298,1,255,,,,0
3049,54,0,1302,1,255,,,,0
3050,54,0,1303,1,255,,,,0
3051,54,0,1306,1,255,,,,0
3052,182,0,1299,1,255,,,,0
3053,53,0,1328,1,255,,,,0
3054,53,0,1329,1,255,,,,0
3055,182,0,1327,1,255,,,,0
3056,54,0,1335,1,255,,,,0
3057,54,0,1339,1,255,,,,0
3058,54,0,1341,1,255,,,,0
3059,54,0,1285,1,255,,,,0
3060,54,0,1351,1,255,,,,0
3061,54,0,1354,1,255,,,,0
3062,54,0,1356,1,255,,,,0
3063,54,0,1357,1,255,,,,0
3064,54,0,1358,1,255,,,,0
3065,54,0,1360,1,255,,,,0
3066,54,0,1362,1,255,,,,0
3067,54,0,1365,1,255,,,,0
3068,54,0,1371,1,255,,,,0
3069,54,0,1375,1,255,,,,0
3070,54,0,1376,1,255,,,,0
3071,54,0,1377,1,255,,,,0
3072,53,0,1334,1,255,,,,0
3073,53,0,1333,1,255,,,,0
3074,53,0,1336,1,255,,,,0
3075,53,0,1337,1,255,,,,0
3076,53,0,1338,1,255,,,,0
3077,53,0,1342,1,255,,,,0
3078,53,0,1343,1,255,,,,0
3079,53,0,1344,1,255,,,,0
3080,53,0,1345,1,255,,,,0
3081,53,0,1349,1,255,,,,0
3082,53,0,1353,1,255,,,,0
3083,53,0,1355,1,255,,,,0
3084,53,0,1359,1,255,,,,0
3085,53,0,1361,1,255,,,,0
3086,53,0,1363,1,255,,,,0
3087,53,0,1369,1,255,,,,0
3088,53,0,1368,1,255,,,,0
3089,53,0,1367,1,255,,,,0
3090,53,0,1370,1,255,,,,0
3091,53,0,1374,1,255,,,,0
3092,53,0,1380,1,255,,,,0
3093,53,0,1381,1,255,,,,0
3094,53,0,1382,1,255,,,,0
3095,53,0,1383,1,255,,,,0
3096,53,0,1384,1,255,,,,0
3097,53,0,1387,1,255,,,,0
3098,53,0,1388,1,255,,,,0
3099,53,0,1389,1,255,,,,0
3100,53,0,1390,1,255,,,,0
3101,53,0,1391,1,255,,,,0
3102,53,0,1393,1,255,,,,0
3103,53,0,1395,1,255,,,,0
3104,182,0,1346,1,255,,,,0
3105,182,0,1347,1,255,,,,0
3106,183,0,1348,1,255,,,,0
3107,182,0,1352,1,255,,,,0
3108,183,0,1364,1,255,,,,0
3109,182,0,1366,1,255,,,,0
3110,182,0,1373,1,255,,,,0
3111,182,0,1378,1,255,,,,0
3112,182,0,1386,1,255,,,,0
3113,182,0,1392,1,255,,,,0
3114,182,0,1394,1,255,,,,0
3115,182,0,1396,1,255,,,,0
3116,182,0,1397,1,255,,,,0
3117,182,0,1399,1,255,,,,0
3118,182,0,1400,1,255,,,,0
3119,183,0,1372,1,255,,,,0
3120,183,0,1379,1,255,,,,0
3121,183,0,1385,1,255,,,,0
3122,49,0,1398,1,255,,,,0
3123,171,0,0,0.6,255,WolfSkin_Ghost,,,0
3124,183,0,1401,1,255,,,,0
3125,183,0,1402,1,255,,,,0
3126,170,0,0,0.6,255,SnakeSkinBlack,,,0
3127,290,0,0,1,255,,,,0
3128,52,0,1434,1,255,,,,0
3129,59,0,1435,1,255,,,,0
3130,58,0,1433,1,255,,,,0
3131,55,0,1432,1,255,,,,0
3132,53,0,1430,1,255,,,,0
3133,50,0,1431,1,255,,,,0
3134,49,0,1440,1,255,HumanMaleCitizenLow,,,0
3135,50,0,1445,1,255,,,,0
3136,49,0,1442,1,255,HumanMaleCitizenLow,,,0
3137,49,0,1443,1,255,HumanMaleCitizenLow,,,0
3138,49,0,1438,1,255,HumanMaleCitizenLow,,,0
3139,49,0,1439,1,255,HumanMaleCitizenLow,,,0
3140,50,0,1436,1,255,HumanMaleCitizenLow,,,0
3141,50,0,1437,1,255,HumanMaleCitizenLow,,,0
3142,49,0,1441,1,255,HumanMaleCitizenLow,,,0
3143,50,0,1444,1,255,,,,0
3144,49,0,1446,1,255,,,,0
3145,50,0,1447,1,255,,,,0
3146,290,0,0,0.5,255,,,,0
1366,51,0,103,1,255,,,,0
1473,50,0,212,1,255,,,,0
3166,205,0,0,1,255,MountainGiant,,,0
3167,49,0,346,1,255,,,,0
3168,55,0,1450,1,255,,,,0
3186,136,0,0,1,255,GorillaSkinRed,,,0
3187,136,0,0,1.15,255,GorillaSkinRed,,,0
3188,136,0,0,1.3,255,GorillaSkinRed,,,0
3189,32,0,0,0.9,255,OgreSkin1Purple,OgreSkin2Purple,,0
3190,33,0,0,1.1,255,OgreMageSkin1Blue,OgreMageSkin2Blue,,0
3191,33,0,0,1.2,255,OgreMageSkin1Blue,OgreMageSkin2Blue,,0
3192,32,0,0,1.5,255,OgreSkin1Purple,OgreSkin2Purple,,0
3193,32,0,0,1.4,255,OgreSkin1Purple,OgreSkin2Purple,,0
3194,92,0,0,1.1,255,SilithidFlyerSkinBlue,,,0
3195,91,0,0,1.1,255,SilithidTankSkinBlue,,,0
3196,123,0,0,1.1,255,MossHideGnollFighterSkin,,,0
3197,122,0,0,1,255,MossHideGnollCasterSkin,,,0
3198,122,0,0,1.1,255,MossHideGnollCasterSkin,,,0
3199,123,0,0,1.2,255,MossHideGnollFighterSkin,,,0
3200,83,0,0,1.25,255,BearSkinBlue,,,0
3201,83,0,0,1.3,255,BearSkinBlue,,,0
3202,43,0,0,1.15,255,WolfSkinTimber,WolfSkinTimberAlpha,,0
3203,43,0,0,1.3,255,WolfSkinTimber,WolfSkinTimberAlpha,,0
3204,75,0,0,1.15,255,WindSerpentSkinRed,WindSerpentWingSkinOarnge,,0
3205,75,0,0,1.3,255,WindSerpentSkinRed,WindSerpentWingSkinOarnge,,0
3206,146,0,0,1,255,WendigoSkinBrown,,,0
3207,146,0,0,1.15,255,WendigoSkinBrown,,,0
3208,146,0,0,1.1,255,WendigoSkinGrey,,,0
3209,146,0,0,1.2,255,WendigoSkinGrey,,,0
3210,209,0,0,0.9,255,HippogryphSkin01,HippogryphSkin02,,0
3211,209,0,0,1.1,255,HippogryphSkin01,HippogryphSkin02,,0
3212,209,0,0,1.25,255,HippogryphSkin01,HippogryphSkin02,,0
3213,172,0,0,0.9,255,LobstrokRed,,,0
3214,172,0,0,1,255,LobstrokRed,,,0
3215,172,0,0,1.15,255,LobstrokRed,,,0
3216,205,0,0,1.15,255,MountainGiant,,,0
3217,35,0,0,1.15,255,SeaGiantSkin01,SeaGiantSkin02,,0
3218,12,0,0,1.1,255,HarpyBlack,,,0
3219,35,0,0,0.9,255,SeaGiantSkin01,SeaGiantSkin02,,0
3220,146,0,0,1.15,255,WendigoSkinGrey,,,0
3224,49,0,1472,1,125,,,,0
3222,49,0,1470,1.2,180,,,,0
3223,49,0,1471,1,125,,,,0
3225,49,0,1473,1,125,,,,0
3226,49,0,1474,1,125,,,,0
3227,50,0,1475,1,128,,,,0
3228,49,0,1476,1,128,,,,0
3229,49,0,1477,1,125,,,,0
3230,50,0,1478,1,125,,,,0
3231,49,0,1479,1,190,,,,0
3232,53,0,23,0.5,255,,,,0
3233,178,0,0,1.5,255,Cockroach,,,0
3234,50,0,1488,1,255,,,,0
3235,69,0,0,0.75,255,RockElementalSkinGray,,,0
3236,49,0,1495,1,255,,,,0
3237,49,0,1497,1,255,,,,0
3238,53,0,1496,1,255,,,,0
3246,49,0,1482,1,255,HumanMaleCitizenLow,,,0
3247,218,0,0,1,255,ScorpionskinRed,,,0
3248,61,0,0,1,255,CarrionBirdSkinRed,CarrionBirdWingRed,,0
3249,49,0,1513,1,255,,,,0
3250,33,0,0,1,255,OgreMageSkin1Copper,OgreMageSkin2Copper,,0
3251,49,0,584,1,255,,,,0
3252,49,0,1514,1,255,,,,0
3253,49,0,1515,1,255,,,,0
3254,49,0,682,1,255,,,,0
3255,69,0,0,0.6,90,RockElementalSkinBrown,,,0
3256,49,0,1516,1,255,,,,0
3257,50,0,1518,1,255,,,,0
3258,49,0,346,1,255,,,,0
3259,49,0,1523,1,255,,,,0
