ID,ModelName[0],ModelName[1],ModelTexture[0],ModelTexture[1],InventoryIcon,GroundModel,GeosetGroup[0],GeosetGroup[1],GeosetGroup[2],GeosetGroup[3],Flags,SpellVisualID,GroupSoundIndex,ItemSize,HelmetGeosetVisID,Texture[0],Texture[1],Texture[2],Texture[3],Texture[4],Texture[5],Texture[6],Texture[7],ItemVisual
1120,,,,,INV_Misc_Candle_01,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1121,Sword_1H_Machete_B_01.mdl,,Sword_1H_Machete_B_01_V01,,INV_Sword_04,GOSword01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1123,Helm_Leather_D_01.mdl,,Helm_Leather_D_01Brown,,INV_Helmet_04,GOLeather01.mdl,0,0,0,0,0,0,7,3,88,,,,,,,,,0
1124,Helm_Leather_A_01.mdx,,Helm_Leather_A_01Orange,,INV_Helmet_04,GOLeather01.mdl,0,0,0,0,0,0,7,3,88,,,,,,,,,0
1126,Helm_Mail_D_01.mdl,,Helm_Mail_D_01Gold,,INV_Helmet_03,GOLeather01.mdl,0,0,0,0,0,0,7,3,114,,,,,,,,,0
1127,Helm_Mail_C_02.mdl,,Helm_Mail_C_02Black,,INV_Helmet_03,GOLeather01.mdl,0,0,0,0,0,0,7,3,108,,,,,,,,,0
1128,Helm_Plate_D_02.mdl,,Helm_Plate_D_02Silver,,INV_Helmet_03,GOLeather01.mdl,0,0,0,0,0,0,7,3,132,,,,,,,,,0
1129,Helm_Plate_D_01.mdl,,Helm_Plate_D_01Purple,,INV_Helmet_03,GOLeather01.mdl,0,0,0,0,0,0,7,3,126,,,,,,,,,0
1130,Helm_Plate_D_03.mdl,,Helm_Plate_D_03Silver,,INV_Helmet_03,GOLeather01.mdl,0,0,0,0,0,0,7,3,138,,,,,,,,,0
1131,Helm_Mail_A_02.mdl,,Helm_Mail_A_02Silver,,INV_Helmet_03,GOLeather01.mdl,0,0,0,0,0,0,7,3,102,,,,,,,,,0
1132,Helm_Mail_A_02.mdl,,Helm_Mail_A_02Silver,,INV_Helmet_02,GOChain01.mdl,0,0,0,0,0,0,11,3,102,,,,,,,,,0
1134,,,,,INV_Misc_Book_10,GOYellowPotion.mdl,0,0,0,0,0,0,19,3,0,,,,,,,,,0
1136,Firearm_2H_Rifle_A_01.mdl,,Firearm_2H_Rifle_A_01Copper,,INV_Musket_03,GOStaff01.mdl,0,0,0,0,0,224,8,3,0,,,,,,,,,0
1137,Firearm_2H_Rifle_B_01.mdl,,Firearm_2H_Rifle_A_01Silver,,INV_Musket_03,GOStaff01.mdl,0,0,0,0,0,224,8,3,0,,,,,,,,,0
1139,,,,,INV_Jewelry_Talisman_04,GOApple.mdl,0,0,0,0,0,0,14,3,0,,,,,,,,,0
1141,,,,,INV_Misc_MonsterSpiderCarapace_01,,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1143,,,,,INV_Misc_Book_09,GOYellowPotion.mdl,0,0,0,0,0,0,19,3,0,,,,,,,,,0
1144,,,,,INV_Misc_Food_08,GOCheese.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
1145,,,,,INV_Misc_Food_12,GOCheese.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
1148,,,,,INV_Jewelry_Amulet_04,GOYellowPotion.mdl,0,0,0,0,0,0,7,3,0,,,,,,,,,0
1150,,,,,INV_Potion_08,,0,0,0,0,0,0,17,3,0,,,,,,,,,0
1151,,,,,INV_Misc_MonsterFang_01,,0,0,0,0,0,0,15,3,0,,,,,,,,,0
1155,,,,,INV_Misc_Book_08,GOYellowPotion.mdl,0,0,0,0,0,0,19,3,0,,,,,,,,,0
1159,Mace_1H_Flanged_D_01.mdl,,Mace_1H_Flanged_D_01Copper,,INV_Mace_01,GOBlunt01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1160,Mace_1H_Standard_A_01.mdl,,Mace_1H_Standard_A_01Silver,,INV_Mace_01,GOBlunt01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1161,Mace_1H_Flanged_A_01.mdl,,Mace_1H_Flanged_A_01Silver,,INV_Mace_01,GOBlunt01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1165,Club_1H_Cane_A_01.mdl,,Club_1H_Cane_A_01_V01,,INV_Staff_08,GOStaff01.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1166,Helm_Eyepatch_A_01.mdl,,Helm_Eyepatch_A_01Black,,INV_Shield_09,GOYellowPotion.mdl,0,0,0,0,0,0,7,3,114,,,,,,,,,0
1168,,,,,INV_Misc_Bag_10,,0,0,0,0,0,0,18,3,0,,,,,,,,,0
1170,Helm_Monocle_A_01.mdl,,Helm_Monocle_A_01Gold,,INV_Misc_Spyglass_03,GOYellowPotion.mdl,0,0,0,0,0,0,7,3,114,,,,,,,,,0
1183,,,,,INV_Misc_Bag_10,GOYellowPotion.mdl,0,0,0,0,0,0,18,3,0,,,,,,,,,0
1184,,,,,INV_Chest_Samurai,GOPlate01.mdl,0,0,0,0,0,0,9,3,0,Plate_D_04_Sleeve_AU,Plate_D_03_Glove_AL,,Plate_D_04_Chest_TU,Plate_D_04_Chest_TL,Plate_D_04_Pant_LU,Plate_D_04_Pant_LL,,0
1185,,,,,INV_Shirt_02,GOLeather01.mdl,0,0,0,0,0,0,7,3,0,,,,Leather_B_01_Chest_TU,Leather_B_01_Chest_TL,,,,0
1190,Stave_2H_Jeweled_D_01.mdl,,Stave_2H_Jeweled_D_01Red,,INV_Staff_07,GOStaff01.mdl,0,0,0,0,0,0,13,3,0,,,,,,,,,0
1193,Stave_2H_Long_B_01.mdl,,Stave_2H_Long_B_01Blue,,INV_Staff_02,GOStaff01.mdl,0,0,0,0,0,0,13,3,0,,,,,,,,,0
1196,,,,,INV_Misc_Herb_05,GOYellowPotion.mdl,0,0,0,0,0,0,4,3,0,,,,,,,,,0
1197,,,,,INV_Misc_Horn_03,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1198,,,,,INV_Jewelry_Ring_03,GOYellowPotion.mdl,0,0,0,0,0,0,7,3,0,,,,,,,,,0
1199,,,,,INV_Chest_Chain,GOChain01.mdl,0,0,0,0,0,0,11,3,0,,,,Mail_A_02_Chest_TU,Mail_A_02_Chest_TL,,,,0
1200,Helm_Mail_A_02.mdl,,Helm_Mail_A_02Silver,,INV_Helmet_02,GOYellowPotion.mdl,0,0,0,0,0,0,11,3,102,,,,,,,,,0
1201,Stave_2H_Long_A_03.mdl,,Stave_2H_Long_A_03Green,,INV_Staff_08,GOStaff01.mdl,0,0,0,0,0,0,13,3,0,,,,,,,,,0
1203,Sword_2H_Broadsword_A_01.mdl,,Sword_2H_Broadsword_A_01,,INV_Sword_06,GOSword01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
1206,Hammer_2H_Maul_B_01.mdl,,Hammer_2H_Maul_B_01Purple,,INV_Hammer_03,GOBlunt01.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1207,Sword_2H_Claymore_C_01.mdl,,Sword_2H_Claymore_C_01_V01,,INV_Sword_06,GOSword01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
1208,,,,,INV_Misc_Fish_02,GOYellowPotion.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
1209,,,,,INV_Misc_Orb_04,GOYellowPotion.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
1215,,,,,INV_Potion_16,GORedPotion.mdl,0,0,0,0,0,0,17,3,0,,,,,,,,,0
1216,,,,,INV_Misc_Gem_Sapphire_03,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1217,,,,,INV_Misc_Gem_Emerald_03,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1218,,,,,INV_Misc_Gem_Opal_03,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1219,,,,,INV_Misc_MonsterScales_02,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1220,Mace_1H_Flanged_D_01.mdl,,Mace_1H_Flanged_D_01Copper,,INV_Mace_01,GOBlunt01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1221,,,,,INV_Misc_Gear_01,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1225,,,,,INV_Misc_Bone_04,GOYellowPotion.mdl,0,0,0,0,0,0,16,3,0,,,,,,,,,0
1227,,,,,INV_Misc_Bone_08,GOApple.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1229,,,,,INV_Pants_03,GOChain01.mdl,2,0,0,0,0,0,11,3,0,,,,,,Mail_B_01_Pant_LU,Mail_B_01_Pant_LL,,0
1231,,,,,INV_Misc_Gem_Amethyst_03,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1232,,,,,INV_Belt_01,GOLeather01.mdl,0,0,0,0,0,0,7,3,0,,,,Leather_B_03_Chest_TU,Leather_B_03_Chest_TL,,,,0
1235,,,,,INV_Misc_Gear_06,GOApple.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1236,,,,,INV_Misc_Gear_06,GOYellowPotion.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1238,,,,,INV_Belt_01,GOYellowPotion.mdl,0,0,0,0,0,0,7,3,0,,,,,,Generic_TaHu_01_Belt_LU,,,0
1240,,,,,INV_Misc_QuestionMark,GOApple.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1241,Mace_2H_Standard_A_01.mdl,,Mace_2H_Standard_A_01Silver,,INV_Mace_01,GOBlunt01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
1243,Hammer_2H_Maul_A_01.mdl,,Hammer_2H_Maul_A_01Green,,INV_Hammer_01,GOBlunt01.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1244,,,,,INV_Misc_Bag_07,GOYellowPotion.mdl,0,0,0,0,0,0,18,3,0,,,,,,,,,0
1245,,,,,INV_Misc_MonsterFang_01,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1246,,,,,INV_Misc_Book_06,GOYellowPotion.mdl,0,0,0,0,0,0,19,3,0,,,,,,,,,0
1248,,,,,INV_Misc_Gear_03,GOYellowPotion.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1249,,,,,INV_Potion_15,GOApple.mdl,0,0,0,0,0,0,17,3,0,,,,,,,,,0
1251,,,,,INV_Sword_09,GOYellowPotion.mdl,0,0,0,0,0,0,5,3,0,,,,,,,,,0
1256,,,,,INV_Misc_Ale_01,GOYellowPotion.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
1257,,,,,INV_Misc_Urn_01,GOYellowPotion.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
1260,,,,,INV_Misc_Bag_01,GOYellowPotion.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
1262,,,,,INV_Misc_Gem_Stone_01,GOYellowPotion.mdl,0,0,0,0,0,0,24,3,0,,,,,,,,,0
1263,,,,,INV_Misc_Gem_Bloodstone_02,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1264,,,,,INV_Misc_Herb_08,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1270,,,,,INV_Misc_PocketWatch_02,GOApple.mdl,0,0,0,0,0,0,14,3,0,,,,,,,,,0
1272,,,,,INV_Misc_Bandana_03,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,,,,,,,,,0
1273,,,,,INV_Misc_Bone_DwarfSkull_01,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1274,,,,,INV_Misc_Bone_OrcSkull_01,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1275,,,,,INV_Potion_12,GOYellowPotion.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
1277,,,,,INV_Misc_Bag_09_Green,GOYellowPotion.mdl,0,0,0,0,0,0,18,3,0,,,,,,,,,0
1280,,,,,INV_Misc_Bag_07_Green,GOYellowPotion.mdl,0,0,0,0,0,0,18,3,0,,,,,,,,,0
1281,,,,,INV_Misc_Bag_09_Black,GOYellowPotion.mdl,0,0,0,0,0,0,18,3,0,,,,,,,,,0
1282,,,,,INV_Misc_Bag_10_Black,GOYellowPotion.mdl,0,0,0,0,0,0,18,3,0,,,,,,,,,0
1283,,,,,INV_Misc_Bag_07_Black,GOYellowPotion.mdl,0,0,0,0,0,0,18,3,0,,,,,,,,,0
1285,,,,,INV_Misc_Bag_11,GOYellowPotion.mdl,0,0,0,0,0,0,18,3,0,,,,,,,,,0
1286,,,,,INV_Misc_Pelt_Wolf_02,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1288,,,,,INV_Potion_19,GOYellowPotion.mdl,0,0,0,0,0,0,17,3,0,,,,,,,,,0
1290,,,,,INV_Misc_Organ_04,GOMeat.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1291,,,,,INV_Potion_15,GOYellowPotion.mdl,0,0,0,0,0,0,4,3,0,,,,,,,,,0
1294,,,,,INV_Misc_Birdbeck_01,GOMeat.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1295,,,,,INV_Misc_Dust_01,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1296,,,,,INV_Misc_EmptyFlask_02,GOYellowPotion.mdl,0,0,0,0,0,0,17,3,0,,,,,,,,,0
1297,,,,,INV_Misc_Food_Wheat_01,GOApple.mdl,0,0,0,0,0,0,23,3,0,,,,,,,,,0
1301,,,,,INV_Scroll_03,,0,0,0,0,0,0,20,3,0,,,,,,,,,0
1302,,,,,INV_Misc_Bag_07,,0,0,0,0,0,0,18,3,0,,,,,,,,,0
1307,,,,,INV_Misc_Flower_01,GOYellowPotion.mdl,0,0,0,0,0,0,7,3,0,,,,,,,,,0
1310,,,,,INV_Misc_Head_Orc_01,GoApple.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
1312,,,,,INV_TradeskillItem_01,GOApple.mdl,0,0,0,0,0,0,13,3,0,,,,,,,,,0
1313,,,,,INV_Misc_Herb_05,GOApple.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1317,,,,,INV_Misc_Book_11,GOYellowPotion.mdl,0,0,0,0,0,0,19,3,0,,,,,,,,,0
1319,,,,,INV_Misc_Bone_DwarfSkull_01,GOStaff01.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1322,,,,,INV_Misc_Map_01,GOYellowPotion.mdl,0,0,0,0,0,0,20,3,0,,,,,,,,,0
1323,,,,,INV_Scroll_03,GOYellowPotion.mdl,0,0,0,0,0,0,20,3,0,,,,,,,,,0
1324,,,,,INV_Scroll_03,GOYellowPotion.mdl,0,0,0,0,0,0,20,3,0,,,,,,,,,0
1325,,,,,INV_Scroll_03,GOYellowPotion.mdl,0,0,0,0,0,0,20,3,0,,,,,,,,,0
1328,,,,,INV_Potion_13,GOYellowPotion.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
1329,,,,,INV_Misc_Bandana_01,GOYellowPotion.mdl,0,0,0,0,0,0,7,3,0,,,,,,,,,0
1330,,,,,INV_Shirt_02,GOLeather01.mdl,0,0,0,0,0,0,7,3,0,Leather_B_02_Sleeve_AU,,,Leather_B_02_Chest_TU,Leather_B_02_Chest_TL,,,,0
1333,,,,,INV_Robe_02,,0,0,0,0,0,0,7,3,0,,,,,,,,,0
1342,Hammer_2H_Maul_A_01.mdl,,Hammer_2H_Maul_A_01Green,,INV_Hammer_03,GOBlunt01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
1345,Stave_2H_Long_A_03.mdl,,Stave_2H_Long_A_03Green,,INV_Staff_02,GOStaff01.mdl,0,0,0,0,0,0,13,3,0,,,,,,,,,0
1347,,,,,INV_Misc_Food_08,GOApple.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1353,,,,,INV_Pants_05,,0,0,0,0,0,0,0,3,0,,,,,,LUClothHumanGreenPant01,LLClothHumanGreenPant01,,0
1356,,,,,INV_Pants_01,,0,0,0,0,0,0,0,3,0,,,,,,LUClothOrcGreenPant01,LLClothOrcGreenPant01,,0
1357,,,,,INV_Pants_02,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,,,,,,Generic_DwMa_01_Pants_LU,Generic_DwMa_01_Pants_LL,,0
1361,,,,,INV_Misc_Fish_02,GOCheese.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
1364,,,,,INV_Stone_04,GORedPotion.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
1371,Stave_2H_Long_A_01.mdl,,Stave_2H_Long_A_01Teal,,INV_Staff_02,,0,0,0,0,0,0,13,3,0,,,,,,,,,0
1373,Stave_2H_Jeweled_C_01.mdl,,Stave_2H_Jeweled_C_01Green,,INV_Staff_06,,0,0,0,0,0,0,13,3,0,,,,,,,,,0
1374,Stave_2H_Long_A_02.mdl,,Stave_2H_Long_A_01Gold,,INV_Staff_02,,0,0,0,0,0,0,13,3,0,,,,,,,,,0
1376,Stave_2H_Jeweled_A_01.mdl,,Stave_2H_Jeweled_A_01Blue,,INV_Staff_07,,0,0,0,0,0,0,13,3,0,,,,,,,,,0
1378,Axe_1H_Pick_A_01.mdl,,Axe_1H_Pick_A_01Brown,,INV_Pick_01,GOAxe01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
1379,Axe_1H_Pick_A_01.mdl,,Axe_1H_Pick_A_01Brown,,INV_Pick_02,GOAxe01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
1382,Axe_1H_Hatchet_A_02.mdl,,Axe_1H_Hatchet_A_02Rusty,,INV_Axe_01,GOAxe01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1383,Axe_1H_Hatchet_A_03.mdl,,Axe_1H_Hatchet_A_03Red,,INV_Axe_01,GOAxe01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1384,Axe_1H_Hatchet_A_02.mdl,,Axe_1H_Hatchet_A_02Silver,,INV_Axe_04,GOAxe01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1386,Axe_1H_Hatchet_A_01.mdl,,Axe_1H_Hatchet_A_01Blue,,INV_Axe_01,GOAxe01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1387,Axe_1H_Hatchet_A_03.mdl,,Axe_1H_Hatchet_A_03Black,,INV_Axe_01,GOAxe01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1389,Axe_1H_Hatchet_B_02.mdl,,Axe_1H_Hatchet_B_02Black,,INV_Axe_01,GOAxe01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1390,Axe_1H_Hatchet_B_03.mdl,,Axe_1H_Hatchet_B_03Red,,INV_Axe_01,GOAxe01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1391,Axe_1H_Hatchet_B_02.mdl,,Axe_1H_Hatchet_B_02Green,,INV_Axe_01,GOAxe01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1392,Axe_1H_Hatchet_B_01.mdl,,Axe_1H_Hatchet_B_01Copper,,INV_Axe_01,GOAxe01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1393,Axe_1H_Hatchet_B_03.mdl,,Axe_1H_Hatchet_B_03Black,,INV_Axe_03,GOAxe01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1395,,,,,INV_Misc_Shell_01,GOYellowPotion.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
1399,,,,,INV_Jewelry_Amulet_05,GOApple.mdl,0,0,0,0,0,0,14,3,0,,,,,,,,,0
1401,,,,,INV_Misc_Idol_02,GOYellowPotion.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
1402,Hammer_1H_Standard_B_01.mdl,,Hammer_1H_Standard_B_01Orange,,INV_Hammer_03,GOBlunt01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1404,,,,,INV_Jewelry_Amulet_01,GOYellowPotion.mdl,0,0,0,0,0,0,7,3,0,,,,,,,,,0
1405,,,,,INV_Stone_05,,0,0,0,0,0,0,7,3,0,,,,,,,,,0
1407,,,,,INV_Gauntlets_09,,1,0,0,0,0,0,11,3,0,,Mail_A_02_Glove_AL,Mail_A_02_Glove_HA,,,,,,0
1409,Axe_1H_Hatchet_C_02.mdl,,Axe_1H_Hatchet_C_02Red,,INV_Axe_01,GOAxe01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1415,Axe_2H_War_B_01.mdl,,Axe_2H_War_B_01Black,,INV_Axe_02,,0,0,0,0,0,0,9,3,0,,,,,,,,,0
1416,,,,,INV_Misc_Bone_07,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1421,,,,,INV_Misc_Pelt_Wolf_01,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1423,,,,,INV_Misc_Organ_02,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1424,,,,,INV_Misc_MonsterSpiderCarapace_01,GOYellowPotion.mdl,0,0,0,0,0,0,4,3,0,,,,,,,,,0
1428,Sword_1H_Machete_B_01.mdl,,Sword_1H_Machete_B_01_V01,,INV_Sword_07,GOSword01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1432,,,,,INV_Chest_Fur,,0,0,0,0,0,0,7,3,0,Generic_DwRu_01_Sleeve_AU,Generic_DwRu_01_Sleeve_AL,,Generic_DwRu_01_Chest_TU,Generic_DwRu_01_Chest_TL,,,,0
1436,Mace_2H_Standard_A_01.mdl,,Mace_2H_Standard_A_01Silver,,INV_Hammer_03,GOBlunt01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
1437,Stave_2H_Long_A_03.mdl,,Stave_2H_Long_A_03Green,,INV_Staff_09,GOStaff01.mdl,0,0,0,0,0,0,13,3,0,,,,,,,,,0
1438,,,,,INV_Misc_Organ_06,GOYellowPotion.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
1439,Axe_2H_War_A_03.mdl,,Axe_2H_War_A_03Blue,,INV_Axe_02,,0,0,0,0,0,0,9,3,0,,,,,,,,,0
1440,Polearm_2H_Bladed_C_01.mdl,,Polearm_2H_Bladed_C_01,,INV_Spear_06,,0,0,0,0,0,0,9,3,0,,,,,,,,,0
1441,Mace_2H_Spiked_A_01.mdl,,Mace_2H_Spiked_A_01Silver,,INV_Mace_01,,0,0,0,0,0,0,9,3,0,,,,,,,,,0
1442,,,,,INV_Misc_Herb_05,,0,0,0,0,0,0,23,3,0,,,,,,,,,0
1443,,,,,INV_Misc_Food_Wheat_02,GOYellowPotion.mdl,0,0,0,0,0,0,23,3,0,,,,,,,,,0
1445,,,,,INV_Misc_Head_Scourge_01,,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1451,,,,,INV_Misc_Candle_01,GOStaff01.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1455,Axe_1H_Hatchet_C_01.mdl,,Axe_1H_Hatchet_C_01Black,,INV_Axe_03,GOAxe01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1458,Axe_2H_War_A_01.mdl,,Axe_2H_War_A_01Blue,,INV_Axe_01,GOAxe01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
1461,Hammer_1H_Standard_B_03.mdl,,Hammer_1H_Standard_B_03Red,,INV_Hammer_04,GOBlunt01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1464,,,,,INV_Misc_Herb_07,GOYellowPotion.mdl,0,0,0,0,0,0,23,3,0,,,,,,,,,0
1465,Axe_1H_Hatchet_A_01.mdl,,Axe_1H_Hatchet_A_01Red,,INV_Axe_03,,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1466,Sword_2H_Claymore_C_01.mdl,,Sword_2H_Claymore_C_01_V01,,INV_Sword_08,GOSword01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
1467,Stave_2H_Long_B_01.mdl,,Stave_2H_Long_B_01Blue,,INV_Staff_04,GOSword01.mdl,0,0,0,0,0,0,13,3,0,,,,,,,,,0
1469,Stave_2H_Long_D_01.mdl,,Stave_2H_Long_D_01Silver,,INV_Staff_06,GOStaff01.mdl,0,0,0,0,0,0,13,3,0,,,,,,,,,0
1471,,,,,INV_Misc_Bag_08,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1474,,,,,INV_Misc_Candle_03,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1475,Hammer_1H_Maul_A_01.mdl,,Hammer_1H_Maul_A_01Silver,,INV_Mace_01,GOBlunt01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
1477,Hammer_2H_Maul_A_01.mdl,,Hammer_2H_Maul_A_01Silver,,INV_Hammer_03,GOBlunt01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
1478,Hammer_2H_Maul_A_02.mdl,,Hammer_2H_Maul_A_02Black,,INV_Hammer_03,GOBlunt01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
1480,Axe_1H_Pick_A_01.mdl,,Axe_1H_Pick_A_01Brown,,INV_Pick_02,,0,0,0,0,0,0,9,3,0,,,,,,,,,0
1481,Axe_1H_Pick_A_01.mdl,,Axe_1H_Pick_A_01Brown,,INV_Pick_05,,0,0,0,0,0,0,9,3,0,,,,,,,,,0
1482,,,,,INV_Potion_18,GOCheese.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
1483,,,,,INV_Misc_Food_09,GOCheese.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
1484,,,,,INV_Misc_EmptyFlask_01,GOYellowPotion.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
1485,,,,,INV_Ingot_04,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1487,Misc_2H_FishingPole_A_01.mdl,,Misc_2H_FishingPole_A_01,,INV_Misc_Flute_01,GOStaff01.mdl,0,0,0,0,0,0,5,3,0,,,,,,,,,0
1489,Stave_2H_Jeweled_C_01.mdl,,Stave_2H_Jeweled_C_01Green,,INV_Staff_07,GOStaff01.mdl,0,0,0,0,0,0,13,3,0,,,,,,,,,0
1490,Misc_2H_Pitchfork_A_01.mdl,,Misc_2H_Pitchfork_A_01Brown,,INV_Weapon_Halberd_04,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1491,,,,,INV_Misc_Head_Orc_01,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1494,Helm_Leather_A_01.mdl,,Helm_Leather_A_01Green,,INV_Helmet_04,,0,0,0,0,0,0,7,3,88,,,,,,,,,0
1495,,,,,INV_Misc_Pelt_Bear_01,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1496,,,,,INV_Misc_MonsterClaw_03,GOYellowPotion.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
1497,,,,,INV_Food_Egg_03,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1498,,,,,INV_Misc_MonsterClaw_02,GOYellowPotion.mdl,0,0,0,0,0,0,16,3,0,,,,,,,,,0
1499,,,,,INV_Misc_MonsterClaw_01,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
1500,,,,,INV_Misc_Root_02,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
