ID,ModelName[0],ModelName[1],ModelTexture[0],ModelTexture[1],InventoryIcon,GeosetGroup[0],GeosetGroup[1],GeosetGroup[2],Flags,SpellVisualID,GroupSoundIndex,HelmetGeosetVisID[0],HelmetGeosetVisID[1],Texture[0],Texture[1],Texture[2],Texture[3],Texture[4],Texture[5],Texture[6],Texture[7],ItemVisual
230,,,,,INV_Boots_01,0,0,0,0,0,7,0,0,,,,,,,Generic_OrWr_01_Boot_LL,Generic_OrWr_01_Boot_FO,0
233,,,,,INV_Boots_01,0,0,0,0,0,11,0,0,,,,,,,Mail_A_01_Boot_LL,Mail_A_01_Boot_FO,0
241,,,,,INV_Belt_01,0,0,0,0,0,7,0,0,,,,,,Generic_DwMa_01_Belt_LU,,,0
242,,,,,INV_Boots_01,0,0,0,0,0,7,0,0,,,,,,,,Generic_DwMa_01_Boot_FO,0
244,,,,,INV_Belt_01,0,0,0,0,0,7,0,0,,,,,,Generic_DwRu_01_Belt_LU,,,0
245,,,,,INV_Boots_01,0,0,0,0,0,7,0,0,,,,,,,Generic_DwRu_01_Boot_LL,Generic_DwRu_01_Boot_FO,0
248,,,,,INV_Belt_01,0,0,0,0,0,7,0,0,,,,,,Generic_DwPr_01_Belt_LU,,,0
249,,,,,INV_Boots_01,0,0,0,0,0,7,0,0,,,,,,,Generic_DwPr_01_Boot_LL,Generic_DwPr_01_Boot_FO,0
252,,,,,INV_Belt_01,0,0,0,0,0,7,0,0,,,,,,Generic_DwWr_01_Belt_LU,,,0
253,,,,,INV_Boots_01,0,0,0,0,0,7,0,0,,,,,,,Generic_DwWr_01_Boot_LL,Generic_DwWr_01_Boot_FO,0
256,,,,,INV_Belt_01,0,0,0,0,0,7,0,0,,,,,,Generic_DwPa_01_Belt_LU,,,0
257,,,,,INV_Boots_01,0,0,0,0,0,7,0,0,,,,,,,Generic_DwPa_01_Boot_LL,Generic_DwPa_01_Boot_FO,0
261,,,,,INV_Boots_01,0,0,0,0,0,7,0,0,,,,,,,Generic_DwHu_01_Boot_LL,Generic_DwHu_01_Boot_FO,0
267,,,,,INV_Boots_01,0,0,0,0,0,7,0,0,,,,,,,,Generic_HuAs_01_Boot_FO,0
275,,,,,INV_Belt_01,0,0,0,0,0,7,0,0,,,,,,Generic_HuPr_01_Belt_LU,,,0
276,,,,,INV_Boots_01,0,0,0,0,0,7,0,0,,,,,,,Generic_HuPr_01_Boot_LL,Generic_HuPr_01_Boot_FO,0
281,,,,,INV_Belt_01,0,0,0,0,0,7,0,0,,,,,,Generic_HuWr_01_Belt_LU,,,0
282,,,,,INV_Boots_01,0,0,0,0,0,7,0,0,,,,,,,Generic_HuWr_01_Boot_LL,Generic_HuWr_01_Boot_FO,0
292,,,,,INV_Potion_08,0,0,0,0,0,17,0,0,,,,,,,,,0
293,,,,,INV_Belt_01,0,0,0,0,0,7,0,0,,,,,,Generic_OrWk_01_Belt_LU,,,0
295,,,,,INV_Boots_02,0,0,0,0,0,7,0,0,,,,,,,,Generic_OrWk_01_Boot_FO,0
297,,,,,INV_Belt_01,0,0,0,0,0,7,0,0,,,,,,Generic_OrRu_01_Belt_LU,,,0
301,,,,,INV_Belt_01,0,0,0,0,0,7,0,0,,,,,,Generic_OrHu_01_Belt_LU,,,0
302,,,,,INV_Boots_01,0,0,0,0,0,7,0,0,,,,,,,Generic_OrHu_01_Boot_LL,Generic_OrHu_01_Boot_FO,0
308,,,,,INV_Misc_Food_01,0,0,0,0,0,15,0,0,,,,,,,,,0
310,,,,,INV_Belt_01,0,0,0,0,0,7,0,0,,,,,,Generic_OrSh_01_Belt_LU,,,0
311,,,,,INV_Boots_01,0,0,0,0,0,7,0,0,,,,,,,Generic_OrSh_01_Boot_LL,Generic_OrSh_01_Boot_FO,0
314,,,,,INV_Belt_01,0,0,0,0,0,7,0,0,,,,,,Generic_TaSh_01_Belt_LU,,,0
317,,,,,INV_Belt_01,0,0,0,0,0,7,0,0,,,,,,Generic_HuPa_01_Belt_LU,,,0
318,,,,,INV_Boots_01,0,0,0,0,0,7,0,0,,,,,,,Generic_HuPa_01_Boot_LL,Generic_HuPa_01_Boot_FO,0
326,,,,,INV_Belt_01,0,0,0,0,0,7,0,0,,,,,,Generic_TaRu_01_Belt_LU,,,0
329,,,,,INV_Belt_01,0,0,0,0,0,7,0,0,,,,,,Generic_TaWr_01_Belt_LU,,,0
332,,,,,INV_Belt_01,0,0,0,0,0,7,0,0,,,,,,Generic_TaHu_01_Belt_LU,,,0
336,,,,,INV_Belt_01,0,0,0,0,0,7,0,0,,,,,,Generic_OrAs_01_Belt_LU,,,0
337,,,,,INV_Boots_01,0,0,0,0,0,7,0,0,,,,,,,,Generic_OrAs_01_Boot_FO,0
362,,,,,INV_Misc_Bag_01,0,0,0,0,0,18,0,0,,,,,,,,,0
365,,,,,INV_Pants_02,0,1,0,0,0,7,0,0,,,,,,Generic_DwRu_01_Pants_LU,Generic_DwPrRu_01_Pants_LL,,0
368,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Generic_DwPr_01_Pants_LU,Generic_DwPr_01_Pants_LL,,0
369,,,,,INV_Shirt_01,0,0,0,0,0,7,0,0,Generic_DwPr_01_Sleeve_AU,,,Generic_DwPr_01_Chest_TU,Generic_DwPr_01_Chest_TL,,,,0
370,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Generic_DwWr_01_Pants_LU,Generic_DwWr_01_Pant_LL,,0
371,,,,,INV_Shirt_01,0,0,0,0,0,7,0,0,Generic_DwWr_01_Sleeve_AU,,,Generic_DwWr_01_Chest_TU,Generic_DwWr_01_Chest_TL,,,,0
372,,,,,INV_Pants_02,0,1,0,0,0,7,0,0,,,,,,Generic_DwPa_01_Pants_LU,Generic_DwPa_01_Pants_LL,,0
373,,,,,INV_Shirt_01,0,0,0,0,0,7,0,0,Generic_DwPa_01_Sleeve_AU,,,Generic_DwPa_01_Chest_TU,Generic_DwPa_01_Chest_TL,,,,0
374,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Generic_DwHu_01_Pants_LU,Generic_DwHu_01_Pants_LL,,0
376,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Generic_HuAs_01_Pants_LU,Generic_HuAs_01_Pant_LL,,0
378,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Generic_HuPr_01_Pants_LU,Generic_HuPr_01_Pant_LL,,0
380,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Generic_HuWr_01_Pants_LU,Generic_HuWr_01_Pant_LL,,0
381,,,,,INV_Shirt_01,0,0,0,0,0,7,0,0,Generic_HuWr_01_Sleeve_AU,,,Generic_HuWr_01_Chest_TU,Generic_HuWr_01_Chest_TL,,,,0
383,,,,,INV_Shirt_01,0,0,0,0,0,7,0,0,,,,Generic_OrRu_01_Chest_TU,Generic_OrRu_01_Chest_TL,,,,0
384,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Generic_OrHu_01_Pants_LU,Generic_OrHu_01_Pants_LL,,0
385,,,,,INV_Shirt_01,0,0,0,0,0,7,0,0,,,,Generic_OrHu_01_Chest_TU,Generic_OrHu_01_Chest_TL,,,,0
386,,,,,INV_Pants_02,0,1,0,0,0,7,0,0,,,,,,Generic_OrSh_01_Pants_LU,Generic_OrSh_01_Pants_LL,,0
387,,,,,INV_Shirt_01,0,0,0,0,0,7,0,0,Generic_OrSh_01_Sleeve_AU,,,Generic_OrSh_01_Chest_TU,Generic_OrSh_01_Chest_TL,,,,0
388,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Generic_TaSh_01_Pants_LU,Generic_TaSh_01_Pants_LL,,0
389,,,,,INV_Shirt_01,0,0,0,0,0,7,0,0,Generic_TaSh_01_Sleeve_AU,,,Generic_TaSh_01_Chest_TU,Generic_TaSh_01_Chest_TL,,,,0
390,,,,,INV_Pants_02,0,1,0,0,0,7,0,0,,,,,,Generic_HuPa_01_Pants_LU,Generic_HuPa_01_Pant_LL,,0
391,,,,,INV_Shirt_01,0,0,0,0,0,7,0,0,Generic_HuPa_01_Sleeve_AU,,,Generic_HuPa_01_Chest_TU,Generic_HuPa_01_Chest_TL,,,,0
392,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Generic_TaRu_01_Pants_LU,Generic_TaRu_01_Pants_LL,,0
393,,,,,INV_Shirt_01,0,0,0,0,0,7,0,0,Generic_TaRu_01_Sleeve_AU,,,Generic_TaRu_01_Chest_TU,Generic_TaRu_01_Chest_TL,,,,0
394,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Generic_TaWr_01_Pants_LU,Generic_TaWr_01_Pants_LL,,0
395,,,,,INV_Shirt_01,0,0,0,0,0,7,0,0,Generic_TaWr_01_Sleeve_AU,,,Generic_TaWr_01_Chest_TU,Generic_TaWr_01_Chest_TL,,,,0
396,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Generic_TaHu_01_Pants_LU,Generic_TaHu_01_Pants_LL,,0
397,,,,,INV_Shirt_01,0,0,0,0,0,7,0,0,,,,Generic_TaHu_01_Chest_TU,Generic_TaHu_01_Chest_TL,,,,0
398,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Generic_OrAs_01_Pants_LU,Generic_OrAs_01_Pants_LL,,0
412,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Generic_OrWr_01_Pants_LU,Generic_OrWr_01_Pants_LL,,0
453,Axe_1H_Flint_A_01.mdl,,Axe_1H_Flint_A_01Brown,,INV_Axe_01,0,0,0,0,0,8,0,0,,,,,,,,,0
472,Stave_2H_Long_A_01.mdl,,Stave_2H_Long_A_01Teal,,INV_Staff_08,0,0,0,0,0,13,0,0,,,,,,,,,0
510,,,,,INV_Gauntlets_04,1,0,0,0,0,11,0,0,,Mail_B_01_Glove_AL,Mail_B_01_Glove_HA,,,,,,0
555,,,,,INV_Misc_MonsterScales_02,0,0,0,0,0,0,0,0,,,,,,,,,0
557,,,,,INV_Misc_Bowl_01,0,0,0,0,0,15,0,0,,,,,,,,,0
563,Sword_2H_Claymore_A_01.mdl,,Sword_2H_Claymore_A_01_V01,,INV_Sword_08,0,0,0,0,0,9,0,0,,,,,,,,,0
568,,,,,INV_Misc_MonsterScales_03,0,0,0,0,0,16,0,0,,,,,,,,,0
581,,,,,INV_Misc_Ale_01,0,0,0,0,0,15,0,0,,,,,,,,,0
609,,,,,INV_Jewelry_Amulet_05,0,0,0,0,0,0,0,0,,,,,,,,,0
624,,,,,INV_Misc_MonsterSpiderCarapace_01,0,0,0,0,0,0,0,0,,,,,,,,,0
634,,,,,INV_Scroll_04,0,0,0,0,0,19,0,0,,,,,,,,,0
679,Sword_1H_Short_A_01.mdl,,Sword_1H_Short_A_01Blue,,INV_Sword_04,0,0,0,0,0,8,0,0,,,,,,,,,0
683,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Leather_B_01_Pant_LU,Leather_B_01_Pant_LL,,0
684,,,,,INV_Chest_Wolf,0,0,0,0,0,7,0,0,,,,Leather_B_01_Chest_TU,Leather_B_01_Chest_TL,,,,0
685,,,,,INV_Pants_03,0,0,0,0,0,11,0,0,,,,,,Mail_A_02_Pant_LU,Mail_A_02_Pant_LL,,0
687,,,,,INV_Pants_03,0,0,0,0,0,11,0,0,,,,,,Mail_A_01_Pant_LU,Mail_A_01_Pant_LL,,0
691,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Leather_B_02_Pant_LU,Leather_B_02_Pant_LL,,0
697,,,,,INV_Pants_03,0,0,0,0,0,11,0,0,,,,,,Mail_B_01_Pant_LU,Mail_B_01_Pant_LL,,0
703,,,,,INV_Boots_Wolf,3,0,0,0,0,7,0,0,,,,,,,Leather_A_01_Boot_LL,Leather_A_01_Boot_FO,0
704,,,,,INV_Pants_Wolf,0,0,0,0,0,11,0,0,,,,,,Leather_A_01_Pant_LU,Leather_A_01_Pant_LL,,0
729,Sword_2H_Korean_C_01.mdl,,Sword_2H_Korean_C_01_V01,,INV_Sword_08,0,0,0,0,0,9,0,0,,,,,,,,,0
782,Axe_2H_Battle_B_01.mdl,,Axe_2H_Battle_B_01,,INV_Axe_04,0,0,0,0,0,9,0,0,,,,,,,,,0
811,,,,,INV_Scroll_03,0,0,0,0,0,20,0,0,,,,,,,,,0
825,,,,,INV_Boots_03,1,0,0,0,0,7,0,0,,,,,,,Leather_A_02_Boot_LL,Generic_HuPr_01_Boot_FO,0
845,,,,,INV_Boots_09,0,0,0,0,0,7,0,0,,,,,,,Cloth_R_02_Boot_LL,Cloth_R_02_Boot_FO,0
859,Sword_1H_Machete_A_01.mdl,,Sword_1H_Machete_A_01_V01,,INV_Sword_04,0,0,0,0,0,8,0,0,,,,,,,,,0
860,Mace_1H_Flanged_B_01.mdl,,Mace_1H_Flanged_B_01_V01,,INV_Mace_01,0,0,0,0,0,8,0,0,,,,,,,,,0
861,Mace_1H_Spiked_A_01.mdl,,Mace_1H_Spiked_A_01_V01,,INV_Mace_01,0,0,0,0,0,8,0,0,,,,,,,,,0
862,Sword_1H_Long_B_01.mdl,,Sword_1H_Long_B_01_V01,,INV_Sword_04,0,0,0,0,0,8,0,0,,,,,,,,,0
869,Polearm_2H_Bladed_C_01.mdl,,Polearm_2H_Bladed_C_01,,INV_Spear_06,0,0,0,0,0,9,0,0,,,,,,,,,0
878,Stave_2H_Long_A_01.mdl,,Stave_2H_Long_A_01Teal,,INV_Staff_02,0,0,0,0,0,13,0,0,,,,,,,,,0
883,Stave_2H_Long_A_01.mdl,,Stave_2H_Long_A_01Teal,,INV_Staff_06,0,0,0,0,0,13,0,0,,,,,,,,,0
896,,,,,INV_Jewelry_Ring_01,0,0,0,0,0,0,0,0,,,,,,,,,0
898,,,,,INV_Jewelry_Talisman_02,0,0,0,0,0,0,0,0,,,,,,,,,0
918,,,,,INV_Misc_Book_09,0,0,0,0,0,0,0,0,,,,,,,,,0
920,,,,,INV_Misc_Eye_01,0,0,0,0,0,0,0,0,,,,,,,,,0
924,,,,,INV_Scroll_03,0,0,0,0,0,20,0,0,,,,,,,,,0
925,,,,,INV_Misc_Bag_01,0,0,0,0,0,23,0,0,,,,,,,,,0
926,,,,,INV_Potion_01,0,0,0,0,0,17,0,0,,,,,,,,,0
928,,,,,INV_Misc_Branch_01,0,0,0,0,0,12,0,0,,,,,,,,,0
929,,,,,INV_TradeskillItem_03,0,0,0,0,0,13,0,0,,,,,,,,,0
932,,,,,INV_Banner_02,1,0,0,0,0,7,0,0,,,,Lordaeron_A_01_Chest_TU,Lordaeron_A_01_Chest_TL,Lordaeron_A_01_Chest_LU,,,0
936,,,,,INV_Robe_02,0,0,0,0,0,7,0,0,,,,,,,,,0
940,,,,,INV_Misc_MonsterClaw_04,0,0,0,0,0,0,0,0,,,,,,,,,0
941,,,,,INV_Misc_Root_01,0,0,0,0,0,0,0,0,,,,,,,,,0
942,,,,,INV_Jewelry_Talisman_03,0,0,0,0,0,0,0,0,,,,,,,,,0
943,,,,,INV_Misc_Igot_01,0,0,0,0,0,0,0,0,,,,,,,,,0
944,,,,,INV_Misc_MonsterHead_03,0,0,0,0,0,0,0,0,,,,,,,,,0
945,,,,,INV_Boots_09,0,0,0,0,0,0,0,0,,,,,,,Leather_B_01_Boot_LL,Leather_B_01_Boot_FO,0
946,,,,,INV_Misc_Rune_01,0,0,0,0,0,0,0,0,,,,,,,,,0
954,,,,,INV_Chest_Chain,0,0,0,0,0,11,0,0,,,,Mail_A_02_Chest_TU,Mail_A_02_Chest_TL,,,,0
956,,,,,INV_Misc_Horn_03,0,0,0,0,0,0,0,0,,,,,,,,,0
959,,,,,INV_Misc_MonsterFang_01,0,0,0,0,0,16,0,0,,,,,,,,,0
961,,,,,INV_Misc_Orb_04,0,0,0,0,0,15,0,0,,,,,,,,,0
963,,,,,INV_Jewelry_Ring_03,0,0,0,0,0,14,0,0,,,,,,,,,0
964,,,,,INV_Jewelry_Talisman_04,0,0,0,0,0,0,0,0,,,,,,,,,0
972,,,,,INV_Gauntlets_05,0,0,0,0,0,7,0,0,,Leather_A_01_Glove_AL,Leather_A_01_Glove_HA,,,,,,0
2592,,,,,INV_Misc_Bag_07_Red,0,0,0,0,0,18,0,0,,,,,,,,,0
2593,,,,,INV_Misc_Bag_12,0,0,0,0,0,18,0,0,,,,,,,,,0
2594,Shield_Crest_B_01.mdl,,Shield_Crest_B_01Silver,,INV_Shield_06,0,0,0,0,0,9,0,0,,,,,,,,,0
2595,Knife_1H_Standard_A_01.mdl,,Knife_1H_Standard_A_01,,INV_Weapon_ShortBlade_05,0,0,0,0,0,8,0,0,,,,,,,,,0
2596,,,,,INV_Misc_Dust_02,0,0,0,0,0,0,0,0,,,,,,,,,0
2597,,,,,INV_Misc_Ale_01,0,0,0,0,0,17,0,0,,,,,,,,,0
2598,,,,,INV_Misc_Bone_06,0,0,0,0,0,0,0,0,,,,,,,,,0
2599,,,,,INV_Misc_Food_14,0,0,0,0,0,15,0,0,,,,,,,,,0
2600,,,,,INV_Misc_Bone_08,0,0,0,0,0,0,0,0,,,,,,,,,0
2603,,,,,INV_Misc_Food_14,0,0,0,0,0,0,0,0,,,,,,,,,0
2604,,,,,INV_Misc_Herb_04,0,0,0,0,0,0,0,0,,,,,,,,,0
2605,,,,,INV_Misc_Food_Wheat_02,0,0,0,0,0,0,0,0,,,,,,,,,0
2608,,,,,INV_Gauntlets_04,1,0,0,0,0,11,0,0,,Mail_A_01_Glove_AL,Mail_A_01_Glove_HA,,,,,,0
2609,,,,,INV_Gauntlets_06,1,0,0,0,0,7,0,0,,Cloth_B_01Brown_Glove_AL,Cloth_B_01Brown_Glove_HA,,,,,,0
2610,,,,,INV_Pants_01,0,0,0,0,0,7,0,0,,,,,,Cloth_B_01Brown_Pant_LU,Cloth_B_01Brown_Pant_LL,,0
2612,,,,,INV_Jewelry_Amulet_07,0,0,0,0,0,7,0,0,,,,,,,,,0
2615,,,,,INV_Jewelry_Talisman_02,0,0,0,0,0,7,0,0,,,,,,,,,0
2616,,,,,INV_Scroll_01,0,0,0,0,0,20,0,0,,,,,,,,,0
2617,Helm_Mail_D_01.mdl,,Helm_Mail_D_01Silver,,INV_Helmet_06,0,0,0,0,0,7,0,0,,,,,,,,,0
2618,,,,,INV_Misc_Flute_01,0,0,0,0,0,12,0,0,,,,,,,,,0
2619,,,,,INV_Robe_01,1,0,1,0,0,7,0,0,Robe_A_01Red_Sleeve_AU,Robe_A_01Red_Sleeve_AL,,Robe_A_01Red_Chest_TU,Robe_A_01Red_Chest_TL,Robe_A_01Red_Pants_LU,Robe_A_01Red_Pant_LL,,0
2621,,,,,INV_Misc_QuestionMark,0,0,0,0,0,16,0,0,,,,,,,,,0
1490,Misc_2H_Pitchfork_A_01.mdl,,Misc_2H_Pitchfork_A_01Brown,,INV_Weapon_Halberd_04,0,0,0,0,0,0,0,0,,,,,,,,,0
1491,,,,,INV_Misc_Head_Orc_01,0,0,0,0,0,0,0,0,,,,,,,,,0
1494,Helm_Leather_A_01.mdl,,Helm_Leather_A_01Green,,INV_Helmet_04,0,0,0,0,0,7,0,0,,,,,,,,,0
1495,,,,,INV_Misc_Pelt_Bear_01,0,0,0,0,0,0,0,0,,,,,,,,,0
1496,,,,,INV_Misc_MonsterClaw_03,0,0,0,0,0,15,0,0,,,,,,,,,0
1497,,,,,INV_Food_Egg_03,0,0,0,0,0,0,0,0,,,,,,,,,0
1498,,,,,INV_Misc_MonsterClaw_02,0,0,0,0,0,16,0,0,,,,,,,,,0
1499,,,,,INV_Misc_MonsterClaw_01,0,0,0,0,0,0,0,0,,,,,,,,,0
1500,,,,,INV_Misc_Root_02,0,0,0,0,0,0,0,0,,,,,,,,,0
1501,,,,,INV_Misc_Rune_02,0,0,0,0,0,15,0,0,,,,,,,,,0
1502,,,,,INV_Misc_Rock_01,0,0,0,0,0,22,0,0,,,,,,,,,0
1503,,,,,INV_Misc_Bone_03,0,0,0,0,0,15,0,0,,,,,,,,,0
1504,,,,,INV_Misc_Eye_01,0,0,0,0,0,15,0,0,,,,,,,,,0
1507,,,,,INV_Misc_Slime_01,0,0,0,0,0,0,0,0,,,,,,,,,0
1511,,,,,INV_Chest_Chain,0,0,0,0,0,11,0,0,Mail_A_01_Sleeve_AU,,,Mail_A_01_Chest_TU,Mail_A_01_Chest_TL,,,,0
1512,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Leather_D_01_Black_Pant_LU,Leather_D_01_Black_Pant_LL,,0
1513,Axe_1H_Flint_A_01.mdl,,Axe_1H_Flint_A_01Brown,,INV_Axe_01,0,0,0,0,0,8,0,0,,,,,,,,,0
1515,Misc_1H_Bone_A_01.mdl,,Misc_1H_Bone_A_01Brown,,INV_Misc_Bone_01,0,0,0,0,0,8,0,0,,,,,,,,,0
1516,Misc_1H_Bone_A_01.mdl,,Misc_1H_Bone_A_01Black,,INV_Misc_Bone_01,0,0,0,0,0,8,0,0,,,,,,,,,0
1517,Hammer_1H_Maul_B_03.mdl,,Hammer_1H_Maul_B_03Blue,,INV_Hammer_04,0,0,0,0,0,8,0,0,,,,,,,,,0
1542,Sword_1H_Short_A_02.mdl,,Sword_1H_Short_A_02Rusty,,INV_Sword_04,0,0,0,0,0,8,0,0,,,,,,,,,0
1544,Sword_1H_Short_A_01.mdl,,Sword_1H_Short_A_01Blue,,INV_Sword_04,0,0,0,0,0,8,0,0,,,,,,,,,0
1546,Sword_1H_Short_A_01.mdl,,Sword_1H_Short_A_01Rusty,,INV_Sword_04,0,0,0,0,0,8,0,0,,,,,,,,,0
1547,Sword_1H_Short_A_01.mdl,,Sword_1H_Short_A_01Green,,INV_Sword_04,0,0,0,0,0,8,0,0,,,,,,,,,0
1550,Sword_1H_Long_A_02.mdl,,Sword_1H_Long_A_02Brown,,INV_Sword_04,0,0,0,0,0,8,0,0,,,,,,,,,0
1552,Sword_1H_Machete_A_01.mdl,,Sword_1H_Machete_A_01_V01,,INV_Weapon_ShortBlade_04,0,0,0,0,0,8,0,0,,,,,,,,,0
1553,Sword_1H_Short_A_02.mdl,,Sword_1H_Short_A_02Black,,INV_Sword_06,0,0,0,0,0,8,0,0,,,,,,,,,0
1556,Sword_1H_Short_A_03.mdl,,Sword_1H_Short_A_03Green,,INV_Sword_04,0,0,0,0,0,8,0,0,,,,,,,,,0
1560,Axe_2H_War_B_01.mdl,,Axe_2H_War_B_01Red,,INV_Axe_02,0,0,0,0,0,9,0,0,,,,,,,,,0
1563,Axe_1H_Hatchet_B_02.mdl,,Axe_1H_Hatchet_B_02Black,,INV_Axe_04,0,0,0,0,0,8,0,0,,,,,,,,,0
1566,Sword_1H_Long_B_03.mdl,,Sword_1H_Long_B_03Black,,INV_Sword_05,0,0,0,0,0,8,0,0,,,,,,,,,0
1588,,,,,INV_Misc_Book_09,0,0,0,0,0,19,0,0,,,,,,,,,0
1590,Sword_1H_Short_A_02.mdl,,Sword_1H_Short_A_02Rusty,,INV_Sword_04,0,0,0,0,0,8,0,0,,,,,,,,,0
1591,Sword_1H_Long_A_02.mdl,,Sword_1H_Long_A_02Brown,,INV_Sword_04,0,0,0,0,0,8,0,0,,,,,,,,,0
1592,Sword_1H_Sabre_B_02.mdl,,Sword_1H_Sabre_B_02Orange,,INV_Sword_04,0,0,0,0,0,8,0,0,,,,,,,,,0
1593,Sword_1H_Short_A_02.mdl,,Sword_1H_Short_A_02Silver,,INV_Sword_04,0,0,0,0,0,8,0,0,,,,,,,,,0
1594,Sword_1H_Sabre_A_01.mdl,,Sword_1H_Sabre_A_01Copper,,INV_Weapon_ShortBlade_01,0,0,0,0,0,8,0,0,,,,,,,,,0
1595,Hammer_1H_Maul_A_02.mdl,,Hammer_1H_Maul_A_02Brown,,INV_Hammer_03,0,0,0,0,0,8,0,0,,,,,,,,,0
1596,Hammer_1H_Maul_A_01.mdl,,Hammer_1H_Maul_A_01Silver,,INV_Hammer_03,0,0,0,0,0,8,0,0,,,,,,,,,0
1597,Hammer_1H_Standard_A_01.mdl,,Hammer_1H_Standard_A_01Silver,,INV_Hammer_03,0,0,0,0,0,8,0,0,,,,,,,,,0
1598,Axe_1H_Flint_A_01.mdl,,Axe_1H_Flint_A_01Brown,,INV_Axe_04,0,0,0,0,0,8,0,0,,,,,,,,,0
1599,Stave_2H_Long_A_03.mdl,,Stave_2H_Long_A_03Green,,INV_Staff_08,0,0,0,0,0,13,0,0,,,,,,,,,0
1600,Stave_2H_Long_A_01.mdl,,Stave_2H_Long_A_01Teal,,INV_Staff_08,0,0,0,0,0,13,0,0,,,,,,,,,0
1601,Axe_1H_Hatchet_B_02.mdl,,Axe_1H_Hatchet_B_02Silver,,INV_Axe_04,0,0,0,0,0,8,0,0,,,,,,,,,0
1602,Axe_1H_Pick_A_01.mdl,,Axe_1H_Pick_A_01Black,,INV_Pick_03,0,0,0,0,0,8,0,0,,,,,,,,,0
1605,Sword_1H_Sabre_B_02.mdl,,Sword_1H_Sabre_B_02Orange,,INV_Weapon_ShortBlade_01,0,0,0,0,0,8,0,0,,,,,,,,,0
1606,Sword_1H_Sabre_B_02.mdl,,Sword_1H_Sabre_B_02Blue,,INV_Weapon_ShortBlade_01,0,0,0,0,0,8,0,0,,,,,,,,,0
1607,Sword_1H_Short_B_02.mdl,,Sword_1H_Short_B_02Red,,INV_Sword_04,0,0,0,0,0,8,0,0,,,,,,,,,0
1609,Sword_1H_Sabre_B_01.mdl,,Sword_1H_Sabre_B_01Purple,,INV_Sword_06,0,0,0,0,0,0,0,0,,,,,,,,,0
1610,Misc_1H_Wrench_A_01.mdl,,Misc_1H_Wrench_A_01,,INV_Hammer_03,0,0,0,0,0,8,0,0,,,,,,,,,0
1611,,,,,INV_Misc_Pipe_01,0,0,0,0,0,0,0,0,,,,,,,,,0
1612,Club_1H_Spiked_A_01.mdl,,Club_1H_Spiked_A_01_V01,,INV_Mace_01,0,0,0,0,0,8,0,0,,,,,,,,,0
1613,,,,,INV_Hammer_01,0,0,0,0,0,0,0,0,,,,,,,,,0
1621,Sword_2H_Claymore_A_01.mdl,,Sword_2H_Claymore_A_01Silver,,INV_Sword_06,0,0,0,0,0,9,0,0,,,,,,,,,0
1624,,,,,INV_Robe_02,0,0,0,0,0,7,0,0,,,,,,,,,0
1625,,,,,INV_Misc_Bag_10_Blue,0,0,0,0,0,18,0,0,,,,,,,,,0
1626,,,,,INV_Robe_02,0,0,0,0,0,11,0,0,,,,,,,,,0
1627,Sword_2H_Claymore_A_01.mdl,,Sword_2H_Claymore_A_01Rusty,,INV_Sword_04,0,0,0,0,0,9,0,0,,,,,,,,,0
1628,Sword_2H_Claymore_A_02.mdl,,Sword_2H_Claymore_A_02Rusty,,INV_Sword_06,0,0,0,0,0,9,0,0,,,,,,,,,0
1632,Sword_2H_Claymore_A_02.mdl,,Sword_2H_Claymore_A_02Orange,,INV_Sword_06,0,0,0,0,0,9,0,0,,,,,,,,,0
1638,Sword_2H_Claymore_B_01.mdl,,Sword_2H_Claymore_B_01Gold,,INV_Sword_08,0,0,0,0,0,9,0,0,,,,,,,,,0
1639,Sword_2H_Bastard_D_01.mdl,,Sword_2H_Bastard_D_01_V01,,INV_Sword_07,0,0,0,0,0,9,0,0,,,,,,,,,0
1642,Sword_1H_Rapier_A_01.mdl,,Sword_1H_Rapier_A_01Purple,,INV_Sword_05,0,0,0,0,0,8,0,0,,,,,,,,,0
1643,Stave_2H_Other_B_01.mdl,,Stave_2H_Other_B_01Red,,INV_Staff_08,0,0,0,0,0,13,0,0,,,,,,,,,0
1644,Shield_Rectangle_B_01.mdl,,Shield_rectangle_B_01Green,,INV_Shield_06,0,0,0,0,0,9,0,0,,,,,,,,,0
