ID,DoodadID[0],DoodadID[1],DoodadID[2],DoodadID[3],Density,Sound
7705,20040803,0,-769722226,2707,-1,-1
7776,20040709,0,-769722226,2707,-1,-1
10642,20040921,0,-769722226,2707,-1,-1
10283,20040909,0,-769722226,2707,-1,-1
10282,20040924,0,-769722226,2707,-1,-1
10251,20040908,0,-769722226,2707,-1,-1
10245,20040908,0,-769722226,2707,-1,-1
10239,20040908,0,-769722226,2707,-1,-1
10229,20040908,0,-769722226,2707,-1,-1
10220,20040908,0,-769722226,2707,-1,-1
11078,20041004,0,-769722226,2707,-1,-1
10423,20040913,0,-769722226,2707,-1,-1
10543,20040918,0,-769722226,2707,-1,-1
8869,20040814,0,-769722226,2707,-1,-1
7470,20040803,0,-769722226,2707,-1,-1
6688,20040828,0,-769722226,2707,-1,-1
6660,20040918,0,-769722226,2707,-1,-1
7938,20040907,0,-769722226,2707,-1,-1
7007,20040803,0,-769722226,2707,-1,-1
5934,20040828,0,-769722226,2707,-1,-1
5145,20040803,0,-769722226,2707,-1,-1
5951,20040917,0,-769722226,2707,-1,-1
5658,20040829,0,-767652853,2755,-1,-1
9656,20040924,0,-767652853,2755,-1,-1
9639,20040929,0,-767652853,2755,-1,-1
9561,20040902,0,-767652853,2755,-1,-1
9553,20040924,0,-767652853,2755,-1,-1
9546,20040924,0,-767652853,2755,-1,-1
9541,20040924,0,-767652853,2755,-1,-1
9537,20040924,0,-767652853,2755,-1,-1
9533,20040924,0,-767652853,2755,-1,-1
9530,20040924,0,-767652853,2755,-1,-1
9491,20040924,0,-767652853,2755,-1,-1
9483,20040924,0,-767652853,2755,-1,-1
9476,20040924,0,-767652853,2755,-1,-1
9472,20040924,0,-767652853,2755,-1,-1
9465,20040924,0,-767652853,2755,-1,-1
9460,20040924,0,-767652853,2755,-1,-1
10126,20040924,0,-767652853,2755,-1,-1
10118,20040924,0,-767652853,2755,-1,-1
9657,20040902,0,-767652853,2755,-1,-1
10750,20040924,0,-767652853,2755,-1,-1
10741,20040924,0,-767652853,2755,-1,-1
10735,20040924,0,-767652853,2755,-1,-1
10729,20040924,0,-767652853,2755,-1,-1
10723,20040924,0,-767652853,2755,-1,-1
10719,20040924,0,-767652853,2755,-1,-1
10712,20040924,0,-767652853,2755,-1,-1
10703,20040924,0,-767652853,2755,-1,-1
10700,20040924,0,-767652853,2755,-1,-1
9511,20040924,0,-767652853,2755,-1,-1
9507,20040924,0,-767652853,2755,-1,-1
9504,20040924,0,-767652853,2755,-1,-1
9497,20040924,0,-767652853,2755,-1,-1
9522,20040924,0,-767652853,2755,-1,-1
9616,20040902,0,-767652853,2755,-1,-1
7266,20040924,0,-767652853,2755,-1,-1
6148,20040917,0,-739908923,2803,-1,-1
7121,20040625,0,-739908923,2803,-1,-1
7140,20040727,0,-739908923,2803,-1,-1
7136,20040727,0,-739908923,2803,-1,-1
8598,20040917,0,-739908923,2803,-1,-1
10137,20040907,0,-739908923,2803,-1,-1
10131,20040917,0,-739908923,2803,-1,-1
8582,20040917,0,-739908923,2803,-1,-1
7125,20040727,0,-739908923,2803,-1,-1
6927,20040625,0,-737486508,2852,-1,-1
8964,20040828,0,-737486508,2852,-1,-1
10153,20040921,0,-737486508,2852,-1,-1
8625,20040811,0,-683352314,2900,289,290
9651,20040902,0,-683352314,2900,-1,-1
8626,20040811,0,-683352314,2900,-1,-1
9632,20040929,0,-683352314,2900,-1,-1
9636,20040929,0,-683352314,2900,-1,-1
10962,20040927,0,-609311976,2944,-1,-1
10632,20040923,0,-609311976,2944,-1,-1
10620,20040923,0,-609311976,2944,-1,-1
10626,20040923,0,-609311976,2944,-1,-1
10628,20040923,0,-609311976,2944,-1,-1
6647,20040923,0,-569361490,2988,-1,-1
6662,20040923,0,-569361490,2988,-1,-1
10540,20040918,0,-569361490,2988,-1,-1
8423,20040923,0,-569361490,2988,-1,-1
6696,20040923,0,-569361490,2988,-1,-1
6695,20040923,0,-569361490,2988,-1,-1
6691,20040910,0,-569361490,2988,-1,-1
6683,20040828,0,-569361490,2988,-1,-1
6676,20040828,0,-569361490,2988,-1,-1
6672,20040828,0,-569361490,2988,-1,-1
10162,20040907,0,-569361490,2988,-1,-1
6661,20040918,0,-569361490,2988,-1,-1
6648,20040923,0,-569361490,2988,-1,-1
6657,20040918,0,-569361490,2988,-1,-1
6651,20041004,0,-569361490,2988,-1,-1
7096,20040625,0,-557644610,3035,-1,-1
6325,20040721,0,-557644610,3035,-1,-1
9928,20040907,0,-557644610,3035,-1,-1
5055,20040828,0,-555338799,3077,-1,-1
6510,20040828,0,-555338799,3077,-1,-1
10290,20040924,0,-555338799,3077,-1,-1
10098,20040907,0,-555338799,3077,-1,-1
7324,20040910,0,-555338799,3077,-1,-1
6901,20040828,0,-555338799,3077,-1,-1
6891,20040625,0,-555338799,3077,-1,-1
4994,20040306,0,-555338799,3077,-1,-1
5124,20040924,0,-555338799,3077,-1,-1
7144,20040626,0,-555338799,3077,-1,-1
6866,20040911,0,-555338799,3077,-1,-1
5343,20040805,0,-555338799,3077,-1,-1
6637,20040625,0,-551618936,3111,-1,-1
10293,20040909,0,-551618936,3111,-1,-1
10253,20040908,0,-551618936,3111,-1,-1
8878,20040814,0,-551618936,3111,-1,-1
8726,20040807,0,-551618936,3111,-1,-1
8719,20040807,0,-551618936,3111,-1,-1
8654,20040806,0,-551618936,3111,-1,-1
8647,20040806,0,-551618936,3111,-1,-1
8637,20040806,0,-551618936,3111,-1,-1
8631,20040806,0,-551618936,3111,-1,-1
6219,20040602,0,-551618936,3111,-1,-1
6642,20040625,0,-551618936,3111,-1,-1
6218,20040602,0,-525950136,3149,-1,-1
8630,20040806,0,-525950136,3149,-1,-1
8653,20040806,0,-525950136,3149,-1,-1
10292,20040909,0,-525950136,3149,-1,-1
10252,20040908,0,-525950136,3149,-1,-1
8877,20040814,0,-525950136,3149,-1,-1
8725,20040807,0,-525950136,3149,-1,-1
8718,20040807,0,-525950136,3149,-1,-1
8646,20040806,0,-525950136,3149,-1,-1
8636,20040806,0,-525950136,3149,-1,-1
7769,20040918,0,-517319186,3187,-1,-1
7773,20040918,0,-517319186,3187,-1,-1
8321,20040918,0,-517319186,3187,-1,-1
8333,20040918,0,-517319186,3187,-1,-1
8345,20040917,0,-517319186,3187,-1,-1
9121,20040918,0,-517319186,3187,-1,-1
8342,20040918,0,-517319186,3187,-1,-1
8328,20040918,0,-517319186,3187,-1,-1
8303,20040918,0,-517319186,3187,-1,-1
6243,20040929,0,-508996855,3240,-1,-1
8696,20040929,0,-508996855,3240,-1,-1
10878,20040925,0,-508996855,3240,-1,-1
8691,20040929,0,-508996855,3240,-1,-1
7807,20040709,0,-508996855,3240,-1,-1
8665,20040929,0,-508996855,3240,-1,-1
4967,20040306,0,-498877378,3287,-1,-1
5500,20040828,0,-498877378,3287,-1,-1
7320,20040910,0,-498877378,3287,-1,-1
8002,20040828,0,-498877378,3287,-1,-1
7826,20040828,0,-498877378,3287,-1,-1
6894,20040828,0,-498877378,3287,-1,-1
6888,20040828,0,-498877378,3287,-1,-1
6516,20040828,0,-498877378,3287,-1,-1
6508,20040828,0,-498877378,3287,-1,-1
6498,20040828,0,-498877378,3287,-1,-1
6489,20040828,0,-498877378,3287,-1,-1
4990,20040306,0,-498877378,3287,-1,-1
4987,20040306,0,-498877378,3287,-1,-1
5049,20040828,0,-498877378,3287,-1,-1
5660,20040829,0,-488701468,3322,-1,-1
9540,20040924,0,-488701468,3322,-1,-1
9548,20040924,0,-488701468,3322,-1,-1
9563,20040902,0,-488701468,3322,-1,-1
10724,20040924,0,-488701468,3322,-1,-1
10720,20040924,0,-488701468,3322,-1,-1
10714,20040924,0,-488701468,3322,-1,-1
10706,20040924,0,-488701468,3322,-1,-1
10702,20040924,0,-488701468,3322,-1,-1
10693,20040929,0,-488701468,3322,-1,-1
9513,20040924,0,-488701468,3322,-1,-1
9509,20040924,0,-488701468,3322,-1,-1
9506,20040924,0,-488701468,3322,-1,-1
9498,20040924,0,-488701468,3322,-1,-1
9492,20040924,0,-488701468,3322,-1,-1
9484,20040924,0,-488701468,3322,-1,-1
9478,20040924,0,-488701468,3322,-1,-1
9474,20040924,0,-488701468,3322,-1,-1
9467,20040924,0,-488701468,3322,-1,-1
9461,20040924,0,-488701468,3322,-1,-1
9658,20040902,0,-488701468,3322,-1,-1
10752,20040924,0,-488701468,3322,-1,-1
10743,20040924,0,-488701468,3322,-1,-1
10736,20040924,0,-488701468,3322,-1,-1
10730,20040924,0,-488701468,3322,-1,-1
9555,20040924,0,-488701468,3322,-1,-1
9542,20040924,0,-488701468,3322,-1,-1
9534,20040924,0,-488701468,3322,-1,-1
9620,20040902,0,-488701468,3322,-1,-1
9524,20040924,0,-488701468,3322,-1,-1
9532,20040924,0,-488701468,3322,-1,-1
6245,20040917,0,-450415986,3372,-1,-1
7114,20040625,0,-446847571,3416,-1,-1
9930,20040907,0,-446847571,3416,-1,-1
9915,20040907,0,-446847571,3416,-1,-1
5233,20040326,0,-437468140,3453,-1,-1
5245,20040828,0,-437468140,3453,-1,-1
5266,20040326,0,-437468140,3453,-1,-1
5262,20040326,0,-437468140,3453,-1,-1
6210,20040602,0,-437468140,3453,-1,-1
10286,20040909,0,-437468140,3453,-1,-1
8723,20040807,0,-437468140,3453,-1,-1
6214,20040602,0,-437468140,3453,-1,-1
6202,20040602,0,-437468140,3453,-1,-1
7065,20040828,0,-437468140,3453,-1,-1
5236,20040828,0,-437468140,3453,-1,-1
5243,20040828,0,-437468140,3453,-1,-1
5383,20040701,0,-416966584,3490,218,217
8148,20040924,0,-416966584,3490,-1,-1
8137,20040924,0,-416966584,3490,-1,-1
7800,20040709,0,-416966584,3490,-1,-1
8129,20040924,0,-416966584,3490,-1,-1
8122,20040924,0,-416966584,3490,-1,-1
6238,20040917,0,-416966584,3490,-1,-1
7226,20040924,0,-416966584,3490,-1,-1
7174,20040924,0,-416966584,3490,-1,-1
7146,20040701,0,-416966584,3490,-1,-1
10099,20040907,0,-416966584,3490,-1,-1
8185,20040924,0,-416966584,3490,-1,-1
8162,20040924,0,-416966584,3490,-1,-1
8155,20040924,0,-416966584,3490,-1,-1
7145,20040701,0,-416966584,3490,-1,-1
6139,20040828,0,-416966584,3490,-1,-1
5202,20040325,0,-416966584,3490,-1,-1
5604,20041001,0,-416111672,3538,-1,-1
5224,20040326,0,-416111672,3538,-1,-1
5258,20040326,0,-416111672,3538,-1,-1
6118,20040721,0,-416111672,3538,-1,-1
5600,20040826,0,-416111672,3538,-1,-1
10168,20040918,0,-416111672,3538,-1,-1
9925,20040907,0,-416111672,3538,-1,-1
7456,20040630,0,-416111672,3538,-1,-1
6669,20040828,0,-416111672,3538,-1,-1
7040,20040826,0,-416111672,3538,-1,-1
6982,20040625,0,-416111672,3538,-1,-1
6364,20040630,0,-416111672,3538,-1,-1
6337,20040624,0,-416111672,3538,-1,-1
6331,20040721,0,-416111672,3538,-1,-1
6329,20040721,0,-416111672,3538,-1,-1
6201,20040630,0,-416111672,3538,-1,-1
6119,20041001,0,-416111672,3538,-1,-1
5253,20040326,0,-416111672,3538,-1,-1
5219,20040326,0,-416111672,3538,-1,-1
7803,20040709,0,-347757607,3581,-1,-1
5119,20040924,0,-339654430,3616,-1,-1
8164,20040924,0,-339654430,3616,-1,-1
9623,20040929,0,-339654430,3616,-1,-1
9652,20040902,0,-339654430,3616,-1,-1
10696,20040924,0,-339654430,3616,-1,-1
9643,20040924,0,-339654430,3616,-1,-1
8670,20040929,0,-339654430,3616,-1,-1
5129,20040924,0,-339654430,3616,-1,-1
7772,20040918,0,-326924746,3664,-1,-1
7774,20040917,0,-326924746,3664,-1,-1
8322,20040918,0,-326924746,3664,-1,-1
9122,20040918,0,-326924746,3664,-1,-1
8343,20040918,0,-326924746,3664,-1,-1
8338,20040917,0,-326924746,3664,-1,-1
8302,20040918,0,-326924746,3664,-1,-1
7059,20040625,0,-321790749,3709,-1,-1
9617,20040902,0,-318453717,3763,-1,-1
9547,20040924,0,-318453717,3763,-1,-1
9560,20040902,0,-318453717,3763,-1,-1
10713,20040924,0,-318453717,3763,-1,-1
10745,20040924,0,-318453717,3763,-1,-1
10704,20040924,0,-318453717,3763,-1,-1
10701,20040924,0,-318453717,3763,-1,-1
10694,20040929,0,-318453717,3763,-1,-1
9512,20040924,0,-318453717,3763,-1,-1
9508,20040924,0,-318453717,3763,-1,-1
9503,20040924,0,-318453717,3763,-1,-1
9501,20040924,0,-318453717,3763,-1,-1
10740,20040924,0,-318453717,3763,-1,-1
10737,20040924,0,-318453717,3763,-1,-1
10731,20040924,0,-318453717,3763,-1,-1
10725,20040924,0,-318453717,3763,-1,-1
10718,20040924,0,-318453717,3763,-1,-1
9493,20040924,0,-318453717,3763,-1,-1
9485,20040924,0,-318453717,3763,-1,-1
9475,20040924,0,-318453717,3763,-1,-1
9471,20040924,0,-318453717,3763,-1,-1
9466,20040924,0,-318453717,3763,-1,-1
9463,20040924,0,-318453717,3763,-1,-1
10122,20040924,0,-318453717,3763,-1,-1
9659,20040902,0,-318453717,3763,-1,-1
9552,20040924,0,-318453717,3763,-1,-1
9543,20040924,0,-318453717,3763,-1,-1
9521,20040924,0,-318453717,3763,-1,-1
9529,20040924,0,-318453717,3763,-1,-1
9538,20040924,0,-318453717,3763,-1,-1
9535,20040924,0,-318453717,3763,-1,-1
5607,20040826,0,-290671177,3811,-1,-1
5610,20040826,0,-290671177,3811,-1,-1
7147,20040626,0,-266905983,3848,-1,-1
8663,20040929,0,-266905983,3848,-1,-1
8668,20040929,0,-266905983,3848,-1,-1
8682,20040929,0,-266905983,3848,-1,-1
8690,20040929,0,-266905983,3848,-1,-1
8699,20040806,0,-266905983,3848,-1,-1
9655,20040902,0,-266905983,3848,-1,-1
10880,20040925,0,-266905983,3848,-1,-1
10120,20040924,0,-266905983,3848,-1,-1
9630,20040929,0,-266905983,3848,-1,-1
8693,20040929,0,-266905983,3848,-1,-1
8684,20040829,0,-266905983,3848,-1,-1
8677,20040929,0,-266905983,3848,-1,-1
6239,20040828,0,-266905983,3848,-1,-1
8166,20040828,0,-266905983,3848,-1,-1
5221,20040326,0,-265652401,3891,113,101
7042,20040721,0,-265652401,3891,113,101
6341,20040624,0,-265652401,3891,-1,-1
6125,20040615,0,-265652401,3891,-1,-1
6124,20040721,0,-265652401,3891,113,101
5261,20040326,0,-265652401,3891,113,101
5606,20041001,0,-248803873,3934,117,105
5597,20040826,0,-248803873,3934,117,105
7054,20040625,0,-248803873,3934,-1,-1
9927,20040907,0,-248803873,3934,-1,-1
7062,20040625,0,-248803873,3934,117,105
7058,20040630,0,-248803873,3934,117,105
7039,20040721,0,-248803873,3934,117,105
6338,20040624,0,-248803873,3934,117,105
6330,20040721,0,-248803873,3934,117,105
5255,20040326,0,-248803873,3934,117,105
5226,20040326,0,-248803873,3934,117,105
5268,20040326,0,-248803873,3934,-1,-1
5381,20040701,0,-233403603,3978,220,225
5357,20040409,0,-233403603,3978,-1,-1
8136,20040924,0,-233403603,3978,-1,-1
8133,20040924,0,-233403603,3978,-1,-1
7799,20040709,0,-233403603,3978,-1,-1
8119,20040924,0,-233403603,3978,-1,-1
6242,20040829,0,-233403603,3978,-1,-1
7173,20040924,0,-233403603,3978,-1,-1
7167,20040924,0,-233403603,3978,-1,-1
6147,20040917,0,-233403603,3978,-1,-1
6138,20040828,0,-233403603,3978,-1,-1
8581,20040828,0,-233403603,3978,-1,-1
8189,20040924,0,-233403603,3978,-1,-1
8188,20040924,0,-233403603,3978,-1,-1
8161,20040924,0,-233403603,3978,-1,-1
8154,20040924,0,-233403603,3978,-1,-1
8146,20040924,0,-233403603,3978,-1,-1
5340,20040805,0,-232587531,4026,-1,-1
6640,20040628,0,-218601444,4058,-1,-1
6645,20040628,0,-218601444,4058,-1,-1
4982,20040305,0,-207460209,4119,-1,-1
8640,20040806,0,-207460209,4119,-1,-1
8642,20040806,0,-207460209,4119,-1,-1
8649,20040806,0,-207460209,4119,-1,-1
8660,20040806,0,-207460209,4119,-1,-1
7469,20040803,0,-207460209,4119,-1,-1
10255,20040908,0,-207460209,4119,-1,-1
8661,20040806,0,-207460209,4119,-1,-1
7455,20040630,0,-207460209,4119,-1,-1
8652,20040806,0,-207460209,4119,-1,-1
8644,20040806,0,-207460209,4119,-1,-1
5231,20040828,0,-201526515,4160,-1,-1
5886,20040930,0,-201526515,4160,-1,-1
5895,20040930,0,-201526515,4160,-1,-1
5907,20040524,0,-201526515,4160,-1,-1
6960,20040625,0,-201526515,4160,-1,-1
6653,20040930,0,-201526515,4160,-1,-1
7824,20040709,0,-201526515,4160,-1,-1
6981,20040625,0,-201526515,4160,-1,-1
6361,20040918,0,-201526515,4160,-1,-1
6260,20040630,0,-201526515,4160,-1,-1
7108,20040828,0,-201526515,4160,-1,-1
7138,20040727,0,-201526515,4160,-1,-1
7101,20040828,0,-201526515,4160,-1,-1
5927,20040727,0,-201526515,4160,-1,-1
5923,20040828,0,-201526515,4160,-1,-1
5919,20040828,0,-201526515,4160,-1,-1
5912,20040727,0,-201526515,4160,-1,-1
10165,20040918,0,-201526515,4160,-1,-1
10144,20040917,0,-201526515,4160,-1,-1
10143,20040907,0,-201526515,4160,-1,-1
9922,20040907,0,-201526515,4160,-1,-1
9913,20040930,0,-201526515,4160,-1,-1
10128,20040924,0,-201526515,4160,-1,-1
10115,20040907,0,-201526515,4160,-1,-1
9870,20040918,0,-201526515,4160,-1,-1
5902,20040930,0,-201526515,4160,-1,-1
5891,20040930,0,-201526515,4160,-1,-1
5883,20040930,0,-201526515,4160,-1,-1
5275,20040326,0,-201526515,4160,-1,-1
5933,20040727,0,-201526515,4160,-1,-1
8635,20040806,0,-173033555,4201,-1,-1
8639,20040806,0,-173033555,4201,-1,-1
8657,20040806,0,-173033555,4201,-1,-1
8727,20040807,0,-173033555,4201,-1,-1
8724,20040807,0,-173033555,4201,-1,-1
8648,20040806,0,-173033555,4201,-1,-1
6646,20040923,0,-149712779,4241,-1,-1
6659,20040918,0,-149712779,4241,-1,-1
6666,20040921,0,-149712779,4241,-1,-1
6681,20040828,0,-149712779,4241,-1,-1
10338,20040910,0,-145475373,4288,-1,-1
5339,20040805,0,-122640179,4312,-1,-1
4970,20040306,0,-92794705,4345,-1,-1
5051,20040828,0,-92794705,4345,-1,-1
7321,20040626,0,-92794705,4345,-1,-1
8004,20040828,0,-92794705,4345,-1,-1
7829,20040828,0,-92794705,4345,-1,-1
6899,20040828,0,-92794705,4345,-1,-1
6887,20040828,0,-92794705,4345,-1,-1
6509,20040828,0,-92794705,4345,-1,-1
6503,20040828,0,-92794705,4345,-1,-1
6502,20040828,0,-92794705,4345,-1,-1
6860,20040625,0,-92794705,4345,-1,-1
6490,20040828,0,-92794705,4345,-1,-1
4991,20040306,0,-92794705,4345,-1,-1
5499,20040828,0,-92794705,4345,-1,-1
6431,20040828,0,-47374851,4381,-1,-1
6452,20040828,0,-47374851,4381,-1,-1
6463,20040828,0,-47374851,4381,-1,-1
6464,20040828,0,-47374851,4381,-1,-1
6422,20040828,0,-47374851,4381,-1,-1
7318,20040626,0,-47374851,4381,-1,-1
6439,20040828,0,-47374851,4381,-1,-1
6487,20040828,0,-47374851,4381,-1,-1
6474,20040828,0,-47374851,4381,-1,-1
6799,20040625,0,-19943293,4421,-1,-1
6806,20040625,0,-19943293,4421,-1,-1
5457,20040630,0,53639097,4455,60,61
5042,20040630,0,76574837,4491,-1,-1
5203,20040701,0,76574837,4491,-1,-1
5377,20040701,0,76574837,4491,-1,-1
5359,20040907,0,76574837,4491,-1,-1
5276,20040326,0,76574837,4491,-1,-1
6818,20040918,0,76574837,4491,-1,-1
6872,20040923,0,76574837,4491,-1,-1
6837,20040625,0,76574837,4491,-1,-1
7131,20040727,0,76574837,4491,-1,-1
7129,20040727,0,76574837,4491,-1,-1
7102,20040828,0,76574837,4491,-1,-1
5929,20040727,0,76574837,4491,-1,-1
5928,20040828,0,76574837,4491,-1,-1
5913,20040727,0,76574837,4491,-1,-1
5909,20040524,0,76574837,4491,-1,-1
5903,20040930,0,76574837,4491,-1,-1
5896,20040930,0,76574837,4491,-1,-1
5892,20040930,0,76574837,4491,-1,-1
5887,20040930,0,76574837,4491,-1,-1
5879,20040930,0,76574837,4491,-1,-1
7821,20040709,0,76574837,4491,-1,-1
7783,20040918,0,76574837,4491,-1,-1
7758,20040918,0,76574837,4491,-1,-1
6959,20040625,0,76574837,4491,-1,-1
6658,20040930,0,76574837,4491,-1,-1
7046,20040930,0,76574837,4491,-1,-1
6983,20040625,0,76574837,4491,-1,-1
6834,20040918,0,76574837,4491,-1,-1
5047,20040604,0,76574837,4491,-1,-1
9906,20040930,0,76574837,4491,-1,-1
10135,20040907,0,76574837,4491,-1,-1
10132,20040917,0,76574837,4491,-1,-1
10106,20040924,0,76574837,4491,-1,-1
10127,20040924,0,76574837,4491,-1,-1
10081,20040907,0,76574837,4491,-1,-1
10080,20040907,0,76574837,4491,-1,-1
9863,20040906,0,76574837,4491,-1,-1
9858,20040918,0,76574837,4491,-1,-1
10159,20040918,0,76574837,4491,-1,-1
9918,20040907,0,76574837,4491,-1,-1
7272,20040626,0,76574837,4491,-1,-1
5952,20040918,0,78077765,4527,-1,-1
6843,20040918,0,78077765,4527,-1,-1
6631,20040918,0,78077765,4527,-1,-1
6845,20040918,0,78077765,4527,-1,-1
8334,20040917,0,78077765,4527,-1,-1
8339,20040917,0,78077765,4527,-1,-1
9123,20040918,0,78077765,4527,-1,-1
10498,20040917,0,78077765,4527,-1,-1
8340,20040918,0,78077765,4527,-1,-1
8335,20040918,0,78077765,4527,-1,-1
8306,20040918,0,78077765,4527,-1,-1
7781,20040918,0,78077765,4527,-1,-1
6842,20040918,0,78077765,4527,-1,-1
5678,20040924,0,125820700,4577,292,278
9558,20040924,0,125820700,4577,-1,-1
10717,20040924,0,125820700,4577,-1,-1
10748,20040924,0,125820700,4577,-1,-1
9480,20040924,0,125820700,4577,-1,-1
9526,20040924,0,125820700,4577,-1,-1
5098,20040714,0,136586185,4617,-1,-1
9058,20040823,0,136586185,4617,-1,-1
10104,20040907,0,136586185,4617,-1,-1
10088,20040907,0,136586185,4617,-1,-1
10086,20040907,0,136586185,4617,-1,-1
7158,20040924,0,136586185,4617,-1,-1
7153,20040924,0,136586185,4617,-1,-1
7209,20040626,0,136586185,4617,-1,-1
7161,20040924,0,136586185,4617,-1,-1
5111,20040714,0,136586185,4617,-1,-1
7201,20040626,0,136586185,4617,-1,-1
5115,20040714,0,136586185,4617,-1,-1
6808,20040625,0,141857329,4655,-1,-1
9479,20040924,0,141857329,4655,-1,-1
10839,20040924,0,141857329,4655,-1,-1
10841,20040924,0,141857329,4655,-1,-1
10746,20040924,0,141857329,4655,-1,-1
10716,20040924,0,141857329,4655,-1,-1
10840,20040924,0,141857329,4655,-1,-1
10838,20040924,0,141857329,4655,-1,-1
9469,20040924,0,141857329,4655,-1,-1
9556,20040924,0,141857329,4655,-1,-1
9525,20040924,0,141857329,4655,-1,-1
6121,20040721,0,164710539,4702,-1,-1
6122,20040721,0,164710539,4702,-1,-1
9926,20040907,0,164710539,4702,-1,-1
7565,20040721,0,164710539,4702,-1,-1
7061,20040625,0,164710539,4702,-1,-1
7053,20040625,0,164710539,4702,-1,-1
6334,20040721,0,164710539,4702,-1,-1
6332,20040721,0,164710539,4702,-1,-1
6864,20040805,0,180145697,4749,-1,-1
7309,20040930,0,180145697,4749,-1,-1
6444,20040828,0,252135659,4785,-1,-1
6450,20040828,0,252135659,4785,-1,-1
6455,20040828,0,252135659,4785,-1,-1
6920,20040625,0,252135659,4785,-1,-1
6916,20040921,0,252135659,4785,-1,-1
6912,20040625,0,252135659,4785,-1,-1
6907,20040921,0,252135659,4785,-1,-1
6900,20040828,0,252135659,4785,-1,-1
7265,20040626,0,252135659,4785,-1,-1
6478,20040828,0,252135659,4785,-1,-1
6426,20040828,0,252135659,4785,-1,-1
7314,20040626,0,252135659,4785,-1,-1
6438,20040828,0,252135659,4785,-1,-1
6491,20040828,0,252135659,4785,-1,-1
6469,20040917,0,252135659,4785,-1,-1
7768,20040918,0,268624807,4824,-1,-1
8320,20040918,0,268624807,4824,-1,-1
9120,20040918,0,268624807,4824,-1,-1
8332,20040918,0,268624807,4824,-1,-1
8327,20040918,0,268624807,4824,-1,-1
8301,20040918,0,268624807,4824,-1,-1
7771,20040918,0,268624807,4824,-1,-1
5225,20040326,0,321661295,4879,-1,-1
5260,20040326,0,321661295,4879,-1,-1
5230,20040326,0,321661295,4879,-1,-1
7038,20040721,0,321661295,4879,-1,-1
6322,20040721,0,321661295,4879,-1,-1
6120,20040721,0,321661295,4879,-1,-1
7808,20040709,0,380500661,4928,-1,-1
10378,20040912,0,426009955,4981,-1,-1
7148,20040626,0,431805428,5006,-1,-1
8681,20040929,0,431805428,5006,-1,-1
8689,20040929,0,431805428,5006,-1,-1
8697,20040929,0,431805428,5006,-1,-1
10879,20040925,0,431805428,5006,-1,-1
10119,20040924,0,431805428,5006,-1,-1
9654,20040902,0,431805428,5006,-1,-1
9628,20040929,0,431805428,5006,-1,-1
8741,20040808,0,431805428,5006,-1,-1
8692,20040929,0,431805428,5006,-1,-1
8683,20040829,0,431805428,5006,-1,-1
8675,20040929,0,431805428,5006,-1,-1
8662,20040929,0,431805428,5006,-1,-1
8667,20040929,0,431805428,5006,-1,-1
8674,20040829,0,431805428,5006,-1,-1
6240,20040828,0,431805428,5006,-1,-1
6161,20040602,0,466520989,5053,-1,-1
5679,20040526,0,483168994,5096,-1,-1
9565,20040924,0,483168994,5096,-1,-1
9647,20040924,0,483168994,5096,-1,-1
9629,20040924,0,483168994,5096,-1,-1
5387,20040828,0,501874496,5138,-1,-1
5046,20040630,0,501874496,5138,-1,-1
5399,20040524,0,501874496,5138,-1,-1
5040,20040930,0,501874496,5138,-1,-1
5947,20040917,0,501874496,5138,-1,-1
5950,20040917,0,501874496,5138,-1,-1
5944,20040917,0,501874496,5138,-1,-1
7308,20040930,0,501874496,5138,-1,-1
7785,20040918,0,501874496,5138,-1,-1
7761,20040918,0,501874496,5138,-1,-1
6928,20040625,0,501874496,5138,-1,-1
6846,20040918,0,501874496,5138,-1,-1
6687,20040930,0,501874496,5138,-1,-1
