ID,ContinentID,ParentAreaID,AreaBit,Flags,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,ZoneMusic,IntroSound,ExplorationLevel,AreaName_lang[0],AreaName_lang[1],AreaName_lang[2],AreaName_lang[3],AreaName_lang[4],AreaName_lang[5],AreaName_lang[6],AreaName_lang[7],AreaName_lang_mask,FactionGroupMask,LiquidTypeID[0],LiquidTypeID[1],LiquidTypeID[2],LiquidTypeID[3],MinElevation,Ambient_multiplier
2561,0,41,950,64,0,0,0,0,0,57,The Vice,,,,,,,,4128894,0,0,0,0,0,-500,0
2562,0,41,951,64,0,0,49,0,0,60,Karazhan,,,,,,,,4128894,0,0,0,0,0,-500,0
2563,0,41,952,64,0,0,0,0,0,0,Morgan's Plot,,,,,,,,4128894,0,0,0,0,0,-500,0
2577,1,357,953,64,0,0,29,11,0,44,Dire Maul,,,,,,,,4128894,0,0,0,0,0,-500,0
2597,30,0,954,0,0,0,42,242,0,0,Alterac Valley,,,,,,,,4128894,0,0,0,0,0,-500,0.5
2617,1,405,955,64,0,0,0,226,0,0,Scrabblescrew's Camp,,,,,,,,4128894,0,0,0,0,0,-500,0
2618,1,361,956,64,0,0,0,0,0,50,Jadefire Run,,,,,,,,4128894,0,0,0,0,0,-500,0
2619,0,139,957,64,0,0,0,0,0,55,Thondroril River,,,,,,,,4128894,0,0,0,0,0,-500,0
2620,0,28,958,64,0,0,0,0,0,0,Thondroril River,,,,,,,,4128894,0,0,0,0,0,-500,0
2621,0,139,959,64,0,0,0,0,0,54,Lake Mereldar,,,,,,,,4128894,0,0,0,0,0,-500,0
2622,0,139,960,64,0,0,0,0,0,55,Pestilent Scar,,,,,,,,4128894,0,0,0,0,0,-500,0
2623,0,139,961,64,0,0,0,0,0,59,The Infectis Scar,,,,,,,,4128894,0,0,0,0,0,-500,0
2624,0,139,962,64,0,0,0,0,0,58,Blackwood Lake,,,,,,,,4128894,0,0,0,0,0,-500,0
2625,0,139,963,64,0,0,0,0,0,0,Eastwall Gate,,,,,,,,4128894,0,0,0,0,0,-500,0
2626,0,139,964,64,0,0,0,0,0,0,Terrorweb Tunnel,,,,,,,,4128894,0,0,0,0,0,-500,0
2627,0,139,965,64,0,0,0,0,0,55,Terrordale,,,,,,,,4128894,0,0,0,0,0,-500,0
2637,1,331,966,64,0,0,28,228,0,0,Kargathia Keep,,,,,,,,4128894,0,0,0,0,0,-500,0
2657,1,405,967,64,0,0,0,193,0,0,Valley of Bones,,,,,,,,4128894,0,0,0,0,0,-500,0
2677,469,0,968,0,0,0,0,0,0,0,Blackwing Lair,,,,,,,,4128894,0,0,0,0,0,-500,0
2697,0,41,969,64,0,0,0,0,0,50,Deadman's Crossing,,,,,,,,4128894,0,0,0,0,0,-500,0
2717,409,0,970,0,0,0,0,0,0,0,Molten Core,,,,,,,,4128894,0,0,0,0,0,-500,0
2737,1,1377,971,64,0,0,0,0,0,55,The Scarab Wall,,,,,,,,4128894,0,0,0,0,0,-500,0
2738,1,1377,972,64,0,0,0,0,0,55,Southwind Village,,,,,,,,4128894,0,0,0,0,0,-500,0
2739,1,1377,973,64,0,0,0,0,0,55,Twilight Base Camp,,,,,,,,4128894,0,0,0,0,0,-500,0
2740,1,1377,974,64,0,0,0,0,0,55,The Crystal Vale,,,,,,,,4128894,0,0,0,0,0,-500,0
2741,1,1377,975,64,0,0,0,0,0,0,The Scarab Dais,,,,,,,,4128894,0,0,0,0,0,-500,0
2742,1,1377,976,64,0,0,0,0,0,55,Hive'Ashi,,,,,,,,4128894,0,0,0,0,0,-500,0
2743,1,1377,977,64,0,0,0,0,0,55,Hive'Zora,,,,,,,,4128894,0,0,0,0,0,-500,0
2744,1,1377,978,64,0,0,0,0,0,55,Hive'Regal,,,,,,,,4128894,0,0,0,0,0,-500,0
2757,1,17,979,64,0,0,0,0,0,0,Shrine of the Fallen Warrior,,,,,,,,4128894,0,0,0,0,0,-500,0
2777,0,267,980,64,0,0,0,0,0,0,UNUSED Alterac Valley,,,,,,,,4128894,0,0,0,0,0,-500,0
2797,1,331,981,64,0,0,24,176,0,0,Blackfathom Deeps,,,,,,,,4128894,0,0,0,0,0,-500,0
2817,30,0,0,68,3,11,0,0,0,0,***On Map Dungeon***,,,,,,,,4128894,0,0,0,0,0,-500,0
2837,1,41,982,64,0,0,0,0,0,0,The Master's Cellar,,,,,,,,4128894,0,0,0,0,0,-500,0
2838,0,51,983,64,0,0,0,0,0,0,Stonewrought Pass,,,,,,,,4128894,0,0,0,0,0,-500,0
2839,0,36,984,64,0,0,38,0,0,0,Alterac Valley,,,,,,,,4128894,0,0,0,0,0,-500,0
2857,1,440,985,128,0,0,0,0,0,0,The Rumble Cage,,,,,,,,4128894,0,0,0,0,0,-500,0
2877,451,22,986,0,0,0,0,0,0,60,Chunk Test,,,,,,,,4128894,0,0,0,0,0,-500,0.6
2897,1,331,987,64,0,0,24,185,0,0,Zoram'gar Outpost,,,,,,,,4128894,0,0,0,0,0,-500,0
2917,1,0,988,32,0,0,0,0,0,0,Hall of Legends,,,,,,,,4128894,4,0,0,0,0,-500,0
2918,449,0,989,32,0,0,0,0,0,0,Champions' Hall,,,,,,,,4128894,2,0,0,0,0,-500,0
2937,0,41,990,64,0,0,0,0,0,0,Grosh'gok Compound,,,,,,,,4128894,0,0,0,0,0,-500,0
2938,0,41,991,64,0,0,0,0,0,50,Sleeping Gorge,,,,,,,,4128894,0,0,0,0,0,-500,0
2957,30,2597,992,0,0,0,0,0,0,0,Irondeep Mine,,,,,,,,4128894,0,0,0,0,0,-500,0
2958,30,2597,993,0,0,0,0,0,0,0,Stonehearth Outpost,,,,,,,,4128894,0,0,0,0,0,-500,0
2959,30,2597,994,0,0,0,0,0,0,0,Dun Baldar,,,,,,,,4128894,0,0,0,0,0,-500,0
2960,30,2597,995,0,0,0,0,0,0,0,Icewing Pass,,,,,,,,4128894,0,0,0,0,0,-500,0
2961,30,2597,996,0,0,0,0,0,0,0,Frostwolf Village,,,,,,,,4128894,0,0,0,0,0,-500,0
2962,30,2597,997,0,0,0,0,0,0,0,Tower Point,,,,,,,,4128894,0,0,0,0,0,-500,0
2963,30,2597,998,0,0,0,0,0,0,0,Coldtooth Mine,,,,,,,,4128894,0,0,0,0,0,-500,0
2964,30,2597,999,0,0,0,0,0,0,0,Winterax Hold,,,,,,,,4128894,0,0,0,0,0,-500,0
2977,30,2597,1000,0,0,0,0,0,0,0,Iceblood Garrison,,,,,,,,4128894,0,0,0,0,0,-500,0
2978,30,2597,1001,0,0,0,0,0,0,0,Frostwolf Keep,,,,,,,,4128894,0,0,0,0,0,-500,0
2979,1,14,1002,64,0,0,0,0,0,0,Tor'kren Farm,,,,,,,,4128894,0,0,0,0,0,-500,0
3017,30,2597,1003,0,0,0,0,0,0,0,Frost Dagger Pass,,,,,,,,4128894,0,0,0,0,0,-500,0
3037,1,400,1004,64,0,0,0,0,0,0,Ironstone Camp,,,,,,,,4128894,0,0,0,0,0,-500,0
3038,1,400,1005,64,0,0,0,0,0,0,Weazel's Crater,,,,,,,,4128894,0,0,0,0,0,-500,0
3039,1,400,1006,64,0,0,0,0,0,0,Tahonda Ruins,,,,,,,,4128894,0,0,0,0,0,-500,0
3057,30,2597,1007,0,0,0,0,0,0,0,Field of Strife,,,,,,,,4128894,0,0,0,0,0,-500,0
3058,30,2597,1008,0,0,0,0,0,0,0,Icewing Cavern,,,,,,,,4128894,0,0,0,0,0,-500,0
3077,1,1377,1009,64,0,0,0,0,0,55,Valor's Rest,,,,,,,,4128894,0,0,0,0,0,-500,0
3097,1,1377,1010,64,0,0,0,0,0,0,The Swarming Pillar,,,,,,,,4128894,0,0,0,0,0,-500,0
3098,1,1377,1011,64,0,0,0,0,0,57,Twilight Post,,,,,,,,4128894,0,0,0,0,0,-500,0
3099,1,1377,1012,64,0,0,0,0,0,59,Twilight Outpost,,,,,,,,4128894,0,0,0,0,0,-500,0
3100,1,1377,1013,64,0,0,0,0,0,0,Ravaged Twilight Camp,,,,,,,,4128894,0,0,0,0,0,-500,0
3117,1,357,1014,64,0,0,0,0,0,0,Shalzaru's Lair,,,,,,,,4128894,0,0,0,0,0,-500,0
3137,1,16,1015,64,0,0,0,0,0,0,Talrendis Point,,,,,,,,4128894,0,0,0,0,0,-500,0
3138,1,16,1016,64,0,0,0,0,0,0,Rethress Sanctum,,,,,,,,4128894,0,0,0,0,0,-500,0
3139,1,618,1017,64,0,0,0,0,0,0,Moon Horror Den,,,,,,,,4128894,0,0,0,0,0,-500,0
3140,1,16,1018,64,0,0,0,0,0,0,Scalebeard's Cave,,,,,,,,4128894,0,0,0,0,0,-500,0
3157,1,406,1019,64,0,0,0,0,0,0,Boulderslide Cavern,,,,,,,,4128894,0,0,0,0,0,-500,0
3177,1,331,1020,64,0,0,0,0,0,0,Warsong Labor Camp,,,,,,,,4128894,0,0,0,0,0,-500,0
3197,0,28,1021,64,0,0,0,0,0,0,Chillwind Camp,,,,,,,,4128894,0,0,0,0,0,-500,0
3217,1,2557,1022,128,0,0,0,0,0,0,The Maul,,,,,,,,4128894,0,0,0,0,0,-500,0
3237,1,2557,1023,128,0,0,0,0,0,0,The Maul UNUSED,,,,,,,,4128894,0,0,0,0,0,-500,0
3257,1,1377,1024,64,0,0,0,0,0,0,Bones of Grakkarond,,,,,,,,4128894,0,0,0,0,0,-500,0
3277,489,0,1025,0,0,0,38,243,0,0,Warsong Gulch,,,,,,,,4128894,0,0,0,0,0,-500,0
3297,30,2597,1026,0,0,0,0,0,0,0,Frostwolf Graveyard,,,,,,,,4128894,0,0,0,0,0,-500,0
3298,30,2597,1027,0,0,0,0,0,0,0,Frostwolf Pass,,,,,,,,4128894,0,0,0,0,0,-500,0
3299,30,2597,1028,0,0,0,0,0,0,0,Dun Baldar Pass,,,,,,,,4128894,0,0,0,0,0,-500,0
3300,30,2597,1029,0,0,0,0,0,0,0,Iceblood Graveyard,,,,,,,,4128894,0,0,0,0,0,-500,0
3301,30,2597,1030,0,0,0,0,0,0,0,Snowfall Graveyard,,,,,,,,4128894,0,0,0,0,0,-500,0
3302,30,2597,1031,0,0,0,0,0,0,0,Stonehearth Graveyard,,,,,,,,4128894,0,0,0,0,0,-500,0
3303,30,2597,1032,0,0,0,0,0,0,0,Stormpike Graveyard,,,,,,,,4128894,0,0,0,0,0,-500,0
3304,30,2597,1033,0,0,0,0,0,0,0,Icewing Bunker,,,,,,,,4128894,0,0,0,0,0,-500,0
3305,30,2597,1034,0,0,0,0,0,0,0,Stonehearth Bunker,,,,,,,,4128894,0,0,0,0,0,-500,0
3306,30,2597,1035,0,0,0,0,0,0,0,Wildpaw Ridge,,,,,,,,4128894,0,0,0,0,0,-500,0
3317,0,47,1036,64,0,0,0,0,0,0,Revantusk Village,,,,,,,,4128894,0,0,0,0,0,-500,0
3318,30,2597,1037,0,0,0,0,0,0,0,Rock of Durotan,,,,,,,,4128894,0,0,0,0,0,-500,0
3319,1,331,1038,64,0,0,0,0,0,0,Silverwing Grove,,,,,,,,4128894,0,0,0,0,0,-500,0
3320,489,3277,1039,0,0,0,0,0,0,0,Warsong Lumber Mill,,,,,,,,4128894,0,0,0,0,0,-500,0
3321,489,3277,1040,0,0,0,0,0,0,0,Silverwing Hold,,,,,,,,4128894,0,0,0,0,0,-500,0
3337,30,2597,1041,0,0,0,0,0,0,0,Wildpaw Cavern,,,,,,,,4128894,0,0,0,0,0,-500,0
3338,30,2597,1042,0,0,0,0,0,0,0,The Veiled Cleft,,,,,,,,4128894,0,0,0,0,0,-500,0
3357,0,33,1043,64,0,0,0,245,0,0,Yojamba Isle,,,,,,,,4128894,0,0,0,0,0,-500,0
3358,529,0,1044,0,0,11,37,219,0,0,Arathi Basin,,,,,,,,4128894,0,0,0,0,0,-500,0
3377,309,1977,1045,0,0,0,0,0,0,0,The Coil,,,,,,,,4128894,0,0,0,0,0,-500,0
3378,309,1977,1046,0,0,0,0,0,0,0,Altar of Hir'eek,,,,,,,,4128894,0,0,0,0,0,-500,0
3379,309,1977,1047,0,0,0,0,0,0,0,Shadra'zaar,,,,,,,,4128894,0,0,0,0,0,-500,0
3380,309,1977,1048,0,0,0,0,0,0,0,Hakkari Grounds,,,,,,,,4128894,0,0,0,0,0,-500,0
3381,309,1977,1049,0,0,0,0,0,0,0,Naze of Shirvallah,,,,,,,,4128894,0,0,0,0,0,-500,0
3382,309,1977,1050,0,0,0,0,0,0,0,Temple of Bethekk,,,,,,,,4128894,0,0,0,0,0,-500,0
3383,309,1977,1051,0,0,0,0,245,0,0,The Bloodfire Pit,,,,,,,,4128894,0,0,0,0,0,-500,0
3384,309,1977,1052,0,0,0,0,0,0,0,Altar of the Blood God,,,,,,,,4128894,0,0,0,0,0,-500,0
3397,309,1977,1053,0,0,0,0,0,0,0,Zanza's Rise,,,,,,,,4128894,0,0,0,0,0,-500,0
3398,309,1977,1054,0,0,0,0,0,0,0,Edge of Madness,,,,,,,,4128894,0,0,0,0,0,-500,0
3417,529,3358,1055,0,0,0,0,0,0,0,Trollbane Hall,,,,,,,,4128894,0,0,0,0,0,-500,0
3418,529,3358,1056,0,0,0,0,0,0,0,Defiler's Den,,,,,,,,4128894,0,0,0,0,0,-500,0
3419,309,1977,1057,0,0,0,0,0,0,0,Pagle's Pointe,,,,,,,,4128894,0,0,0,0,0,-500,0
3420,529,3358,1058,0,0,0,0,0,0,0,Farm,,,,,,,,4128894,0,0,0,0,0,-500,0
3421,529,3358,1059,0,0,0,0,0,0,0,Blacksmith,,,,,,,,4128894,0,0,0,0,0,-500,0
3422,529,3358,1060,0,0,0,0,0,0,0,Lumber Mill,,,,,,,,4128894,0,0,0,0,0,-500,0
3423,529,3358,1061,0,0,0,0,0,0,0,Gold Mine,,,,,,,,4128894,0,0,0,0,0,-500,0
3424,529,3358,1062,0,0,0,0,0,0,0,Stables,,,,,,,,4128894,0,0,0,0,0,-500,0
3425,1,1377,1063,64,0,0,0,0,0,55,Cenarion Hold,,,,,,,,4128894,0,0,0,0,0,-500,0
3426,1,1377,1064,64,0,0,0,0,0,59,Staghelm Point,,,,,,,,4128894,0,0,0,0,0,-500,0
3427,1,1377,1065,64,0,0,0,0,0,0,Bronzebeard Encampment,,,,,,,,4128894,0,0,0,0,0,-500,0
3428,531,0,1066,0,0,0,352,248,0,0,Ahn'Qiraj,,,,,,,,4128894,0,0,0,0,0,-500,0
3429,509,0,1067,0,0,0,352,248,0,0,Ruins of Ahn'Qiraj,,,,,,,,4128894,0,0,0,0,0,-500,0
3430,530,0,1068,64,0,0,351,268,0,0,Eversong Woods,,,,,,,,4128894,4,0,0,0,0,-500,0.6
3431,530,3430,1069,64,0,0,0,295,0,0,Sunstrider Isle,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3432,530,3430,1070,64,0,0,0,0,0,0,Shrine of Dath'Remar,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3433,530,0,1071,64,0,0,364,300,0,0,Ghostlands,,,,,,,,4128894,4,0,0,0,0,-500,0.75
3434,509,3428,1072,0,0,0,0,0,0,0,Scarab Terrace,,,,,,,,4128878,0,0,0,0,0,-500,0
3435,509,3428,1073,0,0,0,0,0,0,0,General's Terrace,,,,,,,,4128878,0,0,0,0,0,-500,0
3436,509,3428,1074,0,0,0,0,0,0,0,The Reservoir,,,,,,,,4128878,0,0,0,0,0,-500,0
3437,509,3428,1075,0,0,0,0,0,0,0,The Hatchery,,,,,,,,4128878,0,0,0,0,0,-500,0
3438,509,3428,1076,0,0,0,0,0,0,0,The Comb,,,,,,,,4128878,0,0,0,0,0,-500,0
3439,509,3428,1077,0,0,0,0,0,0,0,Watchers' Terrace,,,,,,,,4128878,0,0,0,0,0,-500,0
3440,509,3429,1078,0,0,0,0,0,0,0,Scarab Terrace,,,,,,,,4128878,0,0,0,0,0,-500,0
3441,509,3429,1079,0,0,0,0,0,0,0,General's Terrace,,,,,,,,4128878,0,0,0,0,0,-500,0
3442,509,3429,1080,0,0,0,0,0,0,0,The Reservoir,,,,,,,,4128878,0,0,0,0,0,-500,0
3443,509,3429,1081,0,0,0,0,0,0,0,The Hatchery,,,,,,,,4128878,0,0,0,0,0,-500,0
3444,509,3429,1082,0,0,0,0,0,0,0,The Comb,,,,,,,,4128878,0,0,0,0,0,-500,0
3445,509,3429,1083,0,0,0,0,0,0,0,Watchers' Terrace,,,,,,,,4128878,0,0,0,0,0,-500,0
3446,1,1377,1066,64,0,0,0,0,0,0,Twilight's Run,,,,,,,,4128894,0,0,0,0,0,-500,0
3447,1,1377,1067,64,0,0,0,0,0,0,Ortell's Hideout,,,,,,,,4128894,0,0,0,0,0,-500,0
3448,509,3429,1068,0,0,0,0,0,0,0,Scarab Terrace,,,,,,,,4128894,0,0,0,0,0,-500,0
3449,509,3429,1069,0,0,0,0,0,0,0,General's Terrace,,,,,,,,4128894,0,0,0,0,0,-500,0
3450,509,3429,1070,0,0,0,0,0,0,0,The Reservoir,,,,,,,,4128894,0,0,0,0,0,-500,0
3451,509,3429,1071,0,0,0,0,0,0,0,The Hatchery,,,,,,,,4128894,0,0,0,0,0,-500,0
3452,509,3429,1072,0,0,0,0,0,0,0,The Comb,,,,,,,,4128894,0,0,0,0,0,-500,0
3453,509,3429,1073,0,0,0,0,0,0,0,Watchers' Terrace,,,,,,,,4128894,0,0,0,0,0,-500,0
3454,1,1377,1074,64,0,0,0,0,0,0,Ruins of Ahn'Qiraj,,,,,,,,4128894,0,0,0,0,0,-500,0
3455,530,0,1084,64,0,0,24,0,0,0,The North Sea,,,,,,,,4128894,4,0,0,0,0,-500,0.6
3456,533,0,1075,3,0,0,0,0,0,0,Naxxramas,,,,,,,,4128894,0,0,0,0,21,-500,0
3457,532,0,1085,0,0,0,49,0,0,0,Karazhan,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3459,0,0,0,512,3,11,0,0,0,0,City,,,,,,,,4128894,0,0,0,0,0,-500,0
3460,530,3430,1086,64,0,0,365,0,0,6,Golden Strand,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3461,530,3430,1087,64,0,0,0,0,0,7,Sunsail Anchorage,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3462,530,3430,1088,64,0,0,0,0,0,6,Fairbreeze Village,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3463,530,3430,1089,64,0,0,0,0,0,5,Magisters Gate,,,,,,,,3604588,0,0,0,0,0,-500,0.6
3464,530,3430,1090,64,0,0,0,297,484,7,Farstrider Retreat,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3465,530,3430,1091,64,0,0,0,297,0,5,North Sanctum,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3466,530,3430,1092,64,0,0,0,297,0,6,West Sanctum,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3467,530,3430,1093,64,0,0,363,297,0,7,East Sanctum,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3468,530,3430,1094,64,0,0,0,0,0,7,Saltheril's Haven,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3469,530,3430,1095,64,0,0,0,0,0,5,Thuron's Livery,,,,,,,,4128876,0,0,0,0,0,-500,0.6
3470,530,3430,1096,64,0,0,0,0,0,6,Stillwhisper Pond,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3471,530,3430,1097,64,0,0,0,0,0,9,The Living Wood,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3472,530,3430,1098,64,0,0,365,0,0,10,Azurebreeze Coast,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3473,530,3430,1099,64,0,0,0,0,0,8,Lake Elrendar,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3474,530,3430,1100,64,0,0,363,0,0,9,The Scorched Grove,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3475,530,3430,1101,64,0,0,394,0,0,10,Zeb'Watha,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3476,530,3430,1102,64,0,0,394,0,0,10,Tor'Watha,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3477,532,0,1103,0,0,0,0,0,0,0,Karazhan *UNUSED*,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3478,1,0,1075,0,0,0,38,176,0,0,Gates of Ahn'Qiraj,,,,,,,,4128894,0,0,0,0,0,-500,0
3479,530,0,1104,64,0,0,0,0,0,0,The Veiled Sea,,,,,,,,3604590,2,0,0,0,0,-500,0.6
3480,530,3430,1105,64,0,0,365,0,0,9,Duskwither Grounds,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3481,530,3430,1106,64,0,0,0,0,0,10,Duskwither Spire,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3482,530,3430,1107,64,0,0,363,0,0,5,The Dead Scar,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3483,530,0,1108,1088,0,0,370,277,0,0,Hellfire Peninsula,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3484,530,3430,1109,64,0,0,0,0,0,0,The Sunspire,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3485,530,3430,1110,64,0,0,0,0,0,0,Falthrien Academy,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3486,0,36,1076,64,0,0,0,0,0,30,Ravenholdt Manor,,,,,,,,4128894,0,0,0,0,0,-500,0
3487,530,0,1111,312,0,0,351,296,483,10,Silvermoon City,,,,,,,,4128894,4,0,0,0,0,-500,0.6
3488,530,3433,1112,64,0,0,0,0,0,10,Tranquillien,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3489,530,3433,1113,64,0,0,0,0,0,10,Suncrown Village,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3490,530,3433,1114,64,0,0,392,0,0,11,Goldenmist Village,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3491,530,3433,1115,64,0,0,392,0,0,14,Windrunner Village,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3492,530,3433,1116,64,0,0,392,0,0,16,Windrunner Spire,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3493,530,3433,1117,64,0,0,0,297,0,12,Sanctum of the Sun,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3494,530,3433,1118,64,0,0,392,297,0,13,Sanctum of the Moon,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3495,530,3433,1119,64,0,0,0,0,0,14,Dawnstar Spire,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3496,530,3433,1120,64,0,0,0,297,484,14,Farstrider Enclave,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3497,530,3433,1121,64,0,0,392,0,0,10,An'daroth,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3498,530,3433,1122,64,0,0,0,0,0,13,An'telas,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3499,530,3433,1123,64,0,0,394,0,0,16,An'owyn,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3500,530,3433,1124,64,0,0,37,301,0,19,Deatholme,,,,,,,,4128894,0,0,0,0,0,-500,0.75
3501,530,3433,1125,64,0,0,392,0,0,18,Bleeding Ziggurat,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3502,530,3433,1126,64,0,0,0,0,0,18,Howling Ziggurat,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3503,530,3433,1127,64,0,0,393,0,0,14,Shalandis Isle,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3504,530,3433,1128,64,0,0,0,0,0,10,Toryl Estate,,,,,,,,4128876,0,0,0,0,0,-500,0.6
3505,530,3433,1129,64,0,0,392,0,0,13,Underlight Mines,,,,,,,,4128876,0,0,0,0,0,-500,0.6
3506,530,3433,1130,64,0,0,0,0,0,15,Andilien Estate,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3507,530,3433,1131,64,0,0,394,0,0,11,Hatchet Hills,,,,,,,,4128876,0,0,0,0,0,-500,0.6
3508,530,3433,1132,64,0,0,394,0,0,18,Amani Pass,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3509,530,3433,1133,64,0,0,0,0,0,10,Sungraze Peak,,,,,,,,4128876,0,0,0,0,0,-500,0.6
3510,530,3433,1134,64,0,0,0,0,0,15,Amani Catacombs,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3511,530,3433,1135,64,0,0,0,0,0,20,Tower of the Damned,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3512,530,3433,1136,64,0,0,394,0,0,11,Zeb'Sora,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3513,530,3433,1137,64,0,0,0,0,0,13,Lake Elrendar,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3514,530,3433,1138,64,0,0,363,0,0,10,The Dead Scar,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3515,530,3433,1139,64,0,0,0,0,0,11,Elrendar River,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3516,530,3433,1140,64,0,0,394,0,0,17,Zeb'Tela,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3517,530,3433,1141,64,0,0,394,0,0,18,Zeb'Nowa,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3518,530,0,1142,1088,0,0,369,267,0,0,Nagrand,,,,,,,,4128894,0,0,0,0,0,-500,0.5
3519,530,0,1143,1088,0,0,368,270,0,0,Terokkar Forest,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3520,530,0,1144,1088,0,0,405,273,0,0,Shadowmoon Valley,,,,,,,,4128894,0,0,0,0,0,-500,0.5
3521,530,0,1145,1088,0,0,400,269,0,0,Zangarmarsh,,,,,,,,4128878,0,0,0,0,0,-500,0.75
3522,530,0,1146,1088,0,0,406,266,0,0,Blade's Edge Mountains,,,,,,,,4128894,0,0,0,0,0,-500,0.3
3523,530,0,1147,1088,0,0,401,272,0,0,Netherstorm,,,,,,,,4128894,0,0,0,0,0,-500,0.5
3524,530,0,1148,64,0,0,366,305,0,0,Azuremyst Isle,,,,,,,,4128878,2,0,0,0,0,-500,0.6
3525,530,0,1149,64,0,0,397,276,0,0,Bloodmyst Isle,,,,,,,,4128878,2,0,0,0,0,-500,0.6
3526,530,3524,1150,80,0,0,366,274,0,0,Ammen Vale,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3527,530,3524,1151,80,0,0,376,0,0,0,Crash Site,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3528,530,3524,1152,64,0,0,0,0,0,0,Silverline Lake,,,,,,,,4128894,0,0,0,0,0,-500,0.6
3529,530,3524,1153,64,0,0,0,308,0,0,Nestlewood Thicket,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3530,530,3524,1154,64,0,0,0,309,0,0,Shadow Ridge,,,,,,,,4128878,0,0,0,0,0,-500,0.6
3531,530,3430,1155,64,0,0,395,0,0,5,Skulking Row,,,,,,,,3604492,0,0,0,0,0,-500,0.6
3532,530,3430,1156,64,0,0,395,297,483,5,Dawning Lane,,,,,,,,3604590,0,0,0,0,0,-500,0.6
3533,530,3430,1157,64,0,0,395,298,0,5,Ruins of Silvermoon,,,,,,,,3604590,0,0,0,0,0,-500,0.6
3534,530,3430,1158,64,0,0,395,298,0,5,Feth's Way,,,,,,,,3604590,0,0,0,0,0,-500,0.6
3535,540,0,1159,0,0,0,0,0,0,0,Hellfire Citadel,,,,,,,,3604590,0,0,0,0,0,-500,0.6
3536,530,3483,1160,1088,0,0,0,342,0,0,Thrallmar,,,,,,,,3604590,0,0,0,0,0,-500,0.6
3537,530,0,1161,64,0,0,0,0,0,0,REUSE,,,,,,,,3604590,0,0,0,0,0,-500,0.6
3538,530,3483,1162,1088,0,0,0,279,0,0,Honor Hold,,,,,,,,3604590,0,0,0,0,0,-500,0.6
3539,530,3483,1163,3072,0,0,0,0,473,58,The Stair of Destiny,,,,,,,,3604590,0,0,0,0,0,-500,0.6
