ID,ZoneName,AreaName_lang,Flags[0],Flags[1],Ambient_multiplier,ContinentID,ParentAreaID,AreaBit,AmbienceID,ZoneMusic,IntroSound,LiquidTypeID[0],LiquidTypeID[1],LiquidTypeID[2],LiquidTypeID[3],UwZoneMusic,UwAmbience,PvpCombatWorldStateID,SoundProviderPref,SoundProviderPrefUnderwater,ExplorationLevel,FactionGroupMask,MountFlags,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,UwIntroSound
1741,GurubashiArena,Gurubashi Arena,1073741888,0,0,0,33,740,0,0,0,0,0,0,0,0,675,-1,0,0,43,0,0,0,0,0,0
1742,SpiritDen,Spirit Den,1073741888,0,0,0,33,741,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1757,TheCrimsonVeil,The Crimson Veil,1073741888,0,0,0,33,742,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1758,TheRiptide,The Riptide,1073741888,0,0,0,33,743,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1759,TheDamsel'sLuck,The Damsel's Luck,1073741888,0,0,0,33,744,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1760,VentureCo.OperationsCenter,Venture Co. Operations Center,1073741888,0,0,0,33,745,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1761,DeadwoodVillage,Deadwood Village,1073741888,0,0,1,361,746,0,194,0,0,0,0,0,0,675,-1,0,0,47,0,0,0,0,0,0
1762,FelpawVillage,Felpaw Village,1073741888,0,0,1,361,747,0,194,0,0,0,0,0,0,675,-1,0,0,54,0,0,0,0,0,0
1763,Jaedenar,Jaedenar,1073741888,0,0,1,361,748,0,193,161,0,0,0,0,0,675,-1,0,0,51,0,0,0,0,0,0
1764,BloodvenomRiver,Bloodvenom River,1073741888,0,0,1,361,749,0,193,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1765,BloodvenomFalls,Bloodvenom Falls,1073741888,0,0,1,361,750,0,193,0,0,0,0,0,0,675,-1,0,0,52,0,0,0,0,0,0
1766,ShatterScarVale,Shatter Scar Vale,1073741888,0,0,1,361,751,0,0,0,0,0,0,0,0,675,-1,0,0,53,0,0,0,0,0,0
1767,IrontreeWoods,Irontree Woods,1073741888,0,0,1,361,752,0,0,0,0,0,0,0,0,675,-1,0,0,53,0,0,0,0,0,0
1768,IrontreeCavern,Irontree Cavern,1073741888,0,0,1,361,753,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1769,TimbermawHold,Timbermaw Hold,1073741888,0,0,1,361,754,0,0,0,0,0,0,0,0,675,-1,0,0,54,0,0,0,0,0,0
1770,ShadowHold,Shadow Hold,1073741888,0,0,1,361,755,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1771,ShrineoftheDeceiver,Shrine of the Deceiver,1073741888,0,0,1,361,756,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1777,Itharius'sCave,Itharius's Cave,1073741888,0,0,0,8,757,0,0,0,0,0,0,0,0,675,-1,0,0,36,0,0,0,0,0,0
1778,Sorrowmurk,Sorrowmurk,1073741888,0,0,0,8,758,0,0,0,0,0,0,0,0,675,-1,0,0,41,0,0,0,0,0,0
1779,Draenil'durVillage,Draenil'dur Village,1073741888,0,0,0,8,759,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1780,SplinterspearJunction,Splinterspear Junction,1073741888,0,0,0,8,760,0,0,0,0,0,0,0,0,675,-1,0,0,36,0,0,0,0,0,0
1797,Stagalbog,Stagalbog,1073741888,0,0,0,8,761,0,0,0,0,0,0,0,0,675,-1,0,0,41,0,0,0,0,0,0
1798,TheShiftingMire,The Shifting Mire,1073741888,0,0,0,8,762,0,0,0,0,0,0,0,0,675,-1,0,0,36,0,0,0,0,0,0
1817,StagalbogCave,Stagalbog Cave,1073741888,0,0,0,8,763,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1837,WitherbarkCaverns,Witherbark Caverns,1073741888,0,0,0,45,764,0,3,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1857,Thoradin'sWall,Thoradin's Wall,1073741888,0,0,0,45,765,0,0,0,0,0,0,0,0,675,-1,0,0,32,0,0,0,0,0,0
1858,Boulder'gor,Boulder'gor,1073741888,0,0,0,45,766,0,0,0,0,0,0,0,0,675,-1,0,0,32,0,0,0,0,0,0
1877,ValleyofFangs,Valley of Fangs,1073741888,0,0,0,3,767,0,0,0,0,0,0,0,0,675,-1,0,0,42,0,0,0,0,0,0
1878,TehDustbowl,The Dustbowl,1073741888,0,0,0,3,768,0,0,0,0,0,0,0,0,675,-1,0,0,39,0,0,0,0,0,0
1879,MirageFlats,Mirage Flats,1073741888,0,0,0,3,769,0,0,0,0,0,0,0,0,675,-1,0,0,40,0,0,0,0,0,0
1880,Featherbeard'sHovel,Featherbeard's Hovel,1073741888,0,0,0,47,770,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1881,Shindigger'sCamp,Shindigger's Camp,1073741888,0,0,0,47,771,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1882,PlaguemistRavine,Plaguemist Ravine,1073741888,0,0,0,47,772,0,0,0,0,0,0,0,0,675,-1,0,0,45,0,0,0,0,0,0
1883,ValorwindLake,Valorwind Lake,1073741888,0,0,0,47,773,0,0,0,0,0,0,0,0,675,-1,0,0,48,0,0,0,0,0,0
1884,Agol'watha,Agol'watha,1073741888,0,0,0,47,774,0,0,0,0,0,0,0,0,675,-1,0,0,46,0,0,0,0,0,0
1885,Hiri'watha,Hiri'watha,1073741888,0,0,0,47,775,0,0,0,0,0,0,0,0,675,-1,0,0,42,0,0,0,0,0,0
1886,TheCreepingRuin,The Creeping Ruin,1073741888,0,0,0,47,776,0,0,0,0,0,0,0,0,675,-1,0,0,47,0,0,0,0,0,0
1887,Bogen'sLedge,Bogen's Ledge,1073741888,0,0,0,47,777,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1897,TheMaker'sTerrace,The Maker's Terrace,1073741888,0,0,0,3,778,0,0,0,0,0,0,0,0,675,-1,0,0,36,0,0,0,0,0,0
1898,DustwindGulch,Dustwind Gulch,1073741888,0,0,0,3,779,0,0,0,0,0,0,0,0,675,-1,0,0,39,0,0,0,0,0,0
1917,Shaol'watha,Shaol'watha,1073741888,0,0,0,47,780,0,0,0,0,0,0,0,0,675,-1,0,0,49,0,0,0,0,0,0
1937,NoonshadeRuins,Noonshade Ruins,1073741888,0,0,1,440,781,0,0,0,0,0,0,0,0,675,-1,0,0,42,0,0,0,0,0,0
1938,BrokenPillar,Broken Pillar,1073741888,0,0,1,440,782,0,0,0,0,0,0,0,0,675,-1,0,0,45,0,0,0,0,0,0
1939,AbyssalSands,Abyssal Sands,1073741888,0,0,1,440,783,0,0,0,0,0,0,0,0,675,-1,0,0,45,0,0,0,0,0,0
1940,SouthbreakShore,Southbreak Shore,1073741888,0,0,1,440,784,0,0,0,0,0,0,0,0,675,-1,0,0,49,0,0,0,0,0,0
1941,CavernsofTime,Caverns of Time,64,0,0,1,0,785,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1942,TheMarshlands,The Marshlands,1073741888,0,0,1,490,786,0,0,0,0,0,0,0,0,675,-1,0,0,48,0,0,0,0,0,0
1943,IronstonePlateau,Ironstone Plateau,1073741888,0,0,1,490,787,0,0,0,0,0,0,0,0,675,-1,0,0,50,0,0,0,0,0,0
1957,BlackcharCave,Blackchar Cave,1073741888,0,0,0,51,788,0,0,0,0,0,0,0,0,675,-1,0,0,47,0,0,0,0,0,0
1958,TannerCamp,Tanner Camp,1073741888,0,0,0,51,789,0,0,0,0,0,0,0,0,675,-1,0,0,43,0,0,0,0,0,0
1959,DustfireValley,Dustfire Valley,1073741888,0,0,0,51,790,0,0,0,0,0,0,0,0,675,-1,0,0,45,0,0,0,0,0,0
1977,Zul'Gurub,Zul'Gurub,0,0,0,309,0,791,32,3,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
1978,MistyReedPost,Misty Reed Post,1073741888,0,0,0,8,792,0,0,0,0,0,0,0,0,675,-1,0,0,41,0,0,0,0,0,0
1997,BloodvenomPost,Bloodvenom Post ,1073741888,0,0,1,361,793,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1998,TalonbranchGlade,Talonbranch Glade ,1073741888,0,0,1,361,794,0,0,0,0,0,0,0,0,675,-1,0,0,53,0,0,0,0,0,0
2017,Stratholme,Stratholme,0,0,0,329,0,795,37,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2037,UNUSEDShadowfangKeep003,UNUSEDShadowfang Keep 003,64,0,0,0,0,796,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2057,Scholomance,Scholomance,0,0,0,289,0,797,37,15,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2077,TwilightVale,Twilight Vale,1073741888,0,0,1,148,798,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2078,TwilightShore,Twilight Shore,1073741888,0,0,1,148,799,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2079,AlcazIsland,Alcaz Island,1073741888,0,0,1,15,800,32,3,0,0,0,0,0,0,675,-1,0,0,61,0,0,0,0,0,0
2097,DarkcloudPinnacle,Darkcloud Pinnacle,1073741888,0,0,1,400,801,0,226,0,0,0,0,0,0,675,-1,0,0,26,0,0,0,0,0,0
2098,DawningWoodCatacombs,Dawning Wood Catacombs,1073741888,0,0,0,10,802,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2099,StonewatchKeep,Stonewatch Keep,1073741888,0,0,0,44,803,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2100,Maraudon,Maraudon,0,0,0,349,0,804,0,7,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2101,StoutlagerInn,Stoutlager Inn,1073741888,0,0,0,38,805,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2102,ThunderbrewDistillery,Thunderbrew Distillery,1073741888,0,0,0,1,806,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2103,MenethilKeep,Menethil Keep,1073741888,0,0,0,11,807,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2104,DeepwaterTavern,Deepwater Tavern,1073741888,0,0,0,11,808,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2117,ShadowGrave,Shadow Grave,1073741888,0,0,0,85,809,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2118,BrillTownHall,Brill Town Hall,1073741888,0,0,0,85,810,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2119,Gallows'EndTavern,Gallows' End Tavern,1073741888,0,0,0,85,811,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2137,ThePoolsofVisionUNUSED,The Pools of VisionUNUSED,1073741888,0,0,1,215,812,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2138,DreadmistDen,Dreadmist Den,1073741888,0,0,1,17,813,0,10,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2157,Bael'dunKeep,Bael'dun Keep,1073741888,0,0,1,17,814,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2158,Emberstrife'sDen,Emberstrife's Den,1073741888,0,0,1,15,815,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2159,Onyxia'sLair,Onyxia's Lair,0,0,0,1,0,816,33,237,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2160,WindshearMine,Windshear Mine,1073741888,0,0,1,406,817,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2161,Roland'sDoom,Roland's Doom,1073741888,0,0,0,10,818,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2177,BattleRing,Battle Ring,1073742032,0,0,0,33,819,0,0,325,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2197,ThePoolsofVision,The Pools of Vision,1073741888,0,0,1,1638,820,0,0,0,0,0,0,0,0,675,-1,0,0,0,4,0,0,0,0,0
2198,ShadowbreakRavine,Shadowbreak Ravine,1073741888,0,0,1,405,821,0,237,0,0,0,0,0,0,675,-1,0,0,30,0,0,0,0,0,0
2217,BrokenSpearVillage,Broken Spear Village,1073741888,0,0,1,405,822,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2237,WhitereachPost,Whitereach Post,1073741888,0,0,1,400,823,0,0,0,0,0,0,0,0,675,-1,0,0,28,0,0,0,0,0,0
2238,Gornia,Gornia,1073741888,0,0,1,400,824,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2239,Zane'sEyeCrater,Zane's Eye Crater,1073741888,0,0,1,400,825,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2240,MirageRaceway,Mirage Raceway,1073741888,0,0,1,400,826,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2241,FrostsaberRock,Frostsaber Rock,1073741888,0,0,1,618,827,0,0,0,0,0,0,0,0,675,-1,0,0,57,0,0,0,0,0,0
2242,TheHiddenGrove,The Hidden Grove,1073741888,0,0,1,618,828,0,0,0,0,0,0,0,0,675,-1,0,0,58,0,0,0,0,0,0
2243,TimbermawPost,Timbermaw Post,1073741888,0,0,1,618,829,0,0,0,0,0,0,0,0,675,-1,0,0,55,0,0,0,0,0,0
2244,WinterfallVillage,Winterfall Village,1073741888,0,0,1,618,830,0,0,0,0,0,0,0,0,675,-1,0,0,57,0,0,0,0,0,0
2245,Mazthoril,Mazthoril,1073741888,0,0,1,618,831,0,223,301,0,0,0,0,0,675,-1,0,0,56,0,0,0,0,0,0
2246,FrostfireHotSprings,Frostfire Hot Springs,1073741888,0,0,1,618,832,0,0,0,0,0,0,0,0,675,-1,0,0,55,0,0,0,0,0,0
2247,IceThistleHills,Ice Thistle Hills,1073741888,0,0,1,618,833,0,0,0,0,0,0,0,0,675,-1,0,0,56,0,0,0,0,0,0
2248,DunMandarr,Dun Mandarr,1073741888,0,0,1,618,834,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2249,FrostwhisperGorge,Frostwhisper Gorge,1073741888,0,0,1,618,835,0,0,0,0,0,0,0,0,675,-1,0,0,60,0,0,0,0,0,0
2250,OwlWingThicket,Owl Wing Thicket,1073741888,0,0,1,618,836,0,0,0,0,0,0,0,0,675,-1,0,0,56,0,0,0,0,0,0
2251,LakeKel'Theril,Lake Kel'Theril,1073741888,0,0,1,618,837,0,0,0,0,0,0,0,0,675,-1,0,0,56,0,0,0,0,0,0
2252,TheRuinsofKel'Theril,The Ruins of Kel'Theril,1073741888,0,0,1,618,838,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2253,StarfallVillage,Starfall Village,1073741888,0,0,1,618,839,0,76,103,0,0,0,0,0,675,-1,0,0,55,0,0,0,0,0,0
2254,Ban'ThallowBarrowDen,Ban'Thallow Barrow Den,1073741888,0,0,1,618,840,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2255,Everlook,Everlook,1073741888,0,0,1,618,841,0,235,0,0,0,0,0,0,675,-1,0,0,55,0,0,0,0,0,0
2256,DarkwhisperGorge,Darkwhisper Gorge,1073741888,0,0,1,618,842,37,205,0,0,0,0,0,0,675,-1,0,0,60,0,0,0,0,0,0
2257,DeeprunTram,Deeprun Tram,0,0,0,369,0,843,0,0,0,0,0,0,0,0,675,-1,0,0,0,2,0,0,0,0,0
2258,TheFungalVale,The Fungal Vale,1073741888,0,0,0,139,844,0,0,0,0,0,0,0,0,675,-1,0,0,58,0,0,0,0,0,0
2259,UNUSEDTheMarrisStead,UNUSEDThe Marris Stead,1073741888,0,0,0,139,845,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2260,TheMarrisStead,The Marris Stead,1073741888,0,0,0,139,846,0,0,0,0,0,0,0,0,675,-1,0,0,54,0,0,0,0,0,0
2261,TheUndercroft,The Undercroft,1073741888,0,0,0,139,847,0,0,0,0,0,0,0,0,675,-1,0,0,54,0,0,0,0,0,0
2262,Darrowshire,Darrowshire,1073741888,0,0,0,139,848,0,0,0,0,0,0,0,0,675,-1,0,0,55,0,0,0,0,0,0
2263,CrownGuardTower,Crown Guard Tower,1073741888,0,0,0,139,849,0,0,0,0,0,0,0,0,675,-1,0,0,55,0,0,0,0,0,0
2264,Corin'sCrossing,Corin's Crossing,1073741888,0,0,0,139,850,0,0,0,0,0,0,0,0,675,-1,0,0,57,0,0,0,0,0,0
2265,ScarletBaseCamp,Scarlet Base Camp,1073741888,0,0,0,139,851,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2266,Tyr'sHand,Tyr's Hand,1073741888,0,0,0,139,852,0,193,0,0,0,0,0,0,675,-1,0,0,55,0,0,0,0,0,0
2267,TheScarletBasilica,The Scarlet Basilica,1073741888,0,0,0,139,853,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2268,Light'sHopeChapel,Light's Hope Chapel,1073741888,0,0,0,139,854,0,0,0,0,0,0,0,0,675,-1,0,0,58,0,0,0,0,0,0
2269,BrowmanMill,Browman Mill,1073741888,0,0,0,139,855,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2270,TheNoxiousGlade,The Noxious Glade,1073741888,0,0,0,139,856,0,0,0,0,0,0,0,0,675,-1,0,0,58,0,0,0,0,0,0
2271,EastwallTower,Eastwall Tower,1073741888,0,0,0,139,857,0,0,0,0,0,0,0,0,675,-1,0,0,56,0,0,0,0,0,0
2272,Northdale,Northdale,1073741888,0,0,0,139,858,0,0,0,0,0,0,0,0,675,-1,0,0,58,0,0,0,0,0,0
2273,Zul'Mashar,Zul'Mashar,1073741888,0,0,0,139,859,0,227,0,0,0,0,0,0,675,-1,0,0,57,0,0,0,0,0,0
2274,Mazra'Alor,Mazra'Alor,1073741888,0,0,0,139,860,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2275,NorthpassTower,Northpass Tower,1073741888,0,0,0,139,861,0,0,0,0,0,0,0,0,675,-1,0,0,56,0,0,0,0,0,0
2276,Quel'LithienLodge,Quel'Lithien Lodge,1073741888,0,0,0,139,862,0,76,0,0,0,0,0,0,675,-1,0,0,59,0,0,0,0,0,0
2277,Plaguewood,Plaguewood,1073741888,0,0,0,139,863,0,0,0,0,0,0,0,0,675,-1,0,0,55,0,0,0,0,0,0
2278,Scourgehold,Scourgehold,1073741888,0,0,0,139,864,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2279,Stratholme,Stratholme,1073741888,0,0,0,139,865,37,0,0,0,0,0,0,0,675,-1,0,0,55,0,0,0,0,0,0
2280,UNUSEDStratholme,UNUSED Stratholme,64,0,0,0,0,866,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2297,DarrowmereLake,Darrowmere Lake,1073741888,0,0,0,28,867,0,0,0,0,0,0,0,0,675,-1,0,0,55,0,0,0,0,0,0
2298,CaerDarrow,Caer Darrow,1073741888,0,0,0,28,868,0,0,0,0,0,0,0,0,675,-1,0,0,55,0,0,0,0,0,0
2299,DarrowmereLake,Darrowmere Lake,1073741888,0,0,0,139,869,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2300,CavernsofTime,Caverns of Time,1073741888,0,0,1,440,870,0,0,0,0,0,0,0,0,675,-1,0,0,50,0,0,0,0,0,0
2301,ThistlefurVillage,Thistlefur Village,1073741888,0,0,1,331,871,28,194,0,0,0,0,0,0,675,-1,0,0,23,0,0,0,0,0,0
2302,TheQuagmire,The Quagmire,1073741888,0,0,1,15,872,0,0,0,0,0,0,0,0,675,-1,0,0,39,0,0,0,0,0,0
2303,WindbreakCanyon,Windbreak Canyon,1073741888,0,0,1,400,873,0,0,0,0,0,0,0,0,675,-1,0,0,27,0,0,0,0,0,0
2317,SouthSeas,South Seas,1073741888,0,0,1,440,874,24,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2318,TheGreatSea,The Great Sea,1073741888,0,0,1,15,875,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2319,TheGreatSea,The Great Sea,1073741888,0,0,1,17,876,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2320,TheGreatSea,The Great Sea,1073741888,0,0,1,14,877,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2321,TheGreatSea,The Great Sea,1073741888,0,0,1,16,878,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2322,TheVeiledSea,The Veiled Sea,1073741888,0,0,1,141,879,0,0,0,0,0,0,0,0,675,-1,0,0,0,2,0,0,0,0,0
2323,TheVeiledSea,The Veiled Sea,1073741888,0,0,1,357,880,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2324,TheVeiledSea,The Veiled Sea,1073741888,0,0,1,405,881,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2325,TheVeiledSea,The Veiled Sea,1073741888,0,0,1,331,882,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2326,TheVeiledSea,The Veiled Sea,1073741888,0,0,1,148,883,0,0,0,0,0,0,0,0,675,-1,0,0,0,2,0,0,0,0,0
2337,RazorHillBarracks,Razor Hill Barracks,1073741888,0,0,1,14,884,0,0,0,0,0,0,0,0,675,-1,0,0,0,4,0,0,0,0,0
2338,SouthSeas,South Seas,1073741888,0,0,0,33,885,24,0,122,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2339,TheGreatSea,The Great Sea,1073741888,0,0,0,33,886,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2357,BloodtoothCamp,Bloodtooth Camp,1073741888,0,0,1,331,887,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2358,ForestSong,Forest Song,1073741888,0,0,1,331,888,0,188,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2359,Greenpaw Village,Greenpaw Village,1073741888,0,0,1,331,889,0,0,0,0,0,0,0,0,675,-1,0,0,24,0,0,0,0,0,0
2360,SilverwingOutpost,Silverwing Outpost,1073741888,0,0,1,331,890,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2361,Nighthaven,Nighthaven,1073741888,0,0,1,493,891,0,0,0,0,0,0,0,0,675,-1,0,0,15,0,0,0,0,0,0
2362,ShrineofRemulos,Shrine of Remulos,1073741888,0,0,1,493,892,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2363,StormrageBarrowDens,Stormrage Barrow Dens,1073741888,0,0,1,493,893,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2364,TheGreatSea,The Great Sea,1073741888,0,0,0,40,894,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2365,TheGreatSea,The Great Sea,1073741888,0,0,0,11,895,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2366,TheBlackMorass,The Black Morass,0,0,0,269,0,896,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2367,OldHillsbrad Foothills,Old Hillsbrad Foothills,0,0,0,269,0,897,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2368,TarrenMill,Tarren Mill,1073741824,0,0,269,2367,898,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2369,Southshore,Southshore,1073741824,0,0,269,2367,899,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2370,DurnholdeKeep,Durnholde Keep,1073741824,0,0,269,2367,900,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2371,DunGarok,Dun Garok,1073741824,0,0,269,2367,901,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2372,Hillsbrad Fields,Hillsbrad Fields,1073741824,0,0,269,2367,902,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2373,EasternStrand,Eastern Strand,1073741824,0,0,269,2367,903,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2374,NethanderStead,Nethander Stead,1073741824,0,0,269,2367,904,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2375,DarrowHill,Darrow Hill,1073741824,0,0,269,2367,905,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2376,SouthpointTower,Southpoint Tower,1073741824,0,0,269,2367,906,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2377,Thoradin'sWall,Thoradin's Wall,1073741824,0,0,269,2367,907,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2378,WesternStrand,Western Strand,1073741824,0,0,269,2367,908,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2379,AzurelodeMine,Azurelode Mine,1073741824,0,0,269,2367,909,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2397,TheGreatSea,The Great Sea,1073741888,0,0,0,267,910,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2398,TheGreatSea,The Great Sea,1073741888,0,0,0,130,911,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2399,TheGreatSea,The Great Sea,1073741888,0,0,0,85,912,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2400,TheForbiddingSea,The Forbidding Sea,1073741888,0,0,0,47,913,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2401,TheForbiddingSea,The Forbidding Sea,1073741888,0,0,0,45,914,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2402,TheForbiddingSea,The Forbidding Sea,1073741888,0,0,0,11,915,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2403,TheForbiddingSea,The Forbidding Sea,1073741888,0,0,0,8,916,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
2404,TethrisAran,Tethris Aran,1073741888,0,0,1,405,917,0,0,0,0,0,0,0,0,675,-1,0,0,30,0,0,0,0,0,0
2405,EthelRethor,Ethel Rethor,1073741888,0,0,1,405,918,0,227,0,0,0,0,0,0,675,-1,0,0,32,0,0,0,0,0,0
2406,RanazjarIsle,Ranazjar Isle,1073741888,0,0,1,405,919,0,0,0,0,0,0,0,0,675,-1,0,0,35,0,0,0,0,0,0
2407,Kormek'sHut,Kormek's Hut,1073741888,0,0,1,405,920,0,0,0,0,0,0,0,0,675,-1,0,0,32,0,0,0,0,0,0
2408,ShadowpreyVillage,Shadowprey Village,1073741888,0,0,1,405,921,0,185,0,0,0,0,0,0,675,-1,0,0,33,0,0,0,0,0,0
2417,BlackrockPass,Blackrock Pass,1073741888,0,0,0,46,922,0,0,0,0,0,0,0,0,675,-1,0,0,54,0,0,0,0,0,0
