ID,MaterialResourcesID[0],MaterialResourcesID[1],MaterialResourcesID[2],Flags,RaceID,SexID,BaseSection,VariationIndex,ColorIndex
2539,6610,6793,0,1,6,0,1,1,12
2540,6611,6794,0,1,6,0,1,1,13
2541,6612,6795,0,1,6,0,1,1,14
2542,6613,6796,0,1,6,0,1,1,15
2543,6614,6797,0,1,6,0,1,1,16
2544,6615,6798,0,1,6,0,1,1,17
2545,6616,6799,0,1,6,0,1,1,18
2546,6617,6800,0,1,6,0,1,2,0
2547,6618,6801,0,1,6,0,1,2,1
2548,6619,6802,0,1,6,0,1,2,2
2549,6620,6107,0,1,6,0,1,2,3
2550,6621,6108,0,1,6,0,1,2,4
2551,6622,6109,0,1,6,0,1,2,5
2552,6623,6110,0,1,6,0,1,2,6
2553,6624,6111,0,1,6,0,1,2,7
2554,6625,6112,0,1,6,0,1,2,8
2555,6626,6113,0,1,6,0,1,2,9
2556,6627,6114,0,1,6,0,1,2,10
2557,6628,6115,0,1,6,0,1,2,11
2558,6629,6116,0,1,6,0,1,2,12
2559,6630,6117,0,1,6,0,1,2,13
2560,6631,6118,0,1,6,0,1,2,14
2561,6632,6119,0,1,6,0,1,2,15
2562,6633,6120,0,1,6,0,1,2,16
2563,6634,6121,0,1,6,0,1,2,17
2564,6635,6122,0,1,6,0,1,2,18
2565,6636,6123,0,1,6,0,1,3,0
2566,6637,6124,0,1,6,0,1,3,1
2567,6638,6125,0,1,6,0,1,3,2
2568,6639,6126,0,1,6,0,1,3,3
2569,6640,6127,0,1,6,0,1,3,4
2570,6641,6128,0,1,6,0,1,3,5
2571,6642,6129,0,1,6,0,1,3,6
2572,6643,6130,0,1,6,0,1,3,7
2573,6644,6131,0,1,6,0,1,3,8
2574,6645,6132,0,1,6,0,1,3,9
2575,6646,6133,0,1,6,0,1,3,10
2576,6647,6134,0,1,6,0,1,3,11
2577,6648,6135,0,1,6,0,1,3,12
2578,6649,6136,0,1,6,0,1,3,13
2579,6650,6137,0,1,6,0,1,3,14
2580,6651,6138,0,1,6,0,1,3,15
2581,6652,6139,0,1,6,0,1,3,16
2582,6653,6140,0,1,6,0,1,3,17
2583,6654,6141,0,1,6,0,1,3,18
2584,6655,6142,0,1,6,0,1,4,0
2585,6656,6143,0,1,6,0,1,4,1
2586,6657,6144,0,1,6,0,1,4,2
2587,6658,6145,0,1,6,0,1,4,3
2588,6659,6146,0,1,6,0,1,4,4
2589,6660,6147,0,1,6,0,1,4,5
2590,6661,6148,0,1,6,0,1,4,6
2591,6662,6149,0,1,6,0,1,4,7
2592,6663,6150,0,1,6,0,1,4,8
2593,6664,6151,0,1,6,0,1,4,9
2594,6665,6152,0,1,6,0,1,4,10
2595,6666,6153,0,1,6,0,1,4,11
2596,6667,6154,0,1,6,0,1,4,12
2597,6668,6155,0,1,6,0,1,4,13
2598,6669,6156,0,1,6,0,1,4,14
2599,6670,6157,0,1,6,0,1,4,15
2600,6671,6158,0,1,6,0,1,4,16
2601,6672,6159,0,1,6,0,1,4,17
2602,6673,6160,0,1,6,0,1,4,18
2603,6673,6206,0,17,6,0,3,0,0
2604,6673,6207,0,17,6,0,3,0,1
2605,6673,6208,0,17,6,0,3,0,2
2606,6673,6206,0,17,6,0,3,1,0
2607,6673,6207,0,17,6,0,3,1,1
2608,6673,6208,0,17,6,0,3,1,2
2609,6673,6206,0,17,6,0,3,2,0
2610,6673,6207,0,17,6,0,3,2,1
2611,6673,6208,0,17,6,0,3,2,2
2612,6673,6206,0,17,6,0,3,3,0
2613,6673,6207,0,17,6,0,3,3,1
2614,6673,6208,0,17,6,0,3,3,2
2615,6673,6206,0,17,6,0,3,4,0
2616,6673,6207,0,17,6,0,3,4,1
2617,6673,6208,0,17,6,0,3,4,2
2618,6673,6206,0,17,6,0,3,5,0
2619,6673,6207,0,17,6,0,3,5,1
2620,6673,6208,0,17,6,0,3,5,2
2621,6673,6206,0,17,6,0,3,6,0
2622,6673,6207,0,17,6,0,3,6,1
2623,6673,6208,0,17,6,0,3,6,2
2624,6673,6206,0,17,6,0,3,7,0
2625,6673,6207,0,17,6,0,3,7,1
2626,6673,6208,0,17,6,0,3,7,2
2627,6161,0,0,17,6,0,4,0,0
2628,6162,0,0,17,6,0,4,0,1
2629,6163,0,0,17,6,0,4,0,2
2630,6164,0,0,17,6,0,4,0,3
2631,6165,0,0,17,6,0,4,0,4
2632,6166,0,0,17,6,0,4,0,5
2633,6167,0,0,17,6,0,4,0,6
2634,6168,0,0,17,6,0,4,0,7
2635,6169,0,0,17,6,0,4,0,8
2636,6170,0,0,17,6,0,4,0,9
2637,6171,0,0,17,6,0,4,0,10
2638,6172,0,0,17,6,0,4,0,11
2639,6173,0,0,17,6,0,4,0,12
2640,6174,0,0,17,6,0,4,0,13
2641,6175,0,0,17,6,0,4,0,14
2642,6176,0,0,17,6,0,4,0,15
2643,6177,0,0,17,6,0,4,0,16
2644,6178,0,0,17,6,0,4,0,17
2645,6179,0,0,17,6,0,4,0,18
2646,8002,8003,0,17,6,1,0,0,0
2647,8004,8003,0,17,6,1,0,0,1
2648,8006,8007,0,17,6,1,0,0,2
2649,8008,8007,0,17,6,1,0,0,3
2650,8010,8011,0,17,6,1,0,0,4
2651,8012,8011,0,17,6,1,0,0,5
2652,8014,8015,0,17,6,1,0,0,6
2653,8016,8015,0,17,6,1,0,0,7
2654,8018,8019,0,17,6,1,0,0,8
2655,8020,8019,0,17,6,1,0,0,9
2656,6576,6577,0,17,6,1,0,0,10
2657,7932,7956,0,1,6,1,1,0,0
2658,7932,7956,0,1,6,1,1,0,1
2659,7933,7957,0,1,6,1,1,0,2
2660,7933,7957,0,1,6,1,1,0,3
2661,7934,7958,0,1,6,1,1,0,4
2662,7934,7958,0,1,6,1,1,0,5
2663,7935,7959,0,1,6,1,1,0,6
2664,7935,7959,0,1,6,1,1,0,7
2665,7936,7960,0,1,6,1,1,0,8
2666,7936,7960,0,1,6,1,1,0,9
2667,7937,7961,0,1,6,1,1,0,10
2668,7938,7962,0,1,6,1,1,1,0
2669,7938,7962,0,1,6,1,1,1,1
2670,7939,7963,0,1,6,1,1,1,2
2671,7939,7963,0,1,6,1,1,1,3
2672,7940,7964,0,1,6,1,1,1,4
2673,7940,7964,0,1,6,1,1,1,5
2674,7941,7965,0,1,6,1,1,1,6
2675,7941,7965,0,1,6,1,1,1,7
2676,7942,7966,0,1,6,1,1,1,8
2677,7942,7966,0,1,6,1,1,1,9
2678,7943,7967,0,1,6,1,1,1,10
2679,7944,7968,0,1,6,1,1,2,0
2680,7944,7968,0,1,6,1,1,2,1
2681,7945,7969,0,1,6,1,1,2,2
2682,7945,7969,0,1,6,1,1,2,3
2683,7946,7970,0,1,6,1,1,2,4
2684,7946,7970,0,1,6,1,1,2,5
2685,7947,7971,0,1,6,1,1,2,6
2686,7947,7971,0,1,6,1,1,2,7
2687,7948,7972,0,1,6,1,1,2,8
2688,7948,7972,0,1,6,1,1,2,9
2689,7949,7973,0,1,6,1,1,2,10
2690,7950,7974,0,1,6,1,1,3,0
2691,7950,7974,0,1,6,1,1,3,1
2692,7951,7975,0,1,6,1,1,3,2
2693,7951,7975,0,1,6,1,1,3,3
2694,7952,7976,0,1,6,1,1,3,4
2695,7952,7976,0,1,6,1,1,3,5
2696,7953,7977,0,1,6,1,1,3,6
2697,7953,7977,0,1,6,1,1,3,7
2698,7954,7978,0,1,6,1,1,3,8
2699,7954,7978,0,1,6,1,1,3,9
2700,7955,7979,0,1,6,1,1,3,10
2743,7980,7991,0,17,6,1,4,0,0
2744,7981,7992,0,17,6,1,4,0,1
2745,7982,7993,0,17,6,1,4,0,2
2746,7983,7994,0,17,6,1,4,0,3
2747,7984,7995,0,17,6,1,4,0,4
2748,7985,7996,0,17,6,1,4,0,5
2749,7986,7997,0,17,6,1,4,0,6
2750,7987,7998,0,17,6,1,4,0,7
2751,7988,7999,0,17,6,1,4,0,8
2752,7989,8000,0,17,6,1,4,0,9
2753,7990,8001,0,17,6,1,4,0,10
2754,3361,0,0,17,7,0,0,0,0
2755,3362,0,0,17,7,0,0,0,1
2756,3363,0,0,17,7,0,0,0,2
2757,3364,0,0,17,7,0,0,0,3
2758,3365,0,0,17,7,0,0,0,4
2759,3977,3321,0,1,7,0,1,0,0
2760,3978,3322,0,1,7,0,1,0,1
2761,3979,3323,0,1,7,0,1,0,2
2762,3980,3324,0,1,7,0,1,0,3
2763,3981,3325,0,1,7,0,1,0,4
2764,3983,3326,0,1,7,0,1,1,0
2765,3984,3327,0,1,7,0,1,1,1
2766,3985,3328,0,1,7,0,1,1,2
2767,3400,3329,0,1,7,0,1,1,3
2768,3986,3330,0,1,7,0,1,1,4
2769,3987,3331,0,1,7,0,1,2,0
2770,3988,3332,0,1,7,0,1,2,1
2771,3989,3333,0,1,7,0,1,2,2
2772,3990,3334,0,1,7,0,1,2,3
2773,3991,3335,0,1,7,0,1,2,4
2774,3992,3336,0,1,7,0,1,3,0
2775,3993,3337,0,1,7,0,1,3,1
2776,3994,3338,0,1,7,0,1,3,2
2777,3995,3339,0,1,7,0,1,3,3
2778,3996,3340,0,1,7,0,1,3,4
2779,3997,3341,0,1,7,0,1,4,0
2780,3998,3342,0,1,7,0,1,4,1
2781,3999,3343,0,1,7,0,1,4,2
2782,4000,3344,0,1,7,0,1,4,3
2783,4001,3345,0,1,7,0,1,4,4
2784,4002,3346,0,1,7,0,1,5,0
2785,4003,3347,0,1,7,0,1,5,1
2786,4004,3348,0,1,7,0,1,5,2
2787,4005,3349,0,1,7,0,1,5,3
2788,4006,3350,0,1,7,0,1,5,4
2789,4007,3351,0,1,7,0,1,6,0
2790,4008,3352,0,1,7,0,1,6,1
2791,4009,3353,0,1,7,0,1,6,2
2792,4010,3354,0,1,7,0,1,6,3
2793,4011,3355,0,1,7,0,1,6,4
2794,0,0,0,17,7,0,3,0,0
2795,0,0,0,17,7,0,3,0,1
2796,0,0,0,17,7,0,3,0,2
2797,0,0,0,17,7,0,3,0,3
2798,0,0,0,17,7,0,3,0,4
2799,0,0,0,17,7,0,3,0,5
2800,0,0,0,17,7,0,3,0,6
2801,0,0,0,17,7,0,3,0,7
2802,0,0,0,17,7,0,3,0,8
2803,3968,3378,3442,17,7,0,3,1,0
2804,3969,3379,3443,17,7,0,3,1,1
2805,3970,3380,3444,17,7,0,3,1,2
2806,3971,3381,3445,17,7,0,3,1,3
2807,3972,3382,3446,17,7,0,3,1,4
2808,3973,3383,3447,17,7,0,3,1,5
2809,3974,3384,3448,17,7,0,3,1,6
2810,3975,3385,3449,17,7,0,3,1,7
2811,3976,3386,3450,17,7,0,3,1,8
2821,3968,3396,3460,17,7,0,3,3,0
2822,3969,3397,3461,17,7,0,3,3,1
2823,3970,3398,3462,17,7,0,3,3,2
2824,3971,3399,3463,17,7,0,3,3,3
2825,3972,3414,3464,17,7,0,3,3,4
2826,3973,3422,3465,17,7,0,3,3,5
2827,3974,3401,3466,17,7,0,3,3,6
2828,3975,3402,3467,17,7,0,3,3,7
2829,3976,3403,3468,17,7,0,3,3,8
2830,3968,3404,3469,17,7,0,3,4,0
2831,3969,3405,3470,17,7,0,3,4,1
2832,3970,3406,3471,17,7,0,3,4,2
2833,3971,3407,3472,17,7,0,3,4,3
2834,3972,3408,3473,17,7,0,3,4,4
2835,3973,3409,3474,17,7,0,3,4,5
2836,3974,3410,3475,17,7,0,3,4,6
2837,3975,3411,3476,17,7,0,3,4,7
2838,3976,3412,3477,17,7,0,3,4,8
2839,3968,3413,3478,17,7,0,3,5,0
2840,3969,3415,3479,17,7,0,3,5,1
2841,3970,3416,3480,17,7,0,3,5,2
2842,3971,3417,3481,17,7,0,3,5,3
2843,3972,3418,3482,17,7,0,3,5,4
2844,3973,3419,3483,17,7,0,3,5,5
2845,3974,3420,3484,17,7,0,3,5,6
2846,3975,3421,3485,17,7,0,3,5,7
2847,3976,3423,3486,17,7,0,3,5,8
2848,3968,3424,3487,17,7,0,3,6,0
2849,3969,3425,3488,17,7,0,3,6,1
2850,3970,3426,3489,17,7,0,3,6,2
2851,3971,3427,3490,17,7,0,3,6,3
2852,3972,3428,3491,17,7,0,3,6,4
2853,3973,3429,3492,17,7,0,3,6,5
2854,3974,3430,3493,17,7,0,3,6,6
2855,3975,3431,3494,17,7,0,3,6,7
2856,3976,3432,3495,17,7,0,3,6,8
2866,3356,0,0,17,7,0,4,0,0
2867,3357,0,0,17,7,0,4,0,1
2868,3358,0,0,17,7,0,4,0,2
2869,3359,0,0,17,7,0,4,0,3
2870,3360,0,0,17,7,0,4,0,4
2871,3962,0,0,17,7,1,0,0,0
2872,3963,0,0,17,7,1,0,0,1
2873,3964,0,0,17,7,1,0,0,2
2874,3965,0,0,17,7,1,0,0,3
2875,3966,0,0,17,7,1,0,0,4
2876,3788,3917,0,1,7,1,1,0,0
2877,3789,3918,0,1,7,1,1,0,1
2878,3790,3919,0,1,7,1,1,0,2
2879,3791,3920,0,1,7,1,1,0,3
2880,3795,3921,0,1,7,1,1,0,4
2881,3982,3922,0,1,7,1,1,1,0
2882,3888,3923,0,1,7,1,1,1,1
2883,3889,3924,0,1,7,1,1,1,2
2884,3890,3925,0,1,7,1,1,1,3
2885,3891,3926,0,1,7,1,1,1,4
2886,3892,3927,0,1,7,1,1,2,0
2887,3893,3928,0,1,7,1,1,2,1
2888,3894,3929,0,1,7,1,1,2,2
2889,3895,3930,0,1,7,1,1,2,3
2890,3896,3931,0,1,7,1,1,2,4
2891,3897,3932,0,1,7,1,1,3,0
2892,3898,3933,0,1,7,1,1,3,1
2893,3899,3934,0,1,7,1,1,3,2
2894,3900,3935,0,1,7,1,1,3,3
2895,3901,3936,0,1,7,1,1,3,4
2896,3902,3937,0,1,7,1,1,4,0
2897,3903,3938,0,1,7,1,1,4,1
2898,3904,3939,0,1,7,1,1,4,2
2899,3905,3940,0,1,7,1,1,4,3
2900,3906,3941,0,1,7,1,1,4,4
2901,3907,3942,0,1,7,1,1,5,0
2902,3908,3943,0,1,7,1,1,5,1
2903,3909,3944,0,1,7,1,1,5,2
2904,3910,3945,0,1,7,1,1,5,3
2905,3911,3946,0,1,7,1,1,5,4
2906,3912,3947,0,1,7,1,1,6,0
2907,3913,3948,0,1,7,1,1,6,1
2908,3914,3949,0,1,7,1,1,6,2
2909,3915,3950,0,1,7,1,1,6,3
2910,3916,3951,0,1,7,1,1,6,4
2911,3968,3369,3433,17,7,1,3,0,0
2912,3969,3370,3434,17,7,1,3,0,1
2913,3970,3371,3435,17,7,1,3,0,2
2914,3971,3372,3436,17,7,1,3,0,3
2915,3972,3373,3437,17,7,1,3,0,4
2916,3973,3374,3438,17,7,1,3,0,5
2917,3974,3375,3439,17,7,1,3,0,6
2918,3975,3376,3440,17,7,1,3,0,7
2919,3976,3377,3441,17,7,1,3,0,8
2920,3968,3369,3433,17,7,1,3,1,0
2921,3969,3370,3434,17,7,1,3,1,1
2922,3970,3371,3435,17,7,1,3,1,2
2923,3971,3372,3436,17,7,1,3,1,3
2924,3972,3373,3437,17,7,1,3,1,4
2925,3973,3374,3438,17,7,1,3,1,5
2926,3974,3375,3439,17,7,1,3,1,6
2927,3975,3376,3440,17,7,1,3,1,7
2928,3976,3377,3441,17,7,1,3,1,8
2929,3968,3369,3433,17,7,1,3,2,0
2930,3969,3370,3434,17,7,1,3,2,1
2931,3970,3371,3435,17,7,1,3,2,2
2932,3971,3372,3436,17,7,1,3,2,3
2933,3972,3373,3437,17,7,1,3,2,4
2934,3973,3374,3438,17,7,1,3,2,5
2935,3974,3375,3439,17,7,1,3,2,6
2936,3975,3376,3440,17,7,1,3,2,7
2937,3976,3377,3441,17,7,1,3,2,8
2938,3968,3369,3433,17,7,1,3,3,0
2939,3969,3370,3434,17,7,1,3,3,1
2940,3970,3371,3435,17,7,1,3,3,2
2941,3971,3372,3436,17,7,1,3,3,3
2942,3972,3373,3437,17,7,1,3,3,4
2943,3973,3374,3438,17,7,1,3,3,5
2944,3974,3375,3439,17,7,1,3,3,6
2945,3975,3376,3440,17,7,1,3,3,7
2946,3976,3377,3441,17,7,1,3,3,8
2947,3968,3369,3433,17,7,1,3,4,0
2948,3969,3370,3434,17,7,1,3,4,1
2949,3970,3371,3435,17,7,1,3,4,2
2950,3971,3372,3436,17,7,1,3,4,3
2951,3972,3373,3437,17,7,1,3,4,4
2952,3973,3374,3438,17,7,1,3,4,5
2953,3974,3375,3439,17,7,1,3,4,6
2954,3975,3376,3440,17,7,1,3,4,7
2955,3976,3377,3441,17,7,1,3,4,8
2956,3968,3369,3433,17,7,1,3,5,0
2957,3969,3370,3434,17,7,1,3,5,1
2958,3970,3371,3435,17,7,1,3,5,2
2959,3971,3372,3436,17,7,1,3,5,3
2960,3972,3373,3437,17,7,1,3,5,4
2961,3973,3374,3438,17,7,1,3,5,5
2962,3974,3375,3439,17,7,1,3,5,6
2963,3975,3376,3440,17,7,1,3,5,7
2964,3976,3377,3441,17,7,1,3,5,8
2965,3968,3369,3433,17,7,1,3,6,0
2966,3969,3370,3434,17,7,1,3,6,1
2967,3970,3371,3435,17,7,1,3,6,2
2968,3971,3372,3436,17,7,1,3,6,3
2969,3972,3373,3437,17,7,1,3,6,4
2970,3973,3374,3438,17,7,1,3,6,5
2971,3974,3375,3439,17,7,1,3,6,6
2972,3975,3376,3440,17,7,1,3,6,7
2973,3976,3377,3441,17,7,1,3,6,8
2983,3952,3957,0,17,7,1,4,0,0
2984,3953,3958,0,17,7,1,4,0,1
2985,3954,3959,0,17,7,1,4,0,2
2986,3955,3960,0,17,7,1,4,0,3
2987,3956,3961,0,17,7,1,4,0,4
3003,6967,7096,0,1,8,0,1,0,0
3004,6972,7097,0,1,8,0,1,0,1
3005,6963,7098,0,1,8,0,1,0,2
3006,6964,7099,0,1,8,0,1,0,3
3007,6965,7100,0,1,8,0,1,0,4
3008,6966,7101,0,1,8,0,1,0,5
3009,6978,7111,0,1,8,0,1,1,0
3010,6979,7112,0,1,8,0,1,1,1
3011,6980,7113,0,1,8,0,1,1,2
3012,6981,7114,0,1,8,0,1,1,3
3013,6982,7115,0,1,8,0,1,1,4
3014,6983,7116,0,1,8,0,1,1,5
3015,6984,7117,0,1,8,0,1,2,0
3016,6985,7118,0,1,8,0,1,2,1
3017,6986,7119,0,1,8,0,1,2,2
3018,6987,7120,0,1,8,0,1,2,3
3019,6988,7121,0,1,8,0,1,2,4
3020,6989,7122,0,1,8,0,1,2,5
3021,6990,7123,0,1,8,0,1,3,0
3022,6991,7124,0,1,8,0,1,3,1
3023,6992,7125,0,1,8,0,1,3,2
3024,6993,7126,0,1,8,0,1,3,3
3025,7088,7127,0,1,8,0,1,3,4
3026,7089,7128,0,1,8,0,1,3,5
3027,7090,7129,0,1,8,0,1,4,0
3028,7091,7130,0,1,8,0,1,4,1
3029,7092,7131,0,1,8,0,1,4,2
3030,7093,7132,0,1,8,0,1,4,3
3031,7094,7133,0,1,8,0,1,4,4
3032,7095,7134,0,1,8,0,1,4,5
3033,6953,7165,7195,17,8,0,3,1,0
3034,6954,7166,7196,17,8,0,3,1,1
3035,6955,7167,7197,17,8,0,3,1,2
3036,6956,7168,7198,17,8,0,3,1,3
3037,6957,7169,7199,17,8,0,3,1,4
3038,6958,7170,7200,17,8,0,3,1,5
3039,6959,7171,7201,17,8,0,3,1,6
3040,6960,7172,7202,17,8,0,3,1,7
3041,6961,7173,7203,17,8,0,3,1,8
3042,6962,7174,7204,17,8,0,3,1,9
3043,6953,7175,7205,17,8,0,3,3,0
3044,6954,7176,7206,17,8,0,3,3,1
3045,6955,7177,7207,17,8,0,3,3,2
3046,6956,7178,7208,17,8,0,3,3,3
3047,6957,7179,7209,17,8,0,3,3,4
3048,6958,7180,7210,17,8,0,3,3,5
3049,6959,7181,7211,17,8,0,3,3,6
3050,6960,7182,7212,17,8,0,3,3,7
3051,6961,7183,7213,17,8,0,3,3,8
3052,6962,7184,7214,17,8,0,3,3,9
3053,6953,7175,7205,17,8,0,3,5,0
3054,6954,7176,7206,17,8,0,3,5,1
3055,6955,7177,7207,17,8,0,3,5,2
3056,6956,7178,7208,17,8,0,3,5,3
3057,6957,7179,7209,17,8,0,3,5,4
3058,6958,7180,7210,17,8,0,3,5,5
3059,6959,7181,7211,17,8,0,3,5,6
3060,6960,7182,7212,17,8,0,3,5,7
3061,6961,7183,7213,17,8,0,3,5,8
3062,6962,7184,7214,17,8,0,3,5,9
3073,6953,7185,7215,17,8,0,3,2,0
3074,6954,7186,7216,17,8,0,3,2,1
3075,6955,7187,7217,17,8,0,3,2,2
3076,6956,7188,7218,17,8,0,3,2,3
3077,6957,7189,7219,17,8,0,3,2,4
3078,6958,7190,7220,17,8,0,3,2,5
3079,6959,7191,7221,17,8,0,3,2,6
3080,6960,7192,7222,17,8,0,3,2,7
3081,6961,7193,7223,17,8,0,3,2,8
3082,6962,7194,7224,17,8,0,3,2,9
3083,6953,7185,7215,17,8,0,3,4,0
3084,6954,7186,7216,17,8,0,3,4,1
3085,6955,7187,7217,17,8,0,3,4,2
3086,6956,7188,7218,17,8,0,3,4,3
3087,6957,7189,7219,17,8,0,3,4,4
3088,6958,7190,7220,17,8,0,3,4,5
3089,6959,7191,7221,17,8,0,3,4,6
3090,6960,7192,7222,17,8,0,3,4,7
3091,6961,7193,7223,17,8,0,3,4,8
3092,6962,7194,7224,17,8,0,3,4,9
3093,7135,0,0,17,8,0,4,0,0
3094,7136,0,0,17,8,0,4,0,1
3095,7137,0,0,17,8,0,4,0,2
3096,7138,0,0,17,8,0,4,0,3
3097,7139,0,0,17,8,0,4,0,4
3108,0,0,0,17,8,0,3,0,0
3109,0,0,0,17,8,0,3,0,1
3110,0,0,0,17,8,0,3,0,2
3111,0,0,0,17,8,0,3,0,3
3112,0,0,0,17,8,0,3,0,4
3113,0,0,0,17,8,0,3,0,5
3114,0,0,0,17,8,0,3,0,6
3115,0,0,0,17,8,0,3,0,7
3116,0,0,0,17,8,0,3,0,8
3117,0,0,0,17,8,0,3,0,9
3172,6953,7185,7215,17,8,1,3,0,0
3173,6954,7186,7216,17,8,1,3,0,1
3174,6955,7187,7217,17,8,1,3,0,2
3175,6956,7188,7218,17,8,1,3,0,3
3176,6957,7189,7219,17,8,1,3,0,4
3177,6958,7190,7220,17,8,1,3,0,5
3178,6959,7191,7221,17,8,1,3,0,6
3179,6960,7192,7222,17,8,1,3,0,7
3180,6961,7193,7223,17,8,1,3,0,8
3181,6962,7194,7224,17,8,1,3,0,9
3182,6953,7165,7195,17,8,1,3,1,0
3183,6954,7166,7196,17,8,1,3,1,1
3184,6955,7167,7197,17,8,1,3,1,2
3185,6956,7168,7198,17,8,1,3,1,3
3186,6957,7169,7199,17,8,1,3,1,4
3187,6958,7170,7200,17,8,1,3,1,5
3188,6959,7171,7201,17,8,1,3,1,6
3189,6960,7172,7202,17,8,1,3,1,7
3190,6961,7173,7203,17,8,1,3,1,8
3191,6962,7174,7204,17,8,1,3,1,9
3192,6953,7165,7195,17,8,1,3,2,0
3193,6954,7166,7196,17,8,1,3,2,1
3194,6955,7167,7197,17,8,1,3,2,2
3195,6956,7168,7198,17,8,1,3,2,3
3196,6957,7169,7199,17,8,1,3,2,4
3197,6958,7170,7200,17,8,1,3,2,5
3198,6959,7171,7201,17,8,1,3,2,6
3199,6960,7172,7202,17,8,1,3,2,7
3200,6961,7173,7203,17,8,1,3,2,8
3201,6962,7174,7204,17,8,1,3,2,9
3202,6953,7185,7215,17,8,1,3,3,0
3203,6954,7186,7216,17,8,1,3,3,1
3204,6955,7187,7217,17,8,1,3,3,2
3205,6956,7188,7218,17,8,1,3,3,3
3206,6957,7189,7219,17,8,1,3,3,4
3207,6958,7190,7220,17,8,1,3,3,5
3208,6959,7191,7221,17,8,1,3,3,6
3209,6960,7192,7222,17,8,1,3,3,7
3210,6961,7193,7223,17,8,1,3,3,8
3211,6962,7194,7224,17,8,1,3,3,9
3212,6953,7185,7215,17,8,1,3,4,0
3213,6954,7186,7216,17,8,1,3,4,1
3214,6955,7187,7217,17,8,1,3,4,2
3215,6956,7188,7218,17,8,1,3,4,3
3216,6957,7189,7219,17,8,1,3,4,4
3217,6958,7190,7220,17,8,1,3,4,5
3218,6959,7191,7221,17,8,1,3,4,6
3219,6960,7192,7222,17,8,1,3,4,7
3220,6961,7193,7223,17,8,1,3,4,8
3221,6962,7194,7224,17,8,1,3,4,9
3222,6908,6923,0,17,8,1,4,0,0
3223,6909,6924,0,17,8,1,4,0,1
3224,6910,6925,0,17,8,1,4,0,2
3225,6911,6926,0,17,8,1,4,0,3
3226,6912,6927,0,17,8,1,4,0,4
3227,6913,6928,0,17,8,1,4,0,5
3262,0,0,0,17,1,0,3,0,0
3263,0,0,0,17,1,0,3,0,1
3264,0,0,0,17,1,0,3,0,2
3265,0,0,0,17,1,0,3,0,3
3266,0,0,0,17,1,0,3,0,4
3267,0,0,0,17,1,0,3,0,5
3268,0,0,0,17,1,0,3,0,6
3269,0,0,0,17,1,0,3,0,7
3270,0,0,0,17,1,0,3,0,8
3271,0,0,0,17,1,0,3,0,9
3326,3968,3387,3451,17,7,0,3,2,0
3327,3969,3388,3452,17,7,0,3,2,1
3328,3970,3389,3453,17,7,0,3,2,2
3329,3971,3390,3454,17,7,0,3,2,3
3330,3972,3391,3455,17,7,0,3,2,4
3331,3973,3392,3456,17,7,0,3,2,5
3332,3974,3393,3457,17,7,0,3,2,6
3333,3975,3394,3458,17,7,0,3,2,7
3334,3976,3395,3459,17,7,0,3,2,8
3381,5549,0,0,17,1,0,4,0,0
3382,5550,0,0,17,1,0,4,0,1
3383,5551,0,0,17,1,0,4,0,2
3384,5552,0,0,17,1,0,4,0,3
3385,5553,0,0,17,1,0,4,0,4
3386,5554,0,0,17,1,0,4,0,5
3387,5555,0,0,17,1,0,4,0,6
3388,5556,0,0,17,1,0,4,0,7
3389,5557,0,0,17,1,0,4,0,8
3390,5558,0,0,17,1,0,4,0,9
3391,0,0,0,17,5,0,3,0,0
3392,0,0,0,17,5,0,3,0,1
3393,0,0,0,17,5,0,3,0,2
3394,0,0,0,17,5,0,3,0,3
3395,0,0,0,17,5,0,3,0,4
3396,0,0,0,17,5,0,3,0,5
3397,0,0,0,17,5,0,3,0,6
3398,0,0,0,17,5,0,3,0,7
3399,0,0,0,17,5,0,3,0,8
3400,0,0,0,17,5,0,3,0,9
3701,0,0,0,17,7,0,2,0,0
3702,0,0,0,17,7,0,2,0,1
3703,0,0,0,17,7,0,2,0,2
3704,0,0,0,17,7,0,2,0,3
3705,0,0,0,17,7,0,2,0,4
3706,0,0,0,17,7,0,2,0,5
3707,0,0,0,17,7,0,2,0,6
3708,0,0,0,17,7,0,2,0,7
3709,0,0,0,17,7,0,2,0,8
3710,5147,3725,0,17,7,0,2,1,0
3711,5148,3726,0,17,7,0,2,1,1
3712,5149,3727,0,17,7,0,2,1,2
3713,5150,3728,0,17,7,0,2,1,3
3714,5151,3729,0,17,7,0,2,1,4
3715,5152,3730,0,17,7,0,2,1,5
3716,5153,3731,0,17,7,0,2,1,6
3717,5154,3732,0,17,7,0,2,1,7
3718,5155,3733,0,17,7,0,2,1,8
3719,5156,3734,0,17,7,0,2,2,0
3720,5157,3735,0,17,7,0,2,2,1
3721,5158,3736,0,17,7,0,2,2,2
3722,5159,3737,0,17,7,0,2,2,3
3723,5160,3738,0,17,7,0,2,2,4
3724,5161,3739,0,17,7,0,2,2,5
3725,5162,3740,0,17,7,0,2,2,6
3726,5163,3741,0,17,7,0,2,2,7
3727,3690,3742,0,17,7,0,2,2,8
3728,3698,3743,0,17,7,0,2,3,0
3729,3679,3744,0,17,7,0,2,3,1
3730,3680,3745,0,17,7,0,2,3,2
3731,3681,3746,0,17,7,0,2,3,3
3732,3682,3747,0,17,7,0,2,3,4
