ID,School,Category,CastUI,DispelType,Attributes,AttributesEx,AttributesExB,ShapeshiftMask,Targets,TargetCreatureType,RequiresSpellFocus,CasterAuraState,TargetAuraState,CastingTimeIndex,RecoveryTime,CategoryRecoveryTime,InterruptFlags,AuraInterruptFlags,ChannelInterruptFlags,ProcFlags,ProcChance,ProcCharges,MaxLevel,BaseLevel,SpellLevel,DurationIndex,PowerType,ManaCost,ManaCostPerLevel,ManaPerSecond,ManaPerSecondPerLevel,RangeIndex,Speed,ModalNextSpell,CumulativeAura,Totem[0],Totem[1],Reagent[0],Reagent[1],Reagent[2],Reagent[3],Reagent[4],Reagent[5],Reagent[6],Reagent[7],ReagentCount[0],ReagentCount[1],ReagentCount[2],ReagentCount[3],ReagentCount[4],ReagentCount[5],ReagentCount[6],ReagentCount[7],EquippedItemClass,EquippedItemSubclass,Effect[0],Effect[1],Effect[2],EffectDieSides[0],EffectDieSides[1],EffectDieSides[2],EffectBaseDice[0],EffectBaseDice[1],EffectBaseDice[2],EffectDicePerLevel[0],EffectDicePerLevel[1],EffectDicePerLevel[2],EffectRealPointsPerLevel[0],EffectRealPointsPerLevel[1],EffectRealPointsPerLevel[2],EffectBasePoints[0],EffectBasePoints[1],EffectBasePoints[2],ImplicitTargetA[0],ImplicitTargetA[1],ImplicitTargetA[2],ImplicitTargetB[0],ImplicitTargetB[1],ImplicitTargetB[2],EffectRadiusIndex[0],EffectRadiusIndex[1],EffectRadiusIndex[2],EffectAura[0],EffectAura[1],EffectAura[2],EffectAuraPeriod[0],EffectAuraPeriod[1],EffectAuraPeriod[2],EffectAmplitude[0],EffectAmplitude[1],EffectAmplitude[2],EffectChainTargets[0],EffectChainTargets[1],EffectChainTargets[2],EffectItemType[0],EffectItemType[1],EffectItemType[2],EffectMiscValue[0],EffectMiscValue[1],EffectMiscValue[2],EffectTriggerSpell[0],EffectTriggerSpell[1],EffectTriggerSpell[2],EffectPointsPerCombo[0],EffectPointsPerCombo[1],EffectPointsPerCombo[2],SpellVisualID,SpellIconID,ActiveIconID,SpellPriority,Name_lang[0],NameSubtext_lang[0],Description_lang[0],AuraDescription_lang[0],ManaCostPct,StartRecoveryCategory,StartRecoveryTime,MaxTargetLevel
87,0,40,0,0,263188,0,0,0,0,0,0,0,0,1,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,354,58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,23,0,50,zzOLDTwo-Hand Strike,,,,0,0,0,0
89,5,0,0,1,-1073676288,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,16,99,1,0,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,96,0,50,zzOLDCripple,,,,0,0,0,0
91,0,65,0,1,263184,0,0,0,0,0,0,0,0,1,0,30000,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,0,0,1,0,0,1,0,0,0,0,0,-1,0,0,-11,0,0,6,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,23,0,50,Savage Assault,,,,0,0,0,0
94,1,0,0,0,134545408,1024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,36,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,10,0,0,24,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,306,122,50,Wisdom Aura,,,,0,0,0,0
95,0,0,0,0,16,0,0,0,0,0,0,0,0,1,30000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,64,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,Triple Chop,,,,0,0,0,0
96,0,0,0,0,263184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,64,31,0,0,11,0,0,1,0,0,0,0,0,0,0,0,69,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,23,0,50,Dismember,,,,0,0,0,0
99,0,0,0,0,262160,0,0,144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,10,10,9,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,-1,0,0,-26,0,0,22,0,0,15,0,0,13,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,960,0,50,Demoralizing Roar,,,,0,0,0,0
100,0,44,0,0,268763152,1536,0,65536,0,0,0,0,0,1,0,15000,0,0,0,0,0,0,0,4,4,39,1,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,96,30,6,0,1,1,0,1,1,0,0,0,0,0,0,0,149,-1,6,1,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,457,0,50,Charge,,,,0,0,0,0
101,0,32,0,0,327696,262656,0,0,0,64,0,0,0,1,0,5000,0,0,0,0,0,0,0,12,12,27,3,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,2,80,0,1,1,0,1,1,0,0,0,0,0,0,0,9,0,6,6,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,517,0,50,Trip,,,,0,0,0,0
103,0,0,0,0,262160,0,0,0,0,0,0,0,0,1,60000,0,0,0,0,0,0,0,0,0,99,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,20,0,0,0,0,0,9,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,zzOLDCry of Valor,,,,0,0,0,0
107,0,0,0,0,262224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,96,23,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,28,0,50,Block,,,,0,0,0,0
108,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,21,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,50,Evade (DND),,,,0,0,0,0
109,3,37,0,1,262144,0,0,0,0,0,0,0,0,1,0,600000,0,0,0,2,0,1,0,0,30,3,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,30,0,50,zzOLDBlur,,,,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,4,60000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,50,Spell Deflection (NYI),,,,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60000,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,Time Step,,,,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0,0,0,0,4,60000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,99,0,0,1,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0,50,Reflect Magic (TEST),,,,0,0,0,0
113,4,0,0,1,-1073676288,0,0,0,0,0,0,0,0,16,0,0,15,0,0,0,0,0,0,10,10,8,0,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,180,0,50,Chains of Ice,,,,0,0,0,0
114,4,99,0,1,65536,0,0,0,0,0,0,0,0,1,0,1000,9,0,0,2,100,0,0,8,99,4,0,25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,1,-1,0,21,21,0,0,0,0,0,0,0,15,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6136,0,0,0,0,124,181,0,50,zzOLDFrost Shield,,,,0,0,0,0
116,4,0,0,0,65536,0,0,0,0,0,0,0,0,16,0,0,15,0,0,0,0,0,8,4,4,28,0,25,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,2,0,1,3,0,1,1,0,0,0,0,0,0.5,0,49,17,0,6,6,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,188,0,50,Frostbolt,,,,0,0,0,0
118,3,0,0,1,1073807360,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,20,20,9,0,75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,6,6,1,1,1,1,1,1,0,0,0,0,0,0,-1,-1,-34,6,6,6,0,0,0,0,0,0,56,27,79,0,0,0,0,0,0,0,0,0,0,0,0,3098,0,0,0,0,0,0,0,0,606,317,0,50,Polymorph: Pig,,,,0,0,0,0
120,4,50,0,0,65536,0,0,0,0,0,0,0,0,1,0,10000,15,0,0,0,0,0,31,26,26,31,0,210,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,2,0,1,11,0,1,1,0,0,0,0,0,0.8,0,49,97,0,24,24,0,0,0,0,13,13,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,35,0,50,Cone of Cold,,,,0,0,0,0
122,4,35,0,1,-1073676288,0,0,0,0,0,0,0,0,1,0,15000,15,0,0,0,0,0,15,10,10,1,0,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,2,6,0,3,1,0,1,1,0,0,0,0,0.5,0,0,18,-1,0,22,22,0,15,15,0,13,13,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,193,0,50,Frost Nova,,,,0,0,0,0
124,3,52,0,0,0,0,0,0,0,0,0,0,0,4,0,10000,0,0,0,0,0,0,0,0,99,9,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-51,0,0,6,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,50,zzOLDCorrode Armor,,,,0,0,0,0
126,5,0,0,0,65536,8196,0,0,0,0,0,0,0,6,0,0,15,0,15420,0,0,0,0,22,22,22,0,100,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,73,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4277,0,0,0,0,0,0,0,0,350,135,0,50,Eye of Kilrogg,,,,0,0,0,0
128,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1024,40,0,0,34,34,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,99,0,0,1,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,50,Spellstone Reflection,,,,0,0,0,0
130,0,0,0,1,65536,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,12,12,9,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,505,0,50,Feather Fall,,,,0,0,0,0
131,3,0,0,1,65536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,6,0,50,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,21,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,545,0,50,Water Breathing,,,,0,0,0,0
132,5,0,0,1,65536,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,26,26,6,0,50,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,99,0,0,21,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,209,0,50,Detect Lesser Invisibility,,,,0,0,0,0
133,2,0,0,0,65536,0,0,0,0,0,0,0,0,16,0,0,15,0,0,0,0,0,5,1,1,35,0,30,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,2,6,0,9,1,0,1,1,0,0,0,0,0.6,0,0,13,0,0,6,6,0,0,0,0,0,0,0,0,3,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,183,0,50,Fireball,,,,0,0,0,0
134,2,21,0,1,0,0,0,0,0,0,0,0,0,4,0,15000,15,0,0,0,0,0,22,9,9,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,21,0,0,0,0,0,0,0,0,23,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3052,0,0,0,0,0,289,31,0,50,Fire Shield,,,,0,0,0,0
136,0,99,0,0,65552,4,0,0,0,0,0,0,0,1,0,1000,9,0,15420,8,100,0,18,14,14,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,1,0,0,9,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,267,0,50,Mend Pet,,,,0,0,0,0
139,1,0,0,1,65536,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,13,8,8,8,0,35,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9,0,0,21,0,0,0,0,0,0,0,0,8,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,321,0,50,Renew,,,,0,0,0,0
142,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,6,0,0,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,50,New Magic Missile (Test),,,,0,0,0,0
143,2,0,0,0,65536,0,0,0,0,0,0,0,0,5,0,0,15,0,0,0,0,0,10,6,6,32,0,45,0,0,0,35,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,2,6,0,15,1,0,1,1,0,0,0,0,0.8,0,0,30,0,0,6,6,0,0,0,0,0,0,0,0,3,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,183,0,50,Fireball,,,,0,0,0,0
145,2,0,0,0,65536,0,0,0,0,0,0,0,0,19,0,0,15,0,0,0,0,0,16,12,12,32,0,65,0,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,2,6,0,21,1,0,1,1,0,0,0,0,1,0,0,52,1,0,6,6,0,0,0,0,0,0,0,0,3,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,183,0,50,Fireball,,,,0,0,0,0
168,4,0,0,1,65536,0,0,0,0,0,0,0,0,1,0,0,15,0,0,2,100,0,0,1,1,30,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,6,0,1,0,0,1,0,0,0,0,0,0,0,0,19,0,0,1,1,0,0,0,0,0,0,0,22,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6136,0,0,0,0,124,181,0,50,Frost Armor,,,,0,0,0,0
172,5,0,0,1,65536,0,0,0,0,0,0,0,0,5,0,0,15,0,0,0,100,0,9,4,4,325,0,35,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,3,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,313,0,50,Corruption,,,,0,0,0,0
179,2,99,0,1,262144,0,0,0,0,0,0,0,0,1,0,1000,9,0,0,0,0,0,0,0,99,30,0,82,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,21,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,289,33,0,50,zzOLDResist Fire,,,,0,0,0,0
184,2,21,0,1,0,0,0,0,0,0,0,0,0,4,0,15000,15,0,0,0,0,0,37,24,24,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,21,0,0,0,0,0,0,0,0,23,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3053,0,0,0,0,0,289,31,0,50,Fire Shield II,,,,0,0,0,0
196,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,50,One-Handed Axes,,,,0,0,0,0
197,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,50,Two-Handed Axes,,,,0,0,0,0
198,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,50,One-Handed Maces,,,,0,0,0,0
199,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,50,Two-Handed Maces,,,,0,0,0,0
200,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,64,25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,50,Polearms,,,,0,0,0,0
201,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,128,25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,50,One-Handed Swords,,,,0,0,0,0
202,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,256,25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,50,Two-Handed Swords,,,,0,0,0,0
203,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8192,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,50,Unarmed,,,,0,0,0,0
204,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,50,Defense,,,,0,0,0,0
205,4,0,0,0,65536,0,0,0,0,0,0,0,0,23,0,0,15,0,0,0,0,0,12,8,8,32,0,35,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,2,0,1,5,0,1,1,0,0,0,0,0,0.7,0,49,30,0,6,6,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,188,0,50,Frostbolt,,,,0,0,0,0
227,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1024,25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,50,Staves,,,,0,0,0,0
228,3,0,0,1,65536,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,30,30,1,0,120,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,6,6,1,0,1,1,0,1,0,0,0,0,0,0,-1,0,-67,6,6,6,0,0,0,0,0,0,56,27,79,0,0,0,0,0,1,0,0,0,0,0,0,620,0,0,0,0,0,0,0,0,607,318,0,50,Polymorph: Chicken,,,,0,0,0,0
246,3,51,0,1,65536,0,0,0,0,0,0,0,0,1,0,10000,15,0,0,0,0,0,0,28,28,1,0,140,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,49,39,0,6,6,0,0,0,0,0,0,0,9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,27,0,50,Slow,,,,0,0,0,0
