ID,SoundType,Name,File[0],File[1],File[2],File[3],File[4],File[5],File[6],File[7],File[8],File[9],Freq[0],Freq[1],Freq[2],Freq[3],Freq[4],Freq[5],Freq[6],Freq[7],Freq[8],Freq[9],DirectoryBase,VolumeFloat,Flags,MinDistance,DistanceCutoff,EAXDef
76,2,GLUECHARCUSTOMIZATIONMOUSEOVER,MouseOverTarget.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,1,1065353216,0,4.5E-44,1083137065
77,2,GLUESCROLLBUTTONMOUSEDOWN,iUIMainMenuButtonA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\interface,1,1065353216,0,4.5E-44,1083137065
78,2,GLUESCROLLBUTTONMOUSEUP,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,1,1065353216,0,4.5E-44,1083137065
79,2,GLUESCROLLBUTTONMOUSEOVER,MouseOverTarget.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,1,1065353216,0,4.5E-44,1083137065
80,2,GAMEABILITYBUTTONMOUSEDOWN,uChatScrollButton.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\interface,0.5,1065353216,0,4.5E-44,1083137065
83,2,GAMESPELLBUTTONMOUSEDOWN,uChatScrollButton.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\interface,0.5,1065353216,0,4.5E-44,1083137065
86,2,GAMEWINDOWOPEN,UIWindowOpen.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,0.7,1065353216,0,4.5E-44,1083137065
87,2,GAMEWINDOWCLOSE,UIWindowOpen.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,0.7,1065353216,0,4.5E-44,1083137065
88,2,GAMEDIALOGOPEN,uEscapeScreenOpen.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\interface,0.7,1065353216,0,4.5E-44,1083137065
89,2,GAMEDIALOGCLOSE,uEscapeScreenClose.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\interface,0.7,1065353216,0,4.5E-44,1083137065
90,2,GAMENEWWINDOWTAB,UIWindowOpen.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,0.7,1065353216,0,4.5E-44,1083137065
91,2,GAMESCREENSMALLBUTTONMOUSEDOWN,UIWindowOpen.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,0.7,1065353216,0,4.5E-44,1083137065
92,2,GAMESCREENSMALLBUTTONMOUSEUP,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,1,1065353216,0,4.5E-44,1083137065
93,2,GAMESCREENSMALLBUTTONMOUSEOVER,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,1,1065353216,0,4.5E-44,1083137065
94,2,GAMESCREENMEDIUMBUTTONMOUSEDOWN,UIWindowOpen.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,0.7,1065353216,0,4.5E-44,1083137065
95,2,GAMESCREENMEDIUMBUTTONMOUSEUP,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,1,1065353216,0,4.5E-44,1083137065
96,2,GAMESCREENMEDIUMBUTTONMOUSEOVER,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,1,1065353216,0,4.5E-44,1083137065
97,2,GAMESCREENLARGEBUTTONMOUSEDOWN,UIWindowOpen.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,0.7,1065353216,0,4.5E-44,1083137065
98,2,GAMESCREENLARGEBUTTONMOUSEUP,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,1,1065353216,0,4.5E-44,1083137065
99,2,GAMESCREENLARGEBUTTONMOUSEOVER,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,1,1065353216,0,4.5E-44,1083137065
100,2,GAMETARGETFRIENDLYUNIT,MouseOverTarget.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\interface,1,1065353216,0,4.5E-44,1083137065
101,2,GAMETARGETHOSTILEUNIT,iSelectTarget.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\interface,1,1065353216,0,4.5E-44,1083137065
102,2,GAMETARGETNEUTRALUNIT,MouseOverTarget.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\interface,1,1065353216,0,4.5E-44,1083137065
103,2,GAMEHIGHLIGHTFRIENDLYUNIT,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,1,1065353216,0,4.5E-44,1083137065
104,2,GAMEHIGHLIGHTHOSTILEUNIT,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,1,1065353216,0,4.5E-44,1083137065
105,2,GAMEHIGHLIGHTNEUTRALUNIT,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,1,1065353216,0,4.5E-44,1083137065
106,2,GAMEINITIALATTACK,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,1,1065353216,0,4.5E-44,1083137065
107,2,GAMEERROROUTOFRANGE,Bar_cant.wav,Bar_cannot.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\PlayerVoices\HumanMale\Error,1,1065353216,0,4.5E-44,1083137065
108,2,GAMEERROROUTOFMANA,Bar_moremana.wav,Bar_needmana.wav,Bar_notenoughmana.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\PlayerVoices\HumanMale\Error,1,1065353216,0,4.5E-44,1083137065
109,2,GAMEERRORUNABLETOEQUIP,Bar_cantuse.wav,bar_cantuseyet.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\PlayerVoices\HumanMale\Error,1,1065353216,0,4.5E-44,1083137065
110,2,GAMEERRORINVALIDTARGET,Bar_impossible.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\PlayerVoices\HumanMale\Error,1,1065353216,0,4.5E-44,1083137065
111,2,ACTIONBARBUTTONDOWN,uChatScrollButton.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\interface,0.5,1065353216,0,4.5E-44,1083137065
112,2,MAINBUTTONBARMENU,uOptionsOPEN1.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,0.7,1065353216,0,4.5E-44,1083137065
113,2,MINIMAPZOOMOUT,uMiniMapZoom.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\interface,0.7,1065353216,0,4.5E-44,1083137065
114,2,MINIMAPZOOMIN,uMiniMapZoom.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\interface,0.7,1065353216,0,4.5E-44,1083137065
115,2,MINIMAPOPEN,uMiniMapOpen.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\interface,0.7,1065353216,0,4.5E-44,1083137065
116,2,MINIMAPCLOSE,uMiniMapClose.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\interface,0.7,1065353216,0,4.5E-44,1083137065
117,2,BAGMENUBUTTONPRESS,iEquipmentContainerOpenA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\interface,0.5,1065353216,0,4.5E-44,1083137065
118,2,LOOTWINDOWOPEN,UIWindowOpen.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,0.7,1065353216,0,4.5E-44,1083137065
119,2,LOOTWINDOWCLOSE,UIWindowOpen.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,0.7,1065353216,0,4.5E-44,1083137065
120,2,LOOTWINDOWCOINSOUND,LootCoinSmall.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,0.7,1065353216,0,4.5E-44,1083137065
121,2,ITEMWEAPONSOUND,MouseOverTarget.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,1,1065353216,0,4.5E-44,1083137065
122,2,ITEMARMORSOUND,MouseOverTarget.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,1,1065353216,0,4.5E-44,1083137065
123,2,ITEMGENERICSOUND,MouseOverTarget.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Interface,1,1065353216,0,4.5E-44,1083137065
124,2,LEVELUPSOUND,LevelUp.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Spells,1,1065353216,0,4.5E-44,1091525673
129,4,Sword2H_ArmorFlesh,m2hSwordHitFlesh1a.wav,m2hSwordHitFlesh1b.wav,m2hSwordHitFlesh1c.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Item\Weapons\Sword2H,0.75,1065353216,0,0,1083137065
130,4,Sword2H_ArmorFleshCritical,m2hSwordHitFlesh1a.wav,m2hSwordHitFlesh1b.wav,m2hSwordHitFlesh1c.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Item\Weapons\Sword2H,0.75,1065353216,0,0,1083137065
131,4,Sword2H_ArmorChain,m2hSwordHitChain1a.wav,m2hSwordHitChain1b.wav,m2hSwordHitChain1c.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Item\Weapons\Sword2H,0.75,1065353216,0,0,1083137065
132,4,Sword2H_ArmorChainCritical,m2hSwordHitChainCrit.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Item\Weapons\Sword2H,0.75,1065353216,0,0,1083137065
175,4,Axe1H_ArmorPlate,m1hAxeHitPlate1a.wav,m1hAxeHitPlate1b.wav,m1hAxeHitPlate1c.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Item\Weapons\Axe1H,0.75,1065353216,0,0,1083137065
176,4,Axe1H_ArmorPlateCritical,m1hAxeHitPlateCrit.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Item\Weapons\Axe1H,0.75,1065353216,0,0,1083137065
177,4,Axe1H_ShieldMetal,m1hAxeHitMetalShield1a.wav,m1hAxeHitMetalShield1b.wav,m1hAxeHitMetalShield1c.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Item\Weapons\Axe1H,0.75,1065353216,0,0,1083137065
178,4,Axe1H_ShieldMetalCritical,m1hAxeHitMetalShieldCrit.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Item\Weapons\Axe1H,0.75,1065353216,0,0,1083137065
179,4,Axe1H_ShieldWood,m1hAxeHitMetalShield1a.wav,m1hAxeHitMetalShield1b.wav,m1hAxeHitMetalShield1c.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Item\Weapons\Axe1H,0.75,1065353216,0,0,1083137065
180,4,Axe1H_ShieldWoodCritical,m1hAxeHitMetalShield1a.wav,m1hAxeHitMetalShield1b.wav,m1hAxeHitMetalShield1c.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Item\Weapons\Axe1H,0.75,1065353216,0,0,1083137065
181,4,Axe1H_WeaponMetal,m1hAxeHitMetalWeapon1a.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Item\Weapons\Axe1H,0.75,1065353216,0,0,1083137065
182,4,Axe1H_WeaponMetalCritical,m1hAxeHitMetalWeaponCrit.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Item\Weapons\Axe1H,0.75,1065353216,0,0,1083137065
183,4,Axe1H_WeaponWood,m1hAxeHitMetalWeapon1a.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Item\Weapons\Axe1H,0.75,1065353216,0,0,1083137065
184,4,Axe1H_WeaponWoodCritical,m1hAxeHitMetalWeapon1a.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Item\Weapons\Axe1H,0.75,1065353216,0,0,1083137065
185,10,HumanMaleCombatExertion,mHumanMaleAttackVoxA.wav,mHumanMaleAttackVoxB.wav,mHumanMaleAttackVoxC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Human\Male,1,1065353216,0,0,1083137065
186,10,HumanMaleCombatExertionCritical,HumanMaleAttackA.wav,HumanMaleAttackB.wav,HumanMaleAttackC.wav,HumanMaleAttackD.wav,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Human\Male,1,1065353216,0,0,1083137065
187,10,HumanMaleCombatInjury,mHumanMaleWoundVoxA.wav,mHumanMaleWoundVoxB.wav,mHumanMaleWoundVoxC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Human\Male,1,1065353216,0,0,1083137065
188,10,HumanMaleCombatInjuryCritical,mHumanMaleWoundVoxA.wav,mHumanMaleWoundVoxB.wav,mHumanMaleWoundVoxC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Human\Male,1,1065353216,0,0,1083137065
189,10,HumanMaleCombatDeath,mHumanMaleDeathVoxA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Human\Male,1,1065353216,0,0,1083137065
190,10,HumanMaleCombatDeathThud,thud.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Effects,1,1065353216,0,0,1083137065
191,10,HumanMaleCombatStun,mHumanMaleStunVoxA.wav,mHumanMaleStunVoxB.wav,mHumanMaleStunVoxC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Human\Male,1,1065353216,0,0,1083137065
192,10,HumanMaleStand,mHumanMaleStandVoxA.wav,mHumanMaleStandVoxB.wav,mHumanMaleStandVoxC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Human\Male,1,1065353216,0,0,1083137065
193,10,HumanFemaleCombatExertion,mHumanFemaleAttackVoxA.wav,mHumanFemaleAttackVoxB.wav,mHumanFemaleAttackVoxC.wav,mHumanFemaleAttackVoxD.wav,mHumanFemaleAttackVoxE.wav,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Human\Female,1,1065353216,0,0,1083137065
195,10,HumanFemaleCombatInjury,mHumanFemaleWoundVoxA,wav,mHumanFemaleWoundVoxB.wav,mHumanFemaleWoundVoxC.wav,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Human\Female,1,1065353216,0,0,1083137065
196,10,HumanFemaleCombatInjuryCritical,mHumanFemaleWoundVoxA,wav,mHumanFemaleWoundVoxB.wav,mHumanFemaleWoundVoxC.wav,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Human\Female,1,1065353216,0,0,1083137065
197,10,HumanFemaleCombatDeath,mHumanFemaleDeathVoxA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Human\Female,1,1065353216,0,0,1083137065
198,10,HumanFemaleCombatDeathThud,thud.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Effects,1,1065353216,0,0,1083137065
199,10,HumanFemaleCombatStun,mHumanFemaleStunVoxA.wav,mHumanFemaleStunVoxB.wav,mHumanFemaleStunVoxC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Human\Female,1,1065353216,0,0,1083137065
200,10,HumanFemaleStand,mHumanFemaleStandVoxA.wav,mHumanFemaleStandVoxB.wav,mHumanFemaleStandVoxC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Human\Female,1,1065353216,0,0,1083137065
201,10,OrcMaleCombatExertion,mOrcMaleAttackVoxA.wav,mOrcMaleAttackVoxB.wav,mOrcMaleAttackVoxC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Orc\Male,1,1065353216,0,0,1083137065
202,10,OrcMaleCombatExertionCritical,mOrcMaleAttackVoxA.wav,mOrcMaleAttackVoxB.wav,mOrcMaleAttackVoxC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Orc\Male,1,1065353216,0,0,1083137065
203,10,OrcMaleCombatInjury,mOrcMaleWoundVoxA.wav,mOrcMaleWoundVoxB.wav,mOrcMaleWoundVoxC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Orc\Male,1,1065353216,0,0,1083137065
204,10,OrcMaleCombatInjuryCritical,mOrcMaleWoundVoxA.wav,mOrcMaleWoundVoxB.wav,mOrcMaleWoundVoxC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Orc\Male,1,1065353216,0,0,1083137065
205,10,OrcMaleCombatDeath,mOrcMaleDeathVoxA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Orc\Male,1,1065353216,0,0,1083137065
206,10,OrcMaleCombatDeathThud,thud.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Effects,1,1065353216,0,0,1083137065
207,10,OrcMaleCombatStun,mOrcMaleStunVoxA.wav,mOrcMaleStunVoxB.wav,mOrcMaleStunVoxC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Orc\Male,1,1065353216,0,0,1083137065
208,10,OrcMaleStand,mOrcMaleStandVoxA.wav,mOrcMaleStandVoxB.wav,mOrcMaleStandVoxC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Orc\Male,1,1065353216,0,0,1083137065
209,10,OrcFemaleCombatExertion,mOrcFemaleAttackVoxA.wav,mOrcFemaleAttackVoxB.wav,mOrcFemaleAttackVoxC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Orc\Female,1,1065353216,0,0,1083137065
210,10,OrcFemaleCombatExertionCritical,mOrcFemaleAttackVoxA.wav,mOrcFemaleAttackVoxB.wav,mOrcFemaleAttackVoxC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Orc\Female,1,1065353216,0,0,1083137065
211,10,OrcFemaleCombatInjury,mOrcFemaleWoundVoxA.wav,mOrcFemaleWoundVoxB.wav,mOrcFemaleWoundVoxC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Orc\Female,1,1065353216,0,0,1083137065
212,10,OrcFemaleCombatInjuryCritical,mOrcFemaleWoundVoxA.wav,mOrcFemaleWoundVoxB.wav,mOrcFemaleWoundVoxC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Orc\Female,1,1065353216,0,0,1083137065
213,10,OrcFemaleCombatDeath,mOrcFemaleDeathVoxA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Orc\Female,1,1065353216,0,0,1083137065
214,10,OrcFemaleCombatDeathThud,thud.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Effects,1,1065353216,0,0,1083137065
406,10,OgreMageDeath,mOgreMageDeath1.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\OgreMage,0.7,1065353216,0,0,1083137065
407,10,GhoulFidget1,mGhoulFidget1a.wav,mGhoulFidget1b.wav,mGhoulFidget1c.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Ghoul,0.7,1065353216,0,0,1083137065
408,10,GhoulFidget2,mGhoulFidget2a.wav,mGhoulFidget2b.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Ghoul,0.7,1065353216,0,0,1083137065
409,10,GhoulAggro,mGhoulAggro2.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Ghoul,0.7,1065353216,0,0,1083137065
410,10,GhoulAttack,mGhoulAttack1.wav,mGhoulAttack2.wav,mGhoulAttack3.wav,mGhoulAttack4.wav,mGhoulAttack5.wav,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Ghoul,0.7,1065353216,0,0,1083137065
411,10,GhoulWound,mGhoulWound1.wav,mGhoulWound2.wav,mGhoulWound3.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Ghoul,0.7,1065353216,0,0,1083137065
412,10,GhoulWoundCritical,mGhoulWoundCritical1.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Ghoul,0.7,1065353216,0,0,1083137065
413,10,GhoulDeath,mGhoulDeath1.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Ghoul,0.7,1065353216,0,0,1083137065
414,10,MurlocFidget2,mMurlocFidget2a.wav,mMurlocFidget2b.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Murloc,0.7,1065353216,0,0,1083137065
415,10,MurlocFidget3,mMurlocFidget3a.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Murloc,0.7,1065353216,0,0,1083137065
416,10,MurlocAggro,mMurlocAggroB.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Murloc,0.7,1065353216,0,0,1083137065
417,10,MurlocAttack,mMurlocAttackA.wav,mMurlocAttackB.wav,mMurlocAttackC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Murloc,0.7,1065353216,0,0,1083137065
418,10,MurlocWound,mMurlocWoundA.wav,mMurlocWoundB.wav,mMurlocWoundC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Murloc,0.7,1065353216,0,0,1083137065
419,10,MurlocWoundCritical,mMurlocWoundCriticalA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Murloc,0.7,1065353216,0,0,1083137065
420,10,MurlocDeath,mMurlocDeath2a.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Murloc,0.7,1065353216,0,0,1083137065
421,10,TarantulaFidget2,mTarantulaFidget2a.wav,mTarantulaFidget2b.wav,mTarantulaFidget2c.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Tarantula,0.7,1065353216,0,0,1083137065
422,10,TarantulaAggro,mTarantulaAggroA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Tarantula,0.7,1065353216,0,0,1083137065
423,10,TarantulaAttack,mTarantulaAttackA.wav,mTarantulaAttackB.wav,mTarantulaAttackC.wav,mTarantulaAttackD.wav,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Tarantula,0.7,1065353216,0,0,1083137065
424,10,TarantulaWound,mTarantulaWoundA.wav,mTarantulaWoundB.wav,mTarantulaWoundC.wav,mTarantulaWoundD.wav,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Tarantula,0.7,1065353216,0,0,1083137065
425,10,TarantulaWoundCritical,mTarantulaWoundCritical1a.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Tarantula,0.7,1065353216,0,0,1083137065
426,10,TarantulaDeath,mTarantulaDeath1a.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Tarantula,0.7,1065353216,0,0,1083137065
427,10,DragonWhelpStand,mDragonWhelpStandFidgetA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\DragonWhelp,0.7,1065353216,0,0,1083137065
428,10,DragonWhelpAggro,mDragonWhelpAggroB.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\DragonWhelp,0.7,1065353216,0,0,1083137065
429,10,DragonWhelpAttack,mDragonWhelpAttackA.wav,mDragonWhelpAttackB.wav,mDragonWhelpAttackC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\DragonWhelp,0.7,1065353216,0,0,1083137065
430,10,DragonWhelpWound,mDragonWhelpWoundA.wav,mDragonWhelpWoundB.wav,mDragonWhelpWoundC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\DragonWhelp,0.7,1065353216,0,0,1083137065
431,10,DragonWhelpWoundCritical,mDragonWhelpWoundCriticalA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\DragonWhelp,0.7,1065353216,0,0,1083137065
432,10,DragonWhelpDeath,mDragonWhelpDeathA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\DragonWhelp,0.7,1065353216,0,0,1083137065
433,10,DragonWhelpWingFlap,mDragonWhelpWingFlapA.wav,mDragonWhelpWingFlapB.wav,mDragonWhelpWingFlapC.wav,mDragonWhelpWingFlapD.wav,mDragonWhelpWingFlapE.wav,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\DragonWhelp,0.9,1065353216,0,0,1083137065
434,10,DragonWhelpRunFidget,mDragonWhelpRunFidgetA.wav,mDragonWhelpRunFidgetB.wav,mDragonWhelpRunFidgetC.wav,mDragonWhelpRunFidgetD.wav,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\DragonWhelp,0.7,1065353216,0,0,1083137065
435,10,DragonWhelpWalkFidget,mDragonWhelpWalkFidgetA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\DragonWhelp,0.7,1065353216,0,0,1083137065
437,10,WorgenAggro,mWorgenAggroA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Worgen,0.7,1065353216,0,0,1083137065
439,10,WorgenWound,mWorgenWoundA.wav,mWorgenWoundB.wav,mWorgenWoundC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Worgen,0.7,1065353216,0,0,1083137065
440,10,WorgenWoundCritical,mWorgenWoundCriticalA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Worgen,0.7,1065353216,0,0,1083137065
441,10,WorgenDeath,mWorgenDeathA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Worgen,0.7,1065353216,0,0,1083137065
442,10,CarrionBirdAttack,mCarrionAttackA.wav,mCarrionAttackB.wav,mCarrionAttackC.wav,mCarrionAttackD.wav,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Carrion,0.7,1065353216,0,0,1083137065
443,10,CarrionBirdAttackCritical,mCarrionAttackCriticalA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Carrion,0.7,1065353216,0,0,1083137065
444,10,CarrionBirdDeath,mCarrionDeathA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Carrion,1,1065353216,0,0,1083137065
445,10,CarrionBirdWound,mCarrionWoundA.wav,mCarrionWoundB.wav,mCarrionWoundC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Carrion,0.7,1065353216,0,0,1083137065
446,10,CarrionBirdWoundCritical,mCarrionWoundCriticalA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Carrion,0.7,1065353216,0,0,1083137065
447,10,CarrionBirdAggro,mCarrionAggroA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Carrion,0.7,1065353216,0,0,1083137065
448,10,HydraAttack,mHydraAttackA.wav,mHydraAttackB.wav,mHydraAttackC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Hydra,0.7,1065353216,0,0,1083137065
449,10,HydraDeath,mHydraDeathA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Hydra,0.7,1065353216,0,0,1083137065
450,10,HydraWound,mHydraWoundA.wav,mHydraWoundB.wav,mHydraWoundC.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Hydra,0.7,1065353216,0,0,1083137065
451,10,HydraWoundCritical,mHydraWoundCriticalA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\Hydra,0.7,1065353216,0,0,1083137065
